r,t,y,NewCapacity
REGION1,DEMTRAELCB02,2020,1.7911
REGION1,DEMTRAELCB02,2021,2.34
REGION1,DEMTRAELCB02,2022,3.0044
REGION1,DEMTRAELCB02,2023,3.8133
REGION1,DEMTRAELCB02,2024,4.7089
REGION1,DEMTRAELCB02,2025,5.8644
REGION1,DEMTRAELCB02,2026,7.0344
REGION1,DEMTRAELCB02,2027,8.2767
REGION1,DEMTRAELCB02,2028,9.5478
REGION1,DEMTRAELCB02,2029,10.9633
REGION1,DEMTRAELCB02,2030,12.5522
REGION1,DEMTRAELCB02,2031,14.3
REGION1,DEMTRAELCB02,2032,16.25
REGION1,DEMTRAELCB02,2033,18.5033
REGION1,DEMTRAELCB02,2034,20.7422
REGION1,DEMTRAELCB02,2035,23.1689
REGION1,DEMTRAELCB02,2036,25.7833
REGION1,DEMTRAELCB02,2037,28.5856
REGION1,DEMTRAELCB02,2038,31.6622
REGION1,DEMTRAELCB02,2039,34.8833
REGION1,DEMTRAELCB02,2040,38.1622
REGION1,DEMTRAELCB02,2041,39.4261
REGION1,DEMTRAELCB02,2042,41.9886
REGION1,DEMTRAELCB02,2043,44.551
REGION1,DEMTRAELCB02,2044,47.112
REGION1,DEMTRAELCB02,2045,49.6744
REGION1,DEMTRAELCB02,2046,52.2369
REGION1,DEMTRAELCB02,2047,54.7979
REGION1,DEMTRAELCB02,2048,57.3603
REGION1,DEMTRAELCB02,2049,59.9228
REGION1,DEMTRAELCB02,2050,62.4852
REGION1,DEMTRAGSL,2020,155.1313
REGION1,DEMTRAGSL,2021,152.4141
REGION1,DEMTRAGSL,2022,149.697
REGION1,DEMTRAGSL,2023,146.8283
REGION1,DEMTRAGSL,2024,144.1717
REGION1,DEMTRAGSL,2025,141.6768
REGION1,DEMTRAGSL,2026,139.4546
REGION1,DEMTRAGSL,2027,137.3636
REGION1,DEMTRAGSL,2028,135.1616
REGION1,DEMTRAGSL,2029,132.7374
REGION1,DEMTRAGSL,2030,130.303
REGION1,DEMTRAGSL,2031,127.7172
REGION1,DEMTRAGSL,2032,125.1111
REGION1,DEMTRAGSL,2033,122.1313
REGION1,DEMTRAGSL,2034,118.9495
REGION1,DEMTRAGSL,2035,115.6162
REGION1,DEMTRAGSL,2036,112.1414
REGION1,DEMTRAGSL,2037,108.5758
REGION1,DEMTRAGSL,2038,104.9293
REGION1,DEMTRAGSL,2039,101.2323
REGION1,DEMTRAGSL,2040,97.5758
REGION1,DEMTRAGSL,2041,96.5263
REGION1,DEMTRAGSL,2042,93.5162
REGION1,DEMTRAGSL,2043,90.5071
REGION1,DEMTRAGSL,2044,87.498
REGION1,DEMTRAGSL,2045,84.4889
REGION1,DEMTRAGSL,2046,81.4798
REGION1,DEMTRAGSL,2047,78.4707
REGION1,DEMTRAGSL,2048,75.4606
REGION1,DEMTRAGSL,2049,72.4515
REGION1,DEMTRAGSL,2050,69.4424
REGION1,DEMTRAHFO,2020,10.798
REGION1,DEMTRAHFO,2021,10.5556
REGION1,DEMTRAHFO,2022,10.303
REGION1,DEMTRAHFO,2023,10.0606
REGION1,DEMTRAHFO,2024,9.8485
REGION1,DEMTRAHFO,2025,9.6869
REGION1,DEMTRAHFO,2026,9.5455
REGION1,DEMTRAHFO,2027,9.4242
REGION1,DEMTRAHFO,2028,9.2929
REGION1,DEMTRAHFO,2029,9.1515
REGION1,DEMTRAHFO,2030,9.0202
REGION1,DEMTRAHFO,2031,8.899
REGION1,DEMTRAHFO,2032,8.8081
REGION1,DEMTRAHFO,2033,8.6869
REGION1,DEMTRAHFO,2034,8.5758
REGION1,DEMTRAHFO,2035,8.4646
REGION1,DEMTRAHFO,2036,8.3737
REGION1,DEMTRAHFO,2037,8.2828
REGION1,DEMTRAHFO,2038,8.202
REGION1,DEMTRAHFO,2039,8.1414
REGION1,DEMTRAHFO,2040,8.0909
REGION1,DEMTRAHFO,2041,7.8778
REGION1,DEMTRAHFO,2042,7.7717
REGION1,DEMTRAHFO,2043,7.6646
REGION1,DEMTRAHFO,2044,7.5576
REGION1,DEMTRAHFO,2045,7.4515
REGION1,DEMTRAHFO,2046,7.3444
REGION1,DEMTRAHFO,2047,7.2384
REGION1,DEMTRAHFO,2048,7.1313
REGION1,DEMTRAHFO,2049,7.0253
REGION1,DEMTRAHFO,2050,6.9182
REGION1,DEMTRAJFL,2020,39.9394
REGION1,DEMTRAJFL,2021,39.2828
REGION1,DEMTRAJFL,2022,39.0
REGION1,DEMTRAJFL,2023,38.9192
REGION1,DEMTRAJFL,2024,39.1212
REGION1,DEMTRAJFL,2025,39.5657
REGION1,DEMTRAJFL,2026,40.0808
REGION1,DEMTRAJFL,2027,40.6162
REGION1,DEMTRAJFL,2028,41.0404
REGION1,DEMTRAJFL,2029,41.3737
REGION1,DEMTRAJFL,2030,41.7475
REGION1,DEMTRAJFL,2031,42.1111
REGION1,DEMTRAJFL,2032,42.5354
REGION1,DEMTRAJFL,2033,42.8384
REGION1,DEMTRAJFL,2034,43.1212
REGION1,DEMTRAJFL,2035,43.3939
REGION1,DEMTRAJFL,2036,43.6667
REGION1,DEMTRAJFL,2037,43.9596
REGION1,DEMTRAJFL,2038,44.2626
REGION1,DEMTRAJFL,2039,44.596
REGION1,DEMTRAJFL,2040,44.9394
REGION1,DEMTRAJFL,2041,45.3495
REGION1,DEMTRAJFL,2042,45.6828
REGION1,DEMTRAJFL,2043,46.0162
REGION1,DEMTRAJFL,2044,46.3495
REGION1,DEMTRAJFL,2045,46.6818
REGION1,DEMTRAJFL,2046,47.0152
REGION1,DEMTRAJFL,2047,47.3485
REGION1,DEMTRAJFL,2048,47.6808
REGION1,DEMTRAJFL,2049,48.0141
REGION1,DEMTRAJFL,2050,48.3475
REGION1,DEMTRALPG,2020,2.6869
REGION1,DEMTRALPG,2021,2.7475
REGION1,DEMTRALPG,2022,2.8182
REGION1,DEMTRALPG,2023,2.8889
REGION1,DEMTRALPG,2024,2.9394
REGION1,DEMTRALPG,2025,2.9899
REGION1,DEMTRALPG,2026,3.0505
REGION1,DEMTRALPG,2027,3.101
REGION1,DEMTRALPG,2028,3.1616
REGION1,DEMTRALPG,2029,3.202
REGION1,DEMTRALPG,2030,3.2323
REGION1,DEMTRALPG,2031,3.2424
REGION1,DEMTRALPG,2032,3.2323
REGION1,DEMTRALPG,2033,3.1919
REGION1,DEMTRALPG,2034,3.1414
REGION1,DEMTRALPG,2035,3.0606
REGION1,DEMTRALPG,2036,2.9596
REGION1,DEMTRALPG,2037,2.8384
REGION1,DEMTRALPG,2038,2.7071
REGION1,DEMTRALPG,2039,2.5455
REGION1,DEMTRALPG,2040,2.3737
REGION1,DEMTRALPG,2041,2.6293
REGION1,DEMTRALPG,2042,2.5828
REGION1,DEMTRALPG,2043,2.5364
REGION1,DEMTRALPG,2044,2.4889
REGION1,DEMTRALPG,2045,2.4424
REGION1,DEMTRALPG,2046,2.396
REGION1,DEMTRALPG,2047,2.3495
REGION1,DEMTRALPG,2048,2.302
REGION1,DEMTRALPG,2049,2.2556
REGION1,DEMTRALPG,2050,2.2091
REGION1,DEMTRANGS,2020,1.8182
REGION1,DEMTRANGS,2021,2.0606
REGION1,DEMTRANGS,2022,2.6263
REGION1,DEMTRANGS,2023,2.8889
REGION1,DEMTRANGS,2024,3.202
REGION1,DEMTRANGS,2025,3.5859
REGION1,DEMTRANGS,2026,4.0101
REGION1,DEMTRANGS,2027,4.4747
REGION1,DEMTRANGS,2028,5.2121
REGION1,DEMTRANGS,2029,5.6364
REGION1,DEMTRANGS,2030,6.101
REGION1,DEMTRANGS,2031,6.5758
REGION1,DEMTRANGS,2032,7.6768
REGION1,DEMTRANGS,2033,8.1616
REGION1,DEMTRANGS,2034,8.6566
REGION1,DEMTRANGS,2035,9.1717
REGION1,DEMTRANGS,2036,10.2525
REGION1,DEMTRANGS,2037,10.8384
REGION1,DEMTRANGS,2038,11.4646
REGION1,DEMTRANGS,2039,12.1616
REGION1,DEMTRANGS,2040,12.9192
REGION1,DEMTRANGS,2041,13.3404
REGION1,DEMTRANGS,2042,13.9798
REGION1,DEMTRANGS,2043,14.6202
REGION1,DEMTRANGS,2044,15.2606
REGION1,DEMTRANGS,2045,15.9
REGION1,DEMTRANGS,2046,16.5404
REGION1,DEMTRANGS,2047,17.1798
REGION1,DEMTRANGS,2048,17.8202
REGION1,DEMTRANGS,2049,18.4596
REGION1,DEMTRANGS,2050,19.1
REGION1,IMPDSL,2020,224.3939
REGION1,IMPDSL,2021,223.5636
REGION1,IMPDSL,2022,221.9263
REGION1,IMPDSL,2023,220.598
REGION1,IMPDSL,2024,220.9838
REGION1,IMPDSL,2025,221.9202
REGION1,IMPDSL,2026,223.6424
REGION1,IMPDSL,2027,225.3838
REGION1,IMPDSL,2028,226.1162
REGION1,IMPDSL,2029,226.1657
REGION1,IMPDSL,2030,226.5152
REGION1,IMPDSL,2031,226.9798
REGION1,IMPDSL,2032,227.2899
REGION1,IMPDSL,2033,227.4939
REGION1,IMPDSL,2034,227.5606
REGION1,IMPDSL,2035,227.6687
REGION1,IMPDSL,2036,227.3061
REGION1,IMPDSL,2037,227.703
REGION1,IMPDSL,2038,228.2939
REGION1,IMPDSL,2039,229.0707
REGION1,IMPDSL,2040,230.0546
REGION1,IMPDSL,2041,229.6626
REGION1,IMPDSL,2042,229.9768
REGION1,IMPDSL,2043,230.2909
REGION1,IMPDSL,2044,230.605
REGION1,IMPDSL,2045,230.9182
REGION1,IMPDSL,2046,231.2323
REGION1,IMPDSL,2047,231.5465
REGION1,IMPDSL,2048,231.8606
REGION1,IMPDSL,2049,232.1748
REGION1,IMPDSL,2050,232.4889
REGION1,IMPGSL,2020,155.1313
REGION1,IMPGSL,2021,152.4141
REGION1,IMPGSL,2022,149.697
REGION1,IMPGSL,2023,146.8283
REGION1,IMPGSL,2024,144.1717
REGION1,IMPGSL,2025,141.6768
REGION1,IMPGSL,2026,139.4546
REGION1,IMPGSL,2027,137.3636
REGION1,IMPGSL,2028,135.1616
REGION1,IMPGSL,2029,132.7374
REGION1,IMPGSL,2030,130.303
REGION1,IMPGSL,2031,127.7172
REGION1,IMPGSL,2032,125.1111
REGION1,IMPGSL,2033,122.1313
REGION1,IMPGSL,2034,118.9495
REGION1,IMPGSL,2035,115.6162
REGION1,IMPGSL,2036,112.1414
REGION1,IMPGSL,2037,108.5758
REGION1,IMPGSL,2038,104.9293
REGION1,IMPGSL,2039,101.2323
REGION1,IMPGSL,2040,97.5758
REGION1,IMPGSL,2041,96.5263
REGION1,IMPGSL,2042,93.5162
REGION1,IMPGSL,2043,90.5071
REGION1,IMPGSL,2044,87.498
REGION1,IMPGSL,2045,84.4889
REGION1,IMPGSL,2046,81.4798
REGION1,IMPGSL,2047,78.4707
REGION1,IMPGSL,2048,75.4606
REGION1,IMPGSL,2049,72.4515
REGION1,IMPGSL,2050,69.4424
REGION1,IMPHFO,2020,10.798
REGION1,IMPHFO,2021,10.5556
REGION1,IMPHFO,2022,10.303
REGION1,IMPHFO,2023,10.0606
REGION1,IMPHFO,2024,9.8485
REGION1,IMPHFO,2025,9.6869
REGION1,IMPHFO,2026,9.5455
REGION1,IMPHFO,2027,9.4242
REGION1,IMPHFO,2028,9.2929
REGION1,IMPHFO,2029,9.1515
REGION1,IMPHFO,2030,9.0202
REGION1,IMPHFO,2031,8.899
REGION1,IMPHFO,2032,8.8081
REGION1,IMPHFO,2033,8.6869
REGION1,IMPHFO,2034,8.5758
REGION1,IMPHFO,2035,8.4646
REGION1,IMPHFO,2036,8.3737
REGION1,IMPHFO,2037,8.2828
REGION1,IMPHFO,2038,8.202
REGION1,IMPHFO,2039,8.1414
REGION1,IMPHFO,2040,8.0909
REGION1,IMPHFO,2041,7.8778
REGION1,IMPHFO,2042,7.7717
REGION1,IMPHFO,2043,7.6646
REGION1,IMPHFO,2044,7.5576
REGION1,IMPHFO,2045,7.4515
REGION1,IMPHFO,2046,7.3444
REGION1,IMPHFO,2047,7.2384
REGION1,IMPHFO,2048,7.1313
REGION1,IMPHFO,2049,7.0253
REGION1,IMPHFO,2050,6.9182
REGION1,IMPJFL,2020,39.9394
REGION1,IMPJFL,2021,39.2828
REGION1,IMPJFL,2022,39.0
REGION1,IMPJFL,2023,38.9192
REGION1,IMPJFL,2024,39.1212
REGION1,IMPJFL,2025,39.5657
REGION1,IMPJFL,2026,40.0808
REGION1,IMPJFL,2027,40.6162
REGION1,IMPJFL,2028,41.0404
REGION1,IMPJFL,2029,41.3737
REGION1,IMPJFL,2030,41.7475
REGION1,IMPJFL,2031,42.1111
REGION1,IMPJFL,2032,42.5354
REGION1,IMPJFL,2033,42.8384
REGION1,IMPJFL,2034,43.1212
REGION1,IMPJFL,2035,43.3939
REGION1,IMPJFL,2036,43.6667
REGION1,IMPJFL,2037,43.9596
REGION1,IMPJFL,2038,44.2626
REGION1,IMPJFL,2039,44.596
REGION1,IMPJFL,2040,44.9394
REGION1,IMPJFL,2041,45.3495
REGION1,IMPJFL,2042,45.6828
REGION1,IMPJFL,2043,46.0162
REGION1,IMPJFL,2044,46.3495
REGION1,IMPJFL,2045,46.6818
REGION1,IMPJFL,2046,47.0152
REGION1,IMPJFL,2047,47.3485
REGION1,IMPJFL,2048,47.6808
REGION1,IMPJFL,2049,48.0141
REGION1,IMPJFL,2050,48.3475
REGION1,IMPKER,2020,11.5253
REGION1,IMPKER,2021,11.7677
REGION1,IMPKER,2022,11.9798
REGION1,IMPKER,2023,12.1616
REGION1,IMPKER,2024,12.3232
REGION1,IMPKER,2025,12.4747
REGION1,IMPKER,2026,12.6566
REGION1,IMPKER,2027,12.8384
REGION1,IMPKER,2028,13.0404
REGION1,IMPKER,2029,13.2424
REGION1,IMPKER,2030,13.4242
REGION1,IMPKER,2031,13.5859
REGION1,IMPKER,2032,13.7475
REGION1,IMPKER,2033,13.8889
REGION1,IMPKER,2034,14.0404
REGION1,IMPKER,2035,14.1818
REGION1,IMPKER,2036,14.3131
REGION1,IMPKER,2037,14.4141
REGION1,IMPKER,2038,14.5253
REGION1,IMPKER,2039,14.6162
REGION1,IMPKER,2040,14.7071
REGION1,IMPKER,2041,14.3394
REGION1,IMPKER,2042,14.5293
REGION1,IMPKER,2043,14.7202
REGION1,IMPKER,2044,14.9101
REGION1,IMPKER,2045,15.1
REGION1,IMPKER,2046,15.2899
REGION1,IMPKER,2047,15.4798
REGION1,IMPKER,2048,15.6697
REGION1,IMPKER,2049,15.8596
REGION1,IMPKER,2050,16.0505
REGION1,IMPLPG,2020,2.6869
REGION1,IMPLPG,2021,2.7475
REGION1,IMPLPG,2022,2.8182
REGION1,IMPLPG,2023,2.8889
REGION1,IMPLPG,2024,2.9394
REGION1,IMPLPG,2025,2.9899
REGION1,IMPLPG,2026,3.0505
REGION1,IMPLPG,2027,3.101
REGION1,IMPLPG,2028,3.1616
REGION1,IMPLPG,2029,3.202
REGION1,IMPLPG,2030,3.2323
REGION1,IMPLPG,2031,3.2424
REGION1,IMPLPG,2032,3.2323
REGION1,IMPLPG,2033,3.1919
REGION1,IMPLPG,2034,3.1414
REGION1,IMPLPG,2035,3.0606
REGION1,IMPLPG,2036,2.9596
REGION1,IMPLPG,2037,2.8384
REGION1,IMPLPG,2038,2.7071
REGION1,IMPLPG,2039,2.5455
REGION1,IMPLPG,2040,2.3737
REGION1,IMPLPG,2041,2.6293
REGION1,IMPLPG,2042,2.5828
REGION1,IMPLPG,2043,2.5364
REGION1,IMPLPG,2044,2.4889
REGION1,IMPLPG,2045,2.4424
REGION1,IMPLPG,2046,2.396
REGION1,IMPLPG,2047,2.3495
REGION1,IMPLPG,2048,2.302
REGION1,IMPLPG,2049,2.2556
REGION1,IMPLPG,2050,2.2091
REGION1,LNDAGRBC1C01,2020,280.4271
REGION1,LNDAGRBC1C01,2023,0.0047
REGION1,LNDAGRBC1C01,2024,0.0048
REGION1,LNDAGRBC1C01,2025,0.0048
REGION1,LNDAGRBC1C01,2026,0.0049
REGION1,LNDAGRBC1C01,2027,0.0151
REGION1,LNDAGRBC1C01,2030,0.0052
REGION1,LNDAGRBC1C01,2031,0.0052
REGION1,LNDAGRBC1C01,2032,0.0054
REGION1,LNDAGRBC1C01,2033,0.0053
REGION1,LNDAGRBC1C01,2034,0.0054
REGION1,LNDAGRBC1C01,2035,280.4325
REGION1,LNDAGRBC1C01,2036,0.0055
REGION1,LNDAGRBC1C01,2037,0.0056
REGION1,LNDAGRBC1C01,2038,0.0104
REGION1,LNDAGRBC1C01,2039,0.0105
REGION1,LNDAGRBC1C01,2040,0.0106
REGION1,LNDAGRBC1C01,2041,0.0107
REGION1,LNDAGRBC1C01,2042,0.0328
REGION1,LNDAGRBC1C01,2045,0.0112
REGION1,LNDAGRBC1C01,2046,0.0113
REGION1,LNDAGRBC1C01,2047,0.0115
REGION1,LNDAGRBC1C01,2048,0.0115
REGION1,LNDAGRBC1C01,2049,0.0117
REGION1,LNDAGRBC1C01,2050,280.4389
REGION1,LNDAGRBC1C02,2020,27.1518
REGION1,LNDAGRBC1C02,2024,0.0032
REGION1,LNDAGRBC1C02,2025,0.0032
REGION1,LNDAGRBC1C02,2026,0.0032
REGION1,LNDAGRBC1C02,2027,0.0134
REGION1,LNDAGRBC1C02,2031,0.0034
REGION1,LNDAGRBC1C02,2032,0.0034
REGION1,LNDAGRBC1C02,2033,0.0035
REGION1,LNDAGRBC1C02,2034,0.0035
REGION1,LNDAGRBC1C02,2035,27.1554
REGION1,LNDAGRBC1C02,2036,0.0036
REGION1,LNDAGRBC1C02,2037,0.0036
REGION1,LNDAGRBC1C02,2038,0.0037
REGION1,LNDAGRBC1C02,2039,0.007
REGION1,LNDAGRBC1C02,2040,0.0071
REGION1,LNDAGRBC1C02,2041,0.0071
REGION1,LNDAGRBC1C02,2042,0.0292
REGION1,LNDAGRBC1C02,2046,0.0075
REGION1,LNDAGRBC1C02,2047,0.0076
REGION1,LNDAGRBC1C02,2048,0.0077
REGION1,LNDAGRBC1C02,2049,0.0077
REGION1,LNDAGRBC1C02,2050,27.1596
REGION1,LNDAGRBC1C03,2020,49.8499
REGION1,LNDAGRBC1C03,2021,5.294
REGION1,LNDAGRBC1C03,2023,1.0008
REGION1,LNDAGRBC1C03,2024,0.6561
REGION1,LNDAGRBC1C03,2025,0.023
REGION1,LNDAGRBC1C03,2026,0.2233
REGION1,LNDAGRBC1C03,2035,26.1522
REGION1,LNDAGRBC1C03,2036,4.4694
REGION1,LNDAGRBC1C03,2038,0.6532
REGION1,LNDAGRBC1C03,2039,0.3505
REGION1,LNDAGRBC1C03,2040,0.1765
REGION1,LNDAGRBC1C03,2041,0.4681
REGION1,LNDAGRBC1C03,2042,0.2212
REGION1,LNDAGRBC1C03,2043,0.2366
REGION1,LNDAGRBC1C03,2044,0.2112
REGION1,LNDAGRBC1C03,2045,0.2166
REGION1,LNDAGRBC1C03,2046,0.2117
REGION1,LNDAGRBC1C03,2047,0.2144
REGION1,LNDAGRBC1C03,2048,0.2174
REGION1,LNDAGRBC1C03,2049,0.2106
REGION1,LNDAGRBC1C03,2050,26.3688
REGION1,LNDAGRBC1C04,2020,10.863
REGION1,LNDAGRBC1C04,2021,0.0084
REGION1,LNDAGRBC1C04,2022,0.0084
REGION1,LNDAGRBC1C04,2023,0.0085
REGION1,LNDAGRBC1C04,2024,0.0086
REGION1,LNDAGRBC1C04,2025,0.0086
REGION1,LNDAGRBC1C04,2026,0.0088
REGION1,LNDAGRBC1C04,2027,0.0089
REGION1,LNDAGRBC1C04,2028,0.009
REGION1,LNDAGRBC1C04,2029,0.009
REGION1,LNDAGRBC1C04,2030,0.0092
REGION1,LNDAGRBC1C04,2031,0.0093
REGION1,LNDAGRBC1C04,2032,0.0093
REGION1,LNDAGRBC1C04,2033,0.0095
REGION1,LNDAGRBC1C04,2034,0.0096
REGION1,LNDAGRBC1C04,2035,10.8727
REGION1,LNDAGRBC1C04,2036,0.0182
REGION1,LNDAGRBC1C04,2037,0.0182
REGION1,LNDAGRBC1C04,2038,0.0185
REGION1,LNDAGRBC1C04,2039,0.0187
REGION1,LNDAGRBC1C04,2040,0.0189
REGION1,LNDAGRBC1C04,2041,0.0191
REGION1,LNDAGRBC1C04,2042,0.0193
REGION1,LNDAGRBC1C04,2043,0.0196
REGION1,LNDAGRBC1C04,2044,0.0197
REGION1,LNDAGRBC1C04,2045,0.0199
REGION1,LNDAGRBC1C04,2046,0.0202
REGION1,LNDAGRBC1C04,2047,0.0204
REGION1,LNDAGRBC1C04,2048,0.0206
REGION1,LNDAGRBC1C04,2049,0.0209
REGION1,LNDAGRBC1C04,2050,10.8842
REGION1,LNDAGRBC1C05,2020,549.411
REGION1,LNDAGRBC1C05,2027,4.8633
REGION1,LNDAGRBC1C05,2035,560.7644
REGION1,LNDAGRBC1C05,2036,0.8027
REGION1,LNDAGRBC1C05,2037,0.1058
REGION1,LNDAGRBC1C05,2038,0.1972
REGION1,LNDAGRBC1C05,2039,0.2829
REGION1,LNDAGRBC1C05,2042,4.1504
REGION1,LNDAGRBC1C05,2050,558.8556
REGION1,LNDAGRBC1C06,2020,3.4534
REGION1,LNDAGRBC1C06,2021,0.0005
REGION1,LNDAGRBC1C06,2022,0.0005
REGION1,LNDAGRBC1C06,2023,0.0005
REGION1,LNDAGRBC1C06,2024,0.0005
REGION1,LNDAGRBC1C06,2025,0.0006
REGION1,LNDAGRBC1C06,2026,0.0005
REGION1,LNDAGRBC1C06,2027,0.0005
REGION1,LNDAGRBC1C06,2028,0.0005
REGION1,LNDAGRBC1C06,2029,0.0006
REGION1,LNDAGRBC1C06,2030,0.0005
REGION1,LNDAGRBC1C06,2031,0.0006
REGION1,LNDAGRBC1C06,2032,0.0005
REGION1,LNDAGRBC1C06,2033,0.0006
REGION1,LNDAGRBC1C06,2034,0.0006
REGION1,LNDAGRBC1C06,2035,3.4539
REGION1,LNDAGRBC1C06,2036,0.0011
REGION1,LNDAGRBC1C06,2037,0.0011
REGION1,LNDAGRBC1C06,2038,0.0011
REGION1,LNDAGRBC1C06,2039,0.0011
REGION1,LNDAGRBC1C06,2040,0.0012
REGION1,LNDAGRBC1C06,2041,0.0011
REGION1,LNDAGRBC1C06,2042,0.0011
REGION1,LNDAGRBC1C06,2043,0.0012
REGION1,LNDAGRBC1C06,2044,0.0012
REGION1,LNDAGRBC1C06,2045,0.0011
REGION1,LNDAGRBC1C06,2046,0.0013
REGION1,LNDAGRBC1C06,2047,0.0011
REGION1,LNDAGRBC1C06,2048,0.0013
REGION1,LNDAGRBC1C06,2049,0.0013
REGION1,LNDAGRBC1C06,2050,3.4546
REGION1,LNDAGRBC1C07,2020,13.1873
REGION1,LNDAGRBC1C07,2021,0.0021
REGION1,LNDAGRBC1C07,2022,0.0021
REGION1,LNDAGRBC1C07,2023,0.0022
REGION1,LNDAGRBC1C07,2024,0.0021
REGION1,LNDAGRBC1C07,2025,0.0022
REGION1,LNDAGRBC1C07,2026,0.0022
REGION1,LNDAGRBC1C07,2027,0.0022
REGION1,LNDAGRBC1C07,2028,0.0023
REGION1,LNDAGRBC1C07,2029,0.0023
REGION1,LNDAGRBC1C07,2030,0.0023
REGION1,LNDAGRBC1C07,2031,0.0023
REGION1,LNDAGRBC1C07,2032,0.0024
REGION1,LNDAGRBC1C07,2033,0.0023
REGION1,LNDAGRBC1C07,2034,0.0024
REGION1,LNDAGRBC1C07,2035,13.1898
REGION1,LNDAGRBC1C07,2036,0.0045
REGION1,LNDAGRBC1C07,2037,0.0046
REGION1,LNDAGRBC1C07,2038,0.0047
REGION1,LNDAGRBC1C07,2039,0.0047
REGION1,LNDAGRBC1C07,2040,0.0047
REGION1,LNDAGRBC1C07,2041,0.0048
REGION1,LNDAGRBC1C07,2042,0.0049
REGION1,LNDAGRBC1C07,2043,0.0049
REGION1,LNDAGRBC1C07,2044,0.0051
REGION1,LNDAGRBC1C07,2045,0.0051
REGION1,LNDAGRBC1C07,2046,0.0052
REGION1,LNDAGRBC1C07,2047,0.0052
REGION1,LNDAGRBC1C07,2048,0.0052
REGION1,LNDAGRBC1C07,2049,0.0054
REGION1,LNDAGRBC1C07,2050,13.1926
REGION1,LNDALFHIBC1,2025,0.2334
REGION1,LNDALFHIBC1,2026,0.2412
REGION1,LNDALFHIBC1,2027,0.2412
REGION1,LNDALFHIBC1,2028,0.2412
REGION1,LNDALFHIBC1,2029,0.2334
REGION1,LNDALFHIBC1,2030,0.2412
REGION1,LNDALFHIBC1,2031,0.2412
REGION1,LNDALFHIBC1,2032,0.2334
REGION1,LNDALFHIBC1,2033,0.2412
REGION1,LNDALFHIBC1,2034,0.2412
REGION1,LNDALFHIBC1,2035,7.5715
REGION1,LNDALFHIBC1,2036,0.6685
REGION1,LNDALFHIBC1,2037,0.2489
REGION1,LNDALFHIBC1,2038,0.2567
REGION1,LNDALFHIBC1,2039,0.249
REGION1,LNDALFHIBC1,2040,0.2489
REGION1,LNDALFHIBC1,2041,0.2567
REGION1,LNDALFHIBC1,2042,0.2567
REGION1,LNDALFHIBC1,2043,0.2489
REGION1,LNDALFHIBC1,2044,0.249
REGION1,LNDALFHIBC1,2045,0.2567
REGION1,LNDALFHIBC1,2046,0.2489
REGION1,LNDALFHIBC1,2047,0.249
REGION1,LNDALFHIBC1,2048,0.2567
REGION1,LNDALFHIBC1,2049,0.2567
REGION1,LNDALFHIBC1,2050,7.5792
REGION1,LNDALFLRBC1,2020,20.2753
REGION1,LNDALFLRBC1,2021,1.8276
REGION1,LNDALFLRBC1,2022,0.6456
REGION1,LNDALFLRBC1,2023,0.6671
REGION1,LNDALFLRBC1,2024,0.6671
REGION1,LNDBARBC1,2020,149.8406
REGION1,LNDBARBC1,2021,149.8406
REGION1,LNDBARBC1,2022,149.8406
REGION1,LNDBARBC1,2023,149.8406
REGION1,LNDBARBC1,2024,149.8406
REGION1,LNDBARBC1,2025,149.8406
REGION1,LNDBARBC1,2026,149.8406
REGION1,LNDBARBC1,2027,149.8406
REGION1,LNDBARBC1,2028,149.8406
REGION1,LNDBARBC1,2029,149.8406
REGION1,LNDBARBC1,2030,149.8406
REGION1,LNDBARBC1,2031,149.8406
REGION1,LNDBARBC1,2032,149.8406
REGION1,LNDBARBC1,2033,149.8406
REGION1,LNDBARBC1,2034,149.8406
REGION1,LNDBARBC1,2035,149.8406
REGION1,LNDBARBC1,2036,149.8406
REGION1,LNDBARBC1,2037,149.8406
REGION1,LNDBARBC1,2038,149.8406
REGION1,LNDBARBC1,2039,149.8406
REGION1,LNDBARBC1,2040,149.8406
REGION1,LNDBARBC1,2041,149.8406
REGION1,LNDBARBC1,2042,149.8406
REGION1,LNDBARBC1,2043,149.8406
REGION1,LNDBARBC1,2044,149.8406
REGION1,LNDBARBC1,2045,149.8406
REGION1,LNDBARBC1,2046,149.8406
REGION1,LNDBARBC1,2047,149.8406
REGION1,LNDBARBC1,2048,149.8406
REGION1,LNDBARBC1,2049,149.8406
REGION1,LNDBARBC1,2050,149.8406
REGION1,LNDBLTBC1,2020,12.0306
REGION1,LNDBLTBC1,2021,12.0732
REGION1,LNDBLTBC1,2022,12.1161
REGION1,LNDBLTBC1,2023,12.1596
REGION1,LNDBLTBC1,2024,12.2039
REGION1,LNDBLTBC1,2025,11.1512
REGION1,LNDBLTBC1,2026,12.5201
REGION1,LNDBLTBC1,2027,12.5651
REGION1,LNDBLTBC1,2028,8.7834
REGION1,LNDBLTBC1,2029,8.829
REGION1,LNDBLTBC1,2030,8.876
REGION1,LNDBLTBC1,2031,8.9234
REGION1,LNDBLTBC1,2032,8.9715
REGION1,LNDBLTBC1,2033,9.0194
REGION1,LNDBLTBC1,2034,9.0673
REGION1,LNDBLTBC1,2035,9.1158
REGION1,LNDBLTBC1,2036,9.1649
REGION1,LNDBLTBC1,2037,9.2146
