r,t,y,NewCapacity
"REGION1","DEMTRAHFO",2042,7.77171717171717
"REGION1","DEMTRAHFO",2043,7.66464646464646
"REGION1","DEMTRAHFO",2044,7.55757575757576
"REGION1","DEMTRAHFO",2045,7.45151515151515
"REGION1","DEMTRAHFO",2046,7.34444444444444
"REGION1","DEMTRAHFO",2047,7.23838383838384
"REGION1","DEMTRAHFO",2048,7.13131313131313
"REGION1","DEMTRAHFO",2049,7.02525252525253
"REGION1","DEMTRAHFO",2050,6.91818181818182
"REGION1","DEMTRAJFL",2020,39.9393939393939
"REGION1","DEMTRAJFL",2021,39.2828282828283
"REGION1","DEMTRAJFL",2022,39
"REGION1","DEMTRAJFL",2023,38.9191919191919
"REGION1","DEMTRAJFL",2024,39.1212121212121
"REGION1","DEMTRAJFL",2025,39.5656565656566
"REGION1","DEMTRAJFL",2026,40.0808080808081
"REGION1","DEMTRAJFL",2027,40.6161616161616
"REGION1","DEMTRAJFL",2028,41.040404040404
"REGION1","DEMTRAJFL",2029,41.3737373737374
"REGION1","DEMTRAJFL",2030,41.7474747474747
"REGION1","DEMTRAJFL",2031,42.1111111111111
"REGION1","DEMTRAJFL",2032,42.5353535353535
"REGION1","DEMTRAJFL",2033,42.8383838383838
"REGION1","DEMTRAJFL",2034,43.1212121212121
"REGION1","DEMTRAJFL",2035,43.3939393939394
"REGION1","DEMTRAJFL",2036,43.6666666666667
"REGION1","DEMTRAJFL",2037,43.959595959596
"REGION1","DEMTRAJFL",2038,44.2626262626263
"REGION1","DEMTRAJFL",2039,44.5959595959596
"REGION1","DEMTRAJFL",2040,44.9393939393939
"REGION1","DEMTRAJFL",2041,45.349494949495
"REGION1","DEMTRAJFL",2042,45.6828282828283
"REGION1","DEMTRAJFL",2043,46.0161616161616
"REGION1","DEMTRAJFL",2044,46.349494949495
"REGION1","DEMTRAJFL",2045,46.6818181818182
"REGION1","DEMTRAJFL",2046,47.0151515151515
"REGION1","DEMTRAJFL",2047,47.3484848484848
"REGION1","DEMTRAJFL",2048,47.6808080808081
"REGION1","DEMTRAJFL",2049,48.0141414141414
"REGION1","DEMTRAJFL",2050,48.3474747474747
"REGION1","DEMTRABIO",2020,23.5656565656566
"REGION1","DEMTRABIO",2021,23.2323232323232
"REGION1","DEMTRABIO",2022,22.8989898989899
"REGION1","DEMTRABIO",2023,22.5555555555556
"REGION1","DEMTRABIO",2024,22.2626262626263
"REGION1","DEMTRABIO",2025,22.040404040404
"REGION1","DEMTRABIO",2026,21.8686868686869
"REGION1","DEMTRABIO",2027,21.7272727272727
"REGION1","DEMTRABIO",2028,21.5555555555556
"REGION1","DEMTRABIO",2029,21.3535353535354
"REGION1","DEMTRABIO",2030,21.1616161616162
"REGION1","DEMTRABIO",2031,20.959595959596
"REGION1","DEMTRABIO",2032,20.7777777777778
"REGION1","DEMTRABIO",2033,20.5454545454545
"REGION1","DEMTRABIO",2034,20.2828282828283
"REGION1","DEMTRABIO",2035,20.010101010101
"REGION1","DEMTRABIO",2036,19.7272727272728
"REGION1","DEMTRABIO",2037,19.4444444444444
"REGION1","DEMTRABIO",2038,19.1616161616162
"REGION1","DEMTRABIO",2039,18.8888888888889
"REGION1","DEMTRABIO",2040,18.6262626262626
"REGION1","DEMTRABIO",2041,18.5191919191919
"REGION1","DEMTRABIO",2042,18.2838383838384
"REGION1","DEMTRABIO",2043,18.0474747474748
"REGION1","DEMTRABIO",2044,17.8121212121212
"REGION1","DEMTRABIO",2045,17.5757575757576
"REGION1","DEMTRABIO",2046,17.3404040404041
"REGION1","DEMTRABIO",2047,17.1050505050505
"REGION1","DEMTRABIO",2048,16.8686868686869
"REGION1","DEMTRABIO",2049,16.6333333333333
"REGION1","DEMTRABIO",2050,16.3969696969697
"REGION1","DEMTRANGS",2020,1.81818181818182
"REGION1","DEMTRANGS",2021,2.06060606060606
"REGION1","DEMTRANGS",2022,2.62626262626263
"REGION1","DEMTRANGS",2023,2.88888888888889
"REGION1","DEMTRANGS",2024,3.2020202020202
"REGION1","DEMTRANGS",2025,3.58585858585859
"REGION1","DEMTRANGS",2026,4.01010101010101
"REGION1","DEMTRANGS",2027,4.47474747474747
"REGION1","DEMTRANGS",2028,5.21212121212121
"REGION1","DEMTRANGS",2029,5.63636363636364
"REGION1","DEMTRANGS",2030,6.1010101010101
"REGION1","DEMTRANGS",2031,6.57575757575757
"REGION1","DEMTRANGS",2032,7.67676767676768
"REGION1","DEMTRANGS",2033,8.16161616161616
"REGION1","DEMTRANGS",2034,8.65656565656566
"REGION1","DEMTRANGS",2035,9.17171717171717
"REGION1","DEMTRANGS",2036,10.2525252525253
"REGION1","DEMTRANGS",2037,10.8383838383838
"REGION1","DEMTRANGS",2038,11.4646464646465
"REGION1","DEMTRANGS",2039,12.1616161616162
"REGION1","DEMTRANGS",2040,12.9191919191919
"REGION1","DEMTRANGS",2041,13.340404040404
"REGION1","DEMTRANGS",2042,13.979797979798
"REGION1","DEMTRANGS",2043,14.620202020202
"REGION1","DEMTRANGS",2044,15.2606060606061
"REGION1","DEMTRANGS",2045,15.9
"REGION1","DEMTRANGS",2046,16.540404040404
"REGION1","DEMTRANGS",2047,17.179797979798
"REGION1","DEMTRANGS",2048,17.820202020202
"REGION1","DEMTRANGS",2049,18.459595959596
"REGION1","DEMTRANGS",2050,19.1
"REGION1","DEMTRALPG",2020,2.68686868686869
"REGION1","DEMTRALPG",2021,2.74747474747475
"REGION1","DEMTRALPG",2022,2.81818181818182
"REGION1","DEMTRALPG",2023,2.88888888888889
"REGION1","DEMTRALPG",2024,2.93939393939394
"REGION1","DEMTRALPG",2025,2.98989898989899
"REGION1","DEMTRALPG",2026,3.05050505050505
"REGION1","DEMTRALPG",2027,3.1010101010101
"REGION1","DEMTRALPG",2028,3.16161616161616
"REGION1","DEMTRALPG",2029,3.2020202020202
"REGION1","DEMTRALPG",2030,3.23232323232323
"REGION1","DEMTRALPG",2031,3.24242424242424
"REGION1","DEMTRALPG",2032,3.23232323232323
"REGION1","DEMTRALPG",2033,3.19191919191919
"REGION1","DEMTRALPG",2034,3.14141414141414
"REGION1","DEMTRALPG",2035,3.06060606060606
"REGION1","DEMTRALPG",2036,2.95959595959596
"REGION1","DEMTRALPG",2037,2.83838383838384
"REGION1","DEMTRALPG",2038,2.70707070707071
"REGION1","DEMTRALPG",2039,2.54545454545455
"REGION1","DEMTRALPG",2040,2.37373737373737
"REGION1","DEMTRALPG",2041,2.62929292929293
"REGION1","DEMTRALPG",2042,2.58282828282828
"REGION1","DEMTRALPG",2043,2.53636363636364
"REGION1","DEMTRALPG",2044,2.48888888888889
"REGION1","DEMTRALPG",2045,2.44242424242424
"REGION1","DEMTRALPG",2046,2.3959595959596
"REGION1","DEMTRALPG",2047,2.34949494949495
"REGION1","DEMTRALPG",2048,2.3020202020202
"REGION1","DEMTRALPG",2049,2.25555555555556
"REGION1","DEMTRALPG",2050,2.20909090909091
"REGION1","DEMTRAELCB02",2020,1.79111111111111
"REGION1","DEMTRAELCB02",2021,2.34
"REGION1","DEMTRAELCB02",2022,3.00444444444444
"REGION1","DEMTRAELCB02",2023,3.81333333333333
"REGION1","DEMTRAELCB02",2024,4.70888888888889
"REGION1","DEMTRAELCB02",2025,5.86444444444444
"REGION1","DEMTRAELCB02",2026,7.03444444444444
"REGION1","DEMTRAELCB02",2027,8.27666666666667
"REGION1","DEMTRAELCB02",2028,9.54777777777778
"REGION1","DEMTRAELCB02",2029,10.9633333333333
"REGION1","DEMTRAELCB02",2030,12.5522222222222
"REGION1","DEMTRAELCB02",2031,14.3
"REGION1","DEMTRAELCB02",2032,16.25
"REGION1","DEMTRAELCB02",2033,18.5033333333333
"REGION1","DEMTRAELCB02",2034,20.7422222222222
"REGION1","DEMTRAELCB02",2035,23.1688888888889
"REGION1","DEMTRAELCB02",2036,25.7833333333333
"REGION1","DEMTRAELCB02",2037,28.5855555555556
"REGION1","DEMTRAELCB02",2038,31.6622222222222
"REGION1","DEMTRAELCB02",2039,34.8833333333333
"REGION1","DEMTRAELCB02",2040,38.1622222222222
"REGION1","DEMTRAELCB02",2041,39.4261111111111
"REGION1","DEMTRAELCB02",2042,41.9885555555555
"REGION1","DEMTRAELCB02",2043,44.551
"REGION1","DEMTRAELCB02",2044,47.112
"REGION1","DEMTRAELCB02",2045,49.6744444444444
"REGION1","DEMTRAELCB02",2046,52.2368888888889
"REGION1","DEMTRAELCB02",2047,54.7978888888889
"REGION1","DEMTRAELCB02",2048,57.3603333333333
"REGION1","DEMTRAELCB02",2049,59.9227777777778
"REGION1","DEMTRAELCB02",2050,62.4852222222222
"REGION1","DEMPWRNGS",2020,0
"REGION1","DEMPWRNGS",2021,0
"REGION1","DEMPWRNGS",2022,0
"REGION1","DEMPWRNGS",2023,0
"REGION1","DEMPWRNGS",2024,0
"REGION1","DEMPWRNGS",2025,0
"REGION1","DEMPWRNGS",2026,0
"REGION1","DEMPWRNGS",2027,0
"REGION1","DEMPWRNGS",2028,0
"REGION1","DEMPWRNGS",2029,0
"REGION1","DEMPWRNGS",2030,0
"REGION1","DEMPWRNGS",2031,0
"REGION1","DEMPWRNGS",2032,0
"REGION1","DEMPWRNGS",2033,0
"REGION1","DEMPWRNGS",2034,0
"REGION1","DEMPWRNGS",2035,0
"REGION1","DEMPWRNGS",2036,0
"REGION1","DEMPWRNGS",2037,0
"REGION1","DEMPWRNGS",2038,0
"REGION1","DEMPWRNGS",2039,0
"REGION1","DEMPWRNGS",2040,0
"REGION1","DEMPWRNGS",2041,0
"REGION1","DEMPWRNGS",2042,0
"REGION1","DEMPWRNGS",2043,0
"REGION1","DEMPWRNGS",2044,0
"REGION1","DEMPWRNGS",2045,0
"REGION1","DEMPWRNGS",2046,0
"REGION1","DEMPWRNGS",2047,0
"REGION1","DEMPWRNGS",2048,0
"REGION1","DEMPWRNGS",2049,0
"REGION1","DEMPWRNGS",2050,0
"REGION1","PWRNGSB01",2020,0
"REGION1","PWRNGSB01",2021,0
"REGION1","PWRNGSB01",2022,0
"REGION1","PWRNGSB01",2023,0
"REGION1","PWRNGSB01",2024,0
"REGION1","PWRNGSB01",2025,0
"REGION1","PWRNGSB01",2026,0
"REGION1","PWRNGSB01",2027,0
"REGION1","PWRNGSB01",2028,0
"REGION1","PWRNGSB01",2029,0
"REGION1","PWRNGSB01",2030,0
"REGION1","PWRNGSB01",2031,0
"REGION1","PWRNGSB01",2032,0
"REGION1","PWRNGSB01",2033,0
"REGION1","PWRNGSB01",2034,0
"REGION1","PWRNGSB01",2035,0
"REGION1","PWRNGSB01",2036,0
"REGION1","PWRNGSB01",2037,0
"REGION1","PWRNGSB01",2038,0
"REGION1","PWRNGSB01",2039,0.107780235286654
"REGION1","PWRNGSB01",2040,0.154072219051243
"REGION1","PWRNGSB01",2041,0.11840232305936
"REGION1","PWRNGSB01",2042,0.13808159246575
"REGION1","PWRNGSB01",2043,0.138023938356167
"REGION1","PWRNGSB01",2044,0.13790863013699
"REGION1","PWRNGSB01",2045,0.138023938356161
"REGION1","PWRNGSB01",2046,0.137966284246577
"REGION1","PWRNGSB01",2047,0.138023938356162
"REGION1","PWRNGSB01",2048,0.137966284246579
"REGION1","PWRNGSB01",2049,0.138023938356163
"REGION1","PWRNGSB01",2050,0.137966284246573
"REGION1","DEMPWRSURBC1",2020,0
"REGION1","DEMPWRSURBC1",2021,0
"REGION1","DEMPWRSURBC1",2022,0
"REGION1","DEMPWRSURBC1",2023,0
"REGION1","DEMPWRSURBC1",2024,0.131547026181825
"REGION1","DEMPWRSURBC1",2025,0
"REGION1","DEMPWRSURBC1",2026,0
"REGION1","DEMPWRSURBC1",2027,0
"REGION1","DEMPWRSURBC1",2028,0
"REGION1","DEMPWRSURBC1",2029,0
"REGION1","DEMPWRSURBC1",2030,0
"REGION1","DEMPWRSURBC1",2031,0
"REGION1","DEMPWRSURBC1",2032,0
"REGION1","DEMPWRSURBC1",2033,0
"REGION1","DEMPWRSURBC1",2034,0
"REGION1","DEMPWRSURBC1",2035,0
"REGION1","DEMPWRSURBC1",2036,0
"REGION1","DEMPWRSURBC1",2037,0
"REGION1","DEMPWRSURBC1",2038,0
"REGION1","DEMPWRSURBC1",2039,0
"REGION1","DEMPWRSURBC1",2040,0
"REGION1","DEMPWRSURBC1",2041,0
"REGION1","DEMPWRSURBC1",2042,0
"REGION1","DEMPWRSURBC1",2043,0
"REGION1","DEMPWRSURBC1",2044,0
"REGION1","DEMPWRSURBC1",2045,0
"REGION1","DEMPWRSURBC1",2046,0
"REGION1","DEMPWRSURBC1",2047,0
"REGION1","DEMPWRSURBC1",2048,0
"REGION1","DEMPWRSURBC1",2049,0
"REGION1","DEMPWRSURBC1",2050,0
"REGION1","DEMPWRWND",2020,203.038909838313
"REGION1","DEMPWRWND",2021,216.442664383767
"REGION1","DEMPWRWND",2022,229.435718929222
"REGION1","DEMPWRWND",2023,243.511528020131
"REGION1","DEMPWRWND",2024,245.93162671104
"REGION1","DEMPWRWND",2025,245.93162671104
"REGION1","DEMPWRWND",2026,270.536290347404
"REGION1","DEMPWRWND",2027,281.923881256495
"REGION1","DEMPWRWND",2028,289.913863074676
"REGION1","DEMPWRWND",2029,297.642490347404
"REGION1","DEMPWRWND",2030,312.166335801949
"REGION1","DEMPWRWND",2031,328.258308529222
"REGION1","DEMPWRWND",2032,344.200935801949
"REGION1","DEMPWRWND",2033,353.908390347403
"REGION1","DEMPWRWND",2034,359.434172165585
"REGION1","DEMPWRWND",2035,365.337429705949
"REGION1","DEMPWRWND",2036,372.356666069585
"REGION1","DEMPWRWND",2037,379.374989666095
"REGION1","DEMPWRWND",2038,388.910213027258
"REGION1","DEMPWRWND",2039,397.192782417513
"REGION1","DEMPWRWND",2040,407.161591508422
"REGION1","DEMPWRWND",2041,415.83093504
"REGION1","DEMPWRWND",2042,424.772994130909
"REGION1","DEMPWRWND",2043,432.676466892218
"REGION1","DEMPWRWND",2044,441.607325074036
"REGION1","DEMPWRWND",2045,450.393941153454
"REGION1","DEMPWRWND",2046,459.328532971636
"REGION1","DEMPWRWND",2047,468.266858426182
"REGION1","DEMPWRWND",2048,477.201450244364
"REGION1","DEMPWRWND",2049,486.139775698909
"REGION1","DEMPWRWND",2050,495.07436751709
"REGION1","PWRWNDB01",2020,0
"REGION1","PWRWNDB01",2021,0
"REGION1","PWRWNDB01",2022,0
"REGION1","PWRWNDB01",2023,0
"REGION1","PWRWNDB01",2024,0
"REGION1","PWRWNDB01",2025,0
"REGION1","PWRWNDB01",2026,0
"REGION1","PWRWNDB01",2027,0
"REGION1","PWRWNDB01",2028,0
"REGION1","PWRWNDB01",2029,0
"REGION1","PWRWNDB01",2030,0
"REGION1","PWRWNDB01",2031,0
"REGION1","PWRWNDB01",2032,0
"REGION1","PWRWNDB01",2033,0
"REGION1","PWRWNDB01",2034,0
"REGION1","PWRWNDB01",2035,0
"REGION1","PWRWNDB01",2036,0
"REGION1","PWRWNDB01",2037,0
"REGION1","PWRWNDB01",2038,0
"REGION1","PWRWNDB01",2039,0
"REGION1","PWRWNDB01",2040,0
"REGION1","PWRWNDB01",2041,0
"REGION1","PWRWNDB01",2042,0
"REGION1","PWRWNDB01",2043,0
"REGION1","PWRWNDB01",2044,0
"REGION1","PWRWNDB01",2045,0
"REGION1","PWRWNDB01",2046,0
"REGION1","PWRWNDB01",2047,0
"REGION1","PWRWNDB01",2048,0
"REGION1","PWRWNDB01",2049,0
"REGION1","PWRWNDB01",2050,0
"REGION1","PWRWNDB02",2020,0
"REGION1","PWRWNDB02",2021,0
"REGION1","PWRWNDB02",2022,0
"REGION1","PWRWNDB02",2023,0
"REGION1","PWRWNDB02",2024,0
"REGION1","PWRWNDB02",2025,0
"REGION1","PWRWNDB02",2026,0
"REGION1","PWRWNDB02",2027,0
"REGION1","PWRWNDB02",2028,0
"REGION1","PWRWNDB02",2029,0
"REGION1","PWRWNDB02",2030,0
"REGION1","PWRWNDB02",2031,0
"REGION1","PWRWNDB02",2032,0
"REGION1","PWRWNDB02",2033,0
"REGION1","PWRWNDB02",2034,0
"REGION1","PWRWNDB02",2035,0
"REGION1","PWRWNDB02",2036,0
"REGION1","PWRWNDB02",2037,0
"REGION1","PWRWNDB02",2038,0
"REGION1","PWRWNDB02",2039,0
"REGION1","PWRWNDB02",2040,0
"REGION1","PWRWNDB02",2041,0
"REGION1","PWRWNDB02",2042,0
"REGION1","PWRWNDB02",2043,0
"REGION1","PWRWNDB02",2044,0
"REGION1","PWRWNDB02",2045,0
"REGION1","PWRWNDB02",2046,0
"REGION1","PWRWNDB02",2047,0
"REGION1","PWRWNDB02",2048,0
"REGION1","PWRWNDB02",2049,0
"REGION1","PWRWNDB02",2050,0
"REGION1","PWRWNDB03",2020,0
"REGION1","PWRWNDB03",2021,0
"REGION1","PWRWNDB03",2022,0
"REGION1","PWRWNDB03",2023,0
"REGION1","PWRWNDB03",2024,0
"REGION1","PWRWNDB03",2025,0
"REGION1","PWRWNDB03",2026,0
"REGION1","PWRWNDB03",2027,0
"REGION1","PWRWNDB03",2028,0
"REGION1","PWRWNDB03",2029,0
"REGION1","PWRWNDB03",2030,0
"REGION1","PWRWNDB03",2031,0
"REGION1","PWRWNDB03",2032,0
"REGION1","PWRWNDB03",2033,0
"REGION1","PWRWNDB03",2034,0
"REGION1","PWRWNDB03",2035,0
"REGION1","PWRWNDB03",2036,0
"REGION1","PWRWNDB03",2037,0
"REGION1","PWRWNDB03",2038,0
"REGION1","PWRWNDB03",2039,0
"REGION1","PWRWNDB03",2040,0
"REGION1","PWRWNDB03",2041,0
"REGION1","PWRWNDB03",2042,0
"REGION1","PWRWNDB03",2043,0
"REGION1","PWRWNDB03",2044,0
"REGION1","PWRWNDB03",2045,0
"REGION1","PWRWNDB03",2046,0
"REGION1","PWRWNDB03",2047,0
"REGION1","PWRWNDB03",2048,0
"REGION1","PWRWNDB03",2049,0
"REGION1","PWRWNDB03",2050,0
"REGION1","PWRWNDB04",2020,0
"REGION1","PWRWNDB04",2021,0
"REGION1","PWRWNDB04",2022,0
"REGION1","PWRWNDB04",2023,0
"REGION1","PWRWNDB04",2024,0
"REGION1","PWRWNDB04",2025,0
"REGION1","PWRWNDB04",2026,0
"REGION1","PWRWNDB04",2027,0
"REGION1","PWRWNDB04",2028,0
"REGION1","PWRWNDB04",2029,0
"REGION1","PWRWNDB04",2030,0
"REGION1","PWRWNDB04",2031,0
"REGION1","PWRWNDB04",2032,0
"REGION1","PWRWNDB04",2033,0
"REGION1","PWRWNDB04",2034,0
"REGION1","PWRWNDB04",2035,0
"REGION1","PWRWNDB04",2036,0
"REGION1","PWRWNDB04",2037,0
"REGION1","PWRWNDB04",2038,0
"REGION1","PWRWNDB04",2039,0
"REGION1","PWRWNDB04",2040,0
"REGION1","PWRWNDB04",2041,0
"REGION1","PWRWNDB04",2042,0
"REGION1","PWRWNDB04",2043,0
"REGION1","PWRWNDB04",2044,0
"REGION1","PWRWNDB04",2045,0
"REGION1","PWRWNDB04",2046,0
"REGION1","PWRWNDB04",2047,0
"REGION1","PWRWNDB04",2048,0
"REGION1","PWRWNDB04",2049,0
"REGION1","PWRWNDB04",2050,0
"REGION1","PWRWNDB05",2020,0
"REGION1","PWRWNDB05",2021,0
"REGION1","PWRWNDB05",2022,0
"REGION1","PWRWNDB05",2023,0
"REGION1","PWRWNDB05",2024,0
"REGION1","PWRWNDB05",2025,0
"REGION1","PWRWNDB05",2026,0
"REGION1","PWRWNDB05",2027,0
"REGION1","PWRWNDB05",2028,0
"REGION1","PWRWNDB05",2029,0
"REGION1","PWRWNDB05",2030,0
"REGION1","PWRWNDB05",2031,0
"REGION1","PWRWNDB05",2032,0
"REGION1","PWRWNDB05",2033,0
"REGION1","PWRWNDB05",2034,0
"REGION1","PWRWNDB05",2035,0
"REGION1","PWRWNDB05",2036,0
"REGION1","PWRWNDB05",2037,0
"REGION1","PWRWNDB05",2038,0
"REGION1","PWRWNDB05",2039,0
"REGION1","PWRWNDB05",2040,0
"REGION1","PWRWNDB05",2041,0
"REGION1","PWRWNDB05",2042,0
"REGION1","PWRWNDB05",2043,0
"REGION1","PWRWNDB05",2044,0
"REGION1","PWRWNDB05",2045,0
"REGION1","PWRWNDB05",2046,0
"REGION1","PWRWNDB05",2047,0
"REGION1","PWRWNDB05",2048,0
"REGION1","PWRWNDB05",2049,0
"REGION1","PWRWNDB05",2050,0
"REGION1","PWRWNDB06",2020,0
"REGION1","PWRWNDB06",2021,0
"REGION1","PWRWNDB06",2022,0
"REGION1","PWRWNDB06",2023,0
"REGION1","PWRWNDB06",2024,0
"REGION1","PWRWNDB06",2025,0
"REGION1","PWRWNDB06",2026,0
"REGION1","PWRWNDB06",2027,0
"REGION1","PWRWNDB06",2028,0
"REGION1","PWRWNDB06",2029,0
"REGION1","PWRWNDB06",2030,0
"REGION1","PWRWNDB06",2031,0
"REGION1","PWRWNDB06",2032,0
"REGION1","PWRWNDB06",2033,0
"REGION1","PWRWNDB06",2034,0
"REGION1","PWRWNDB06",2035,0
"REGION1","PWRWNDB06",2036,0
"REGION1","PWRWNDB06",2037,0
"REGION1","PWRWNDB06",2038,0
"REGION1","PWRWNDB06",2039,0
"REGION1","PWRWNDB06",2040,0
"REGION1","PWRWNDB06",2041,0
"REGION1","PWRWNDB06",2042,0
"REGION1","PWRWNDB06",2043,0
"REGION1","PWRWNDB06",2044,0
"REGION1","PWRWNDB06",2045,0
"REGION1","PWRWNDB06",2046,0
"REGION1","PWRWNDB06",2047,0
"REGION1","PWRWNDB06",2048,0
"REGION1","PWRWNDB06",2049,0
"REGION1","PWRWNDB06",2050,0
"REGION1","PWRWNDB07",2020,0
"REGION1","PWRWNDB07",2021,0
"REGION1","PWRWNDB07",2022,0
"REGION1","PWRWNDB07",2023,0
"REGION1","PWRWNDB07",2024,0
"REGION1","PWRWNDB07",2025,0
"REGION1","PWRWNDB07",2026,0
"REGION1","PWRWNDB07",2027,0
"REGION1","PWRWNDB07",2028,0
"REGION1","PWRWNDB07",2029,0
"REGION1","PWRWNDB07",2030,0
"REGION1","PWRWNDB07",2031,0
"REGION1","PWRWNDB07",2032,0
"REGION1","PWRWNDB07",2033,0
"REGION1","PWRWNDB07",2034,0
"REGION1","PWRWNDB07",2035,0
"REGION1","PWRWNDB07",2036,0
"REGION1","PWRWNDB07",2037,0
"REGION1","PWRWNDB07",2038,0
"REGION1","PWRWNDB07",2039,0
"REGION1","PWRWNDB07",2040,0
"REGION1","PWRWNDB07",2041,0
"REGION1","PWRWNDB07",2042,0
"REGION1","PWRWNDB07",2043,0
"REGION1","PWRWNDB07",2044,0
"REGION1","PWRWNDB07",2045,0
"REGION1","PWRWNDB07",2046,0
"REGION1","PWRWNDB07",2047,0
"REGION1","PWRWNDB07",2048,0
"REGION1","PWRWNDB07",2049,0
"REGION1","PWRWNDB07",2050,0
"REGION1","PWRWNDB08",2020,0
"REGION1","PWRWNDB08",2021,0
"REGION1","PWRWNDB08",2022,0
"REGION1","PWRWNDB08",2023,0
"REGION1","PWRWNDB08",2024,0
"REGION1","PWRWNDB08",2025,0
"REGION1","PWRWNDB08",2026,0
"REGION1","PWRWNDB08",2027,0
"REGION1","PWRWNDB08",2028,0
"REGION1","PWRWNDB08",2029,0
"REGION1","PWRWNDB08",2030,0
"REGION1","PWRWNDB08",2031,0
"REGION1","PWRWNDB08",2032,0
"REGION1","PWRWNDB08",2033,0
"REGION1","PWRWNDB08",2034,0
"REGION1","PWRWNDB08",2035,0
"REGION1","PWRWNDB08",2036,0
"REGION1","PWRWNDB08",2037,0
"REGION1","PWRWNDB08",2038,0
"REGION1","PWRWNDB08",2039,0
"REGION1","PWRWNDB08",2040,0
"REGION1","PWRWNDB08",2041,0
"REGION1","PWRWNDB08",2042,0
"REGION1","PWRWNDB08",2043,0
"REGION1","PWRWNDB08",2044,0
"REGION1","PWRWNDB08",2045,0
"REGION1","PWRWNDB08",2046,0
"REGION1","PWRWNDB08",2047,0
"REGION1","PWRWNDB08",2048,0
"REGION1","PWRWNDB08",2049,0
"REGION1","PWRWNDB08",2050,0
"REGION1","DEMPWRBIO",2020,0
"REGION1","DEMPWRBIO",2021,0
"REGION1","DEMPWRBIO",2022,0
"REGION1","DEMPWRBIO",2023,0
"REGION1","DEMPWRBIO",2024,12.8834716363633
"REGION1","DEMPWRBIO",2025,0
"REGION1","DEMPWRBIO",2026,0
"REGION1","DEMPWRBIO",2027,0
"REGION1","DEMPWRBIO",2028,0
"REGION1","DEMPWRBIO",2029,0
"REGION1","DEMPWRBIO",2030,0
"REGION1","DEMPWRBIO",2031,0
"REGION1","DEMPWRBIO",2032,0
"REGION1","DEMPWRBIO",2033,0
"REGION1","DEMPWRBIO",2034,0
"REGION1","DEMPWRBIO",2035,0
"REGION1","DEMPWRBIO",2036,0
"REGION1","DEMPWRBIO",2037,0
"REGION1","DEMPWRBIO",2038,0
"REGION1","DEMPWRBIO",2039,0
"REGION1","DEMPWRBIO",2040,0
"REGION1","DEMPWRBIO",2041,0
"REGION1","DEMPWRBIO",2042,0
"REGION1","DEMPWRBIO",2043,0
"REGION1","DEMPWRBIO",2044,0
"REGION1","DEMPWRBIO",2045,0
"REGION1","DEMPWRBIO",2046,0
"REGION1","DEMPWRBIO",2047,0
"REGION1","DEMPWRBIO",2048,0
"REGION1","DEMPWRBIO",2049,0
"REGION1","DEMPWRBIO",2050,0
"REGION1","PWRBIOB01",2020,0
"REGION1","PWRBIOB01",2021,0
"REGION1","PWRBIOB01",2022,0
"REGION1","PWRBIOB01",2023,0
"REGION1","PWRBIOB01",2024,0
"REGION1","PWRBIOB01",2025,0
"REGION1","PWRBIOB01",2026,0
"REGION1","PWRBIOB01",2027,0
"REGION1","PWRBIOB01",2028,0
"REGION1","PWRBIOB01",2029,0
"REGION1","PWRBIOB01",2030,0
"REGION1","PWRBIOB01",2031,0
"REGION1","PWRBIOB01",2032,0
"REGION1","PWRBIOB01",2033,0
"REGION1","PWRBIOB01",2034,0
"REGION1","PWRBIOB01",2035,0
"REGION1","PWRBIOB01",2036,0
"REGION1","PWRBIOB01",2037,0
"REGION1","PWRBIOB01",2038,0
"REGION1","PWRBIOB01",2039,0
"REGION1","PWRBIOB01",2040,0
"REGION1","PWRBIOB01",2041,0
"REGION1","PWRBIOB01",2042,0
"REGION1","PWRBIOB01",2043,0
"REGION1","PWRBIOB01",2044,0
"REGION1","PWRBIOB01",2045,0
"REGION1","PWRBIOB01",2046,0
"REGION1","PWRBIOB01",2047,0
"REGION1","PWRBIOB01",2048,0
"REGION1","PWRBIOB01",2049,0
"REGION1","PWRBIOB01",2050,0
"REGION1","PWRBIOB02",2020,0
"REGION1","PWRBIOB02",2021,0
"REGION1","PWRBIOB02",2022,0
"REGION1","PWRBIOB02",2023,0
"REGION1","PWRBIOB02",2024,0
"REGION1","PWRBIOB02",2025,0
"REGION1","PWRBIOB02",2026,0
"REGION1","PWRBIOB02",2027,0
"REGION1","PWRBIOB02",2028,0
"REGION1","PWRBIOB02",2029,0
"REGION1","PWRBIOB02",2030,0
"REGION1","PWRBIOB02",2031,0
"REGION1","PWRBIOB02",2032,0
"REGION1","PWRBIOB02",2033,0
"REGION1","PWRBIOB02",2034,0
"REGION1","PWRBIOB02",2035,0
"REGION1","PWRBIOB02",2036,0
"REGION1","PWRBIOB02",2037,0
"REGION1","PWRBIOB02",2038,0
"REGION1","PWRBIOB02",2039,0
"REGION1","PWRBIOB02",2040,0
"REGION1","PWRBIOB02",2041,0
"REGION1","PWRBIOB02",2042,0
"REGION1","PWRBIOB02",2043,0
"REGION1","PWRBIOB02",2044,0
"REGION1","PWRBIOB02",2045,0
"REGION1","PWRBIOB02",2046,0
"REGION1","PWRBIOB02",2047,0
"REGION1","PWRBIOB02",2048,0
