r,t,l,y,RateOfTotalActivity
REGION1,DEMINDDSL,SEA2N,2038,67.5051
REGION1,DEMINDDSL,SEA2N,2039,61.8788
REGION1,DEMINDDSL,SEA2N,2040,56.2525
REGION1,DEMINDDSL,SEA2N,2041,50.6263
REGION1,DEMINDDSL,SEA2N,2042,45.0
REGION1,DEMINDDSL,SEA2N,2043,39.3737
REGION1,DEMINDDSL,SEA2N,2044,33.7475
REGION1,DEMINDDSL,SEA2N,2045,28.1313
REGION1,DEMINDDSL,SEA2N,2046,22.5051
REGION1,DEMINDDSL,SEA2N,2047,16.8788
REGION1,DEMINDDSL,SEA2N,2048,11.2525
REGION1,DEMINDDSL,SEA2N,2049,5.6263
REGION1,DEMINDDSL,SEA3D,2020,109.5556
REGION1,DEMINDDSL,SEA3D,2021,109.2222
REGION1,DEMINDDSL,SEA3D,2022,108.4646
REGION1,DEMINDDSL,SEA3D,2023,108.0303
REGION1,DEMINDDSL,SEA3D,2024,108.4141
REGION1,DEMINDDSL,SEA3D,2025,109.2424
REGION1,DEMINDDSL,SEA3D,2026,110.5556
REGION1,DEMINDDSL,SEA3D,2027,111.7475
REGION1,DEMINDDSL,SEA3D,2028,112.3939
REGION1,DEMINDDSL,SEA3D,2029,112.4141
REGION1,DEMINDDSL,SEA3D,2030,112.505
REGION1,DEMINDDSL,SEA3D,2031,106.8788
REGION1,DEMINDDSL,SEA3D,2032,101.2525
REGION1,DEMINDDSL,SEA3D,2033,95.6263
REGION1,DEMINDDSL,SEA3D,2034,90.0
REGION1,DEMINDDSL,SEA3D,2035,84.3838
REGION1,DEMINDDSL,SEA3D,2036,78.7576
REGION1,DEMINDDSL,SEA3D,2037,73.1313
REGION1,DEMINDDSL,SEA3D,2038,67.5051
REGION1,DEMINDDSL,SEA3D,2039,61.8788
REGION1,DEMINDDSL,SEA3D,2040,56.2525
REGION1,DEMINDDSL,SEA3D,2041,50.6263
REGION1,DEMINDDSL,SEA3D,2042,45.0
REGION1,DEMINDDSL,SEA3D,2043,39.3737
REGION1,DEMINDDSL,SEA3D,2044,33.7475
REGION1,DEMINDDSL,SEA3D,2045,28.1313
REGION1,DEMINDDSL,SEA3D,2046,22.5051
REGION1,DEMINDDSL,SEA3D,2047,16.8788
REGION1,DEMINDDSL,SEA3D,2048,11.2525
REGION1,DEMINDDSL,SEA3D,2049,5.6263
REGION1,DEMINDDSL,SEA3N,2020,109.5556
REGION1,DEMINDDSL,SEA3N,2021,109.2222
REGION1,DEMINDDSL,SEA3N,2022,108.4646
REGION1,DEMINDDSL,SEA3N,2023,108.0303
REGION1,DEMINDDSL,SEA3N,2024,108.4141
REGION1,DEMINDDSL,SEA3N,2025,109.2424
REGION1,DEMINDDSL,SEA3N,2026,110.5556
REGION1,DEMINDDSL,SEA3N,2027,111.7475
REGION1,DEMINDDSL,SEA3N,2028,112.3939
REGION1,DEMINDDSL,SEA3N,2029,112.4141
REGION1,DEMINDDSL,SEA3N,2030,112.505
REGION1,DEMINDDSL,SEA3N,2031,106.8788
REGION1,DEMINDDSL,SEA3N,2032,101.2525
REGION1,DEMINDDSL,SEA3N,2033,95.6263
REGION1,DEMINDDSL,SEA3N,2034,90.0
REGION1,DEMINDDSL,SEA3N,2035,84.3838
REGION1,DEMINDDSL,SEA3N,2036,78.7576
REGION1,DEMINDDSL,SEA3N,2037,73.1313
REGION1,DEMINDDSL,SEA3N,2038,67.5051
REGION1,DEMINDDSL,SEA3N,2039,61.8788
REGION1,DEMINDDSL,SEA3N,2040,56.2525
REGION1,DEMINDDSL,SEA3N,2041,50.6263
REGION1,DEMINDDSL,SEA3N,2042,45.0
REGION1,DEMINDDSL,SEA3N,2043,39.3737
REGION1,DEMINDDSL,SEA3N,2044,33.7475
REGION1,DEMINDDSL,SEA3N,2045,28.1313
REGION1,DEMINDDSL,SEA3N,2046,22.5051
REGION1,DEMINDDSL,SEA3N,2047,16.8788
REGION1,DEMINDDSL,SEA3N,2048,11.2525
REGION1,DEMINDDSL,SEA3N,2049,5.6263
REGION1,DEMINDDSL,SEA4D,2020,109.5556
REGION1,DEMINDDSL,SEA4D,2021,109.2222
REGION1,DEMINDDSL,SEA4D,2022,108.4646
REGION1,DEMINDDSL,SEA4D,2023,108.0303
REGION1,DEMINDDSL,SEA4D,2024,108.4141
REGION1,DEMINDDSL,SEA4D,2025,109.2424
REGION1,DEMINDDSL,SEA4D,2026,110.5556
REGION1,DEMINDDSL,SEA4D,2027,111.7475
REGION1,DEMINDDSL,SEA4D,2028,112.3939
REGION1,DEMINDDSL,SEA4D,2029,112.4141
REGION1,DEMINDDSL,SEA4D,2030,112.505
REGION1,DEMINDDSL,SEA4D,2031,106.8788
REGION1,DEMINDDSL,SEA4D,2032,101.2525
REGION1,DEMINDDSL,SEA4D,2033,95.6263
REGION1,DEMINDDSL,SEA4D,2034,90.0
REGION1,DEMINDDSL,SEA4D,2035,84.3838
REGION1,DEMINDDSL,SEA4D,2036,78.7576
REGION1,DEMINDDSL,SEA4D,2037,73.1313
REGION1,DEMINDDSL,SEA4D,2038,67.5051
REGION1,DEMINDDSL,SEA4D,2039,61.8788
REGION1,DEMINDDSL,SEA4D,2040,56.2525
REGION1,DEMINDDSL,SEA4D,2041,50.6263
REGION1,DEMINDDSL,SEA4D,2042,45.0
REGION1,DEMINDDSL,SEA4D,2043,39.3737
REGION1,DEMINDDSL,SEA4D,2044,33.7475
REGION1,DEMINDDSL,SEA4D,2045,28.1313
REGION1,DEMINDDSL,SEA4D,2046,22.5051
REGION1,DEMINDDSL,SEA4D,2047,16.8788
REGION1,DEMINDDSL,SEA4D,2048,11.2525
REGION1,DEMINDDSL,SEA4D,2049,5.6263
REGION1,DEMINDDSL,SEA4N,2020,109.5556
REGION1,DEMINDDSL,SEA4N,2021,109.2222
REGION1,DEMINDDSL,SEA4N,2022,108.4646
REGION1,DEMINDDSL,SEA4N,2023,108.0303
REGION1,DEMINDDSL,SEA4N,2024,108.4141
REGION1,DEMINDDSL,SEA4N,2025,109.2424
REGION1,DEMINDDSL,SEA4N,2026,110.5556
REGION1,DEMINDDSL,SEA4N,2027,111.7475
REGION1,DEMINDDSL,SEA4N,2028,112.3939
REGION1,DEMINDDSL,SEA4N,2029,112.4141
REGION1,DEMINDDSL,SEA4N,2030,112.505
REGION1,DEMINDDSL,SEA4N,2031,106.8788
REGION1,DEMINDDSL,SEA4N,2032,101.2525
REGION1,DEMINDDSL,SEA4N,2033,95.6263
REGION1,DEMINDDSL,SEA4N,2034,90.0
REGION1,DEMINDDSL,SEA4N,2035,84.3838
REGION1,DEMINDDSL,SEA4N,2036,78.7576
REGION1,DEMINDDSL,SEA4N,2037,73.1313
REGION1,DEMINDDSL,SEA4N,2038,67.5051
REGION1,DEMINDDSL,SEA4N,2039,61.8788
REGION1,DEMINDDSL,SEA4N,2040,56.2525
REGION1,DEMINDDSL,SEA4N,2041,50.6263
REGION1,DEMINDDSL,SEA4N,2042,45.0
REGION1,DEMINDDSL,SEA4N,2043,39.3737
REGION1,DEMINDDSL,SEA4N,2044,33.7475
REGION1,DEMINDDSL,SEA4N,2045,28.1313
REGION1,DEMINDDSL,SEA4N,2046,22.5051
REGION1,DEMINDDSL,SEA4N,2047,16.8788
REGION1,DEMINDDSL,SEA4N,2048,11.2525
REGION1,DEMINDDSL,SEA4N,2049,5.6263
REGION1,DEMINDELCB02,SEA1D,2020,101.14
REGION1,DEMINDELCB02,SEA1D,2021,101.4
REGION1,DEMINDELCB02,SEA1D,2022,101.77
REGION1,DEMINDELCB02,SEA1D,2023,102.35
REGION1,DEMINDELCB02,SEA1D,2024,114.88
REGION1,DEMINDELCB02,SEA1D,2025,116.99
REGION1,DEMINDELCB02,SEA1D,2026,120.41
REGION1,DEMINDELCB02,SEA1D,2027,120.37
REGION1,DEMINDELCB02,SEA1D,2028,119.91
REGION1,DEMINDELCB02,SEA1D,2029,119.3
REGION1,DEMINDELCB02,SEA1D,2030,120.42
REGION1,DEMINDELCB02,SEA1D,2031,154.05
REGION1,DEMINDELCB02,SEA1D,2032,187.68
REGION1,DEMINDELCB02,SEA1D,2033,221.31
REGION1,DEMINDELCB02,SEA1D,2034,254.95
REGION1,DEMINDELCB02,SEA1D,2035,288.58
REGION1,DEMINDELCB02,SEA1D,2036,322.21
REGION1,DEMINDELCB02,SEA1D,2037,355.84
REGION1,DEMINDELCB02,SEA1D,2038,389.47
REGION1,DEMINDELCB02,SEA1D,2039,423.1
REGION1,DEMINDELCB02,SEA1D,2040,456.74
REGION1,DEMINDELCB02,SEA1D,2041,490.37
REGION1,DEMINDELCB02,SEA1D,2042,524.0
REGION1,DEMINDELCB02,SEA1D,2043,557.63
REGION1,DEMINDELCB02,SEA1D,2044,591.26
REGION1,DEMINDELCB02,SEA1D,2045,624.89
REGION1,DEMINDELCB02,SEA1D,2046,658.53
REGION1,DEMINDELCB02,SEA1D,2047,692.16
REGION1,DEMINDELCB02,SEA1D,2048,725.79
REGION1,DEMINDELCB02,SEA1D,2049,759.42
REGION1,DEMINDELCB02,SEA1D,2050,793.05
REGION1,DEMINDELCB02,SEA1N,2020,73.5564
REGION1,DEMINDELCB02,SEA1N,2021,73.7455
REGION1,DEMINDELCB02,SEA1N,2022,74.0145
REGION1,DEMINDELCB02,SEA1N,2023,74.4364
REGION1,DEMINDELCB02,SEA1N,2024,83.5491
REGION1,DEMINDELCB02,SEA1N,2025,85.0836
REGION1,DEMINDELCB02,SEA1N,2026,87.5709
REGION1,DEMINDELCB02,SEA1N,2027,87.5418
REGION1,DEMINDELCB02,SEA1N,2028,87.2073
REGION1,DEMINDELCB02,SEA1N,2029,86.7636
REGION1,DEMINDELCB02,SEA1N,2030,87.5782
REGION1,DEMINDELCB02,SEA1N,2031,112.0364
REGION1,DEMINDELCB02,SEA1N,2032,136.4946
REGION1,DEMINDELCB02,SEA1N,2033,160.9527
REGION1,DEMINDELCB02,SEA1N,2034,185.4182
REGION1,DEMINDELCB02,SEA1N,2035,209.8764
REGION1,DEMINDELCB02,SEA1N,2036,234.3346
REGION1,DEMINDELCB02,SEA1N,2037,258.7927
REGION1,DEMINDELCB02,SEA1N,2038,283.2509
REGION1,DEMINDELCB02,SEA1N,2039,307.7091
REGION1,DEMINDELCB02,SEA1N,2040,332.1746
REGION1,DEMINDELCB02,SEA1N,2041,356.6327
REGION1,DEMINDELCB02,SEA1N,2042,381.0909
REGION1,DEMINDELCB02,SEA1N,2043,405.5491
REGION1,DEMINDELCB02,SEA1N,2044,430.0073
REGION1,DEMINDELCB02,SEA1N,2045,454.4654
REGION1,DEMINDELCB02,SEA1N,2046,478.9309
REGION1,DEMINDELCB02,SEA1N,2047,503.3891
REGION1,DEMINDELCB02,SEA1N,2048,527.8473
REGION1,DEMINDELCB02,SEA1N,2049,552.3054
REGION1,DEMINDELCB02,SEA1N,2050,576.7636
REGION1,DEMINDELCB02,SEA2D,2020,101.14
REGION1,DEMINDELCB02,SEA2D,2021,101.4
REGION1,DEMINDELCB02,SEA2D,2022,101.77
REGION1,DEMINDELCB02,SEA2D,2023,102.35
REGION1,DEMINDELCB02,SEA2D,2024,114.88
REGION1,DEMINDELCB02,SEA2D,2025,116.99
REGION1,DEMINDELCB02,SEA2D,2026,120.41
REGION1,DEMINDELCB02,SEA2D,2027,120.37
REGION1,DEMINDELCB02,SEA2D,2028,119.91
REGION1,DEMINDELCB02,SEA2D,2029,119.3
REGION1,DEMINDELCB02,SEA2D,2030,120.42
REGION1,DEMINDELCB02,SEA2D,2031,154.05
REGION1,DEMINDELCB02,SEA2D,2032,187.68
REGION1,DEMINDELCB02,SEA2D,2033,221.31
REGION1,DEMINDELCB02,SEA2D,2034,254.95
REGION1,DEMINDELCB02,SEA2D,2035,288.58
REGION1,DEMINDELCB02,SEA2D,2036,322.21
REGION1,DEMINDELCB02,SEA2D,2037,355.84
REGION1,DEMINDELCB02,SEA2D,2038,389.47
REGION1,DEMINDELCB02,SEA2D,2039,423.1
REGION1,DEMINDELCB02,SEA2D,2040,456.74
REGION1,DEMINDELCB02,SEA2D,2041,490.37
REGION1,DEMINDELCB02,SEA2D,2042,524.0
REGION1,DEMINDELCB02,SEA2D,2043,557.63
REGION1,DEMINDELCB02,SEA2D,2044,591.26
REGION1,DEMINDELCB02,SEA2D,2045,624.89
REGION1,DEMINDELCB02,SEA2D,2046,658.53
REGION1,DEMINDELCB02,SEA2D,2047,692.16
REGION1,DEMINDELCB02,SEA2D,2048,725.79
REGION1,DEMINDELCB02,SEA2D,2049,759.42
REGION1,DEMINDELCB02,SEA2D,2050,793.05
REGION1,DEMINDELCB02,SEA2N,2020,78.6644
REGION1,DEMINDELCB02,SEA2N,2021,78.8667
REGION1,DEMINDELCB02,SEA2N,2022,79.1544
REGION1,DEMINDELCB02,SEA2N,2023,79.6056
REGION1,DEMINDELCB02,SEA2N,2024,89.3511
REGION1,DEMINDELCB02,SEA2N,2025,90.9922
REGION1,DEMINDELCB02,SEA2N,2026,93.6522
REGION1,DEMINDELCB02,SEA2N,2027,93.6211
REGION1,DEMINDELCB02,SEA2N,2028,93.2633
REGION1,DEMINDELCB02,SEA2N,2029,92.7889
REGION1,DEMINDELCB02,SEA2N,2030,93.66
REGION1,DEMINDELCB02,SEA2N,2031,119.8167
REGION1,DEMINDELCB02,SEA2N,2032,145.9733
REGION1,DEMINDELCB02,SEA2N,2033,172.13
REGION1,DEMINDELCB02,SEA2N,2034,198.2944
REGION1,DEMINDELCB02,SEA2N,2035,224.4511
REGION1,DEMINDELCB02,SEA2N,2036,250.6078
REGION1,DEMINDELCB02,SEA2N,2037,276.7644
REGION1,DEMINDELCB02,SEA2N,2038,302.9211
REGION1,DEMINDELCB02,SEA2N,2039,329.0778
REGION1,DEMINDELCB02,SEA2N,2040,355.2422
REGION1,DEMINDELCB02,SEA2N,2041,381.3989
REGION1,DEMINDELCB02,SEA2N,2042,407.5556
REGION1,DEMINDELCB02,SEA2N,2043,433.7122
REGION1,DEMINDELCB02,SEA2N,2044,459.8689
REGION1,DEMINDELCB02,SEA2N,2045,486.0256
REGION1,DEMINDELCB02,SEA2N,2046,512.19
REGION1,DEMINDELCB02,SEA2N,2047,538.3467
REGION1,DEMINDELCB02,SEA2N,2048,564.5033
REGION1,DEMINDELCB02,SEA2N,2049,590.66
REGION1,DEMINDELCB02,SEA2N,2050,616.8167
REGION1,DEMINDELCB02,SEA3D,2020,121.368
REGION1,DEMINDELCB02,SEA3D,2021,121.68
REGION1,DEMINDELCB02,SEA3D,2022,122.124
REGION1,DEMINDELCB02,SEA3D,2023,122.82
REGION1,DEMINDELCB02,SEA3D,2024,137.856
REGION1,DEMINDELCB02,SEA3D,2025,140.388
REGION1,DEMINDELCB02,SEA3D,2026,144.492
REGION1,DEMINDELCB02,SEA3D,2027,144.444
REGION1,DEMINDELCB02,SEA3D,2028,143.892
REGION1,DEMINDELCB02,SEA3D,2029,143.16
REGION1,DEMINDELCB02,SEA3D,2030,144.504
REGION1,DEMINDELCB02,SEA3D,2031,184.86
REGION1,DEMINDELCB02,SEA3D,2032,225.216
REGION1,DEMINDELCB02,SEA3D,2033,265.572
REGION1,DEMINDELCB02,SEA3D,2034,305.94
REGION1,DEMINDELCB02,SEA3D,2035,346.296
REGION1,DEMINDELCB02,SEA3D,2036,386.652
REGION1,DEMINDELCB02,SEA3D,2037,427.008
REGION1,DEMINDELCB02,SEA3D,2038,467.364
REGION1,DEMINDELCB02,SEA3D,2039,507.72
REGION1,DEMINDELCB02,SEA3D,2040,548.088
REGION1,DEMINDELCB02,SEA3D,2041,588.444
REGION1,DEMINDELCB02,SEA3D,2042,628.8
REGION1,DEMINDELCB02,SEA3D,2043,669.156
REGION1,DEMINDELCB02,SEA3D,2044,709.512
REGION1,DEMINDELCB02,SEA3D,2045,749.868
REGION1,DEMINDELCB02,SEA3D,2046,790.236
REGION1,DEMINDELCB02,SEA3D,2047,830.592
REGION1,DEMINDELCB02,SEA3D,2048,870.948
REGION1,DEMINDELCB02,SEA3D,2049,911.304
REGION1,DEMINDELCB02,SEA3D,2050,951.66
REGION1,DEMINDELCB02,SEA3N,2020,93.9157
REGION1,DEMINDELCB02,SEA3N,2021,94.1571
REGION1,DEMINDELCB02,SEA3N,2022,94.5007
REGION1,DEMINDELCB02,SEA3N,2023,95.0393
REGION1,DEMINDELCB02,SEA3N,2024,106.6743
REGION1,DEMINDELCB02,SEA3N,2025,108.6336
REGION1,DEMINDELCB02,SEA3N,2026,111.8093
REGION1,DEMINDELCB02,SEA3N,2027,111.7721
REGION1,DEMINDELCB02,SEA3N,2028,111.345
REGION1,DEMINDELCB02,SEA3N,2029,110.7786
REGION1,DEMINDELCB02,SEA3N,2030,111.8186
REGION1,DEMINDELCB02,SEA3N,2031,143.0464
REGION1,DEMINDELCB02,SEA3N,2032,174.2743
REGION1,DEMINDELCB02,SEA3N,2033,205.5021
REGION1,DEMINDELCB02,SEA3N,2034,236.7393
REGION1,DEMINDELCB02,SEA3N,2035,267.9671
REGION1,DEMINDELCB02,SEA3N,2036,299.195
REGION1,DEMINDELCB02,SEA3N,2037,330.4229
REGION1,DEMINDELCB02,SEA3N,2038,361.6507
REGION1,DEMINDELCB02,SEA3N,2039,392.8786
REGION1,DEMINDELCB02,SEA3N,2040,424.1157
REGION1,DEMINDELCB02,SEA3N,2041,455.3436
REGION1,DEMINDELCB02,SEA3N,2042,486.5714
REGION1,DEMINDELCB02,SEA3N,2043,517.7993
REGION1,DEMINDELCB02,SEA3N,2044,549.0271
REGION1,DEMINDELCB02,SEA3N,2045,580.255
REGION1,DEMINDELCB02,SEA3N,2046,611.4921
REGION1,DEMINDELCB02,SEA3N,2047,642.72
REGION1,DEMINDELCB02,SEA3N,2048,673.9479
REGION1,DEMINDELCB02,SEA3N,2049,705.1757
REGION1,DEMINDELCB02,SEA3N,2050,736.4036
REGION1,DEMINDELCB02,SEA4D,2020,146.0911
REGION1,DEMINDELCB02,SEA4D,2021,146.4667
REGION1,DEMINDELCB02,SEA4D,2022,147.0011
REGION1,DEMINDELCB02,SEA4D,2023,147.8389
REGION1,DEMINDELCB02,SEA4D,2024,165.9378
REGION1,DEMINDELCB02,SEA4D,2025,168.9856
REGION1,DEMINDELCB02,SEA4D,2026,173.9256
REGION1,DEMINDELCB02,SEA4D,2027,173.8678
REGION1,DEMINDELCB02,SEA4D,2028,173.2033
REGION1,DEMINDELCB02,SEA4D,2029,172.3222
REGION1,DEMINDELCB02,SEA4D,2030,173.94
REGION1,DEMINDELCB02,SEA4D,2031,222.5167
REGION1,DEMINDELCB02,SEA4D,2032,271.0933
REGION1,DEMINDELCB02,SEA4D,2033,319.67
REGION1,DEMINDELCB02,SEA4D,2034,368.2611
REGION1,DEMINDELCB02,SEA4D,2035,416.8378
REGION1,DEMINDELCB02,SEA4D,2036,465.4144
REGION1,DEMINDELCB02,SEA4D,2037,513.9911
REGION1,DEMINDELCB02,SEA4D,2038,562.5678
REGION1,DEMINDELCB02,SEA4D,2039,611.1444
REGION1,DEMINDELCB02,SEA4D,2040,659.7356
REGION1,DEMINDELCB02,SEA4D,2041,708.3122
REGION1,DEMINDELCB02,SEA4D,2042,756.8889
REGION1,DEMINDELCB02,SEA4D,2043,805.4656
REGION1,DEMINDELCB02,SEA4D,2044,854.0422
REGION1,DEMINDELCB02,SEA4D,2045,902.6189
REGION1,DEMINDELCB02,SEA4D,2046,951.21
REGION1,DEMINDELCB02,SEA4D,2047,999.7867
REGION1,DEMINDELCB02,SEA4D,2048,1048.3633
REGION1,DEMINDELCB02,SEA4D,2049,1096.94
REGION1,DEMINDELCB02,SEA4D,2050,1145.5167
REGION1,DEMINDELCB02,SEA4N,2020,107.8827
REGION1,DEMINDELCB02,SEA4N,2021,108.16
REGION1,DEMINDELCB02,SEA4N,2022,108.5547
REGION1,DEMINDELCB02,SEA4N,2023,109.1733
REGION1,DEMINDELCB02,SEA4N,2024,122.5387
REGION1,DEMINDELCB02,SEA4N,2025,124.7893
REGION1,DEMINDELCB02,SEA4N,2026,128.4373
REGION1,DEMINDELCB02,SEA4N,2027,128.3947
REGION1,DEMINDELCB02,SEA4N,2028,127.904
REGION1,DEMINDELCB02,SEA4N,2029,127.2533
REGION1,DEMINDELCB02,SEA4N,2030,128.448
REGION1,DEMINDELCB02,SEA4N,2031,164.32
REGION1,DEMINDELCB02,SEA4N,2032,200.192
REGION1,DEMINDELCB02,SEA4N,2033,236.064
REGION1,DEMINDELCB02,SEA4N,2034,271.9467
REGION1,DEMINDELCB02,SEA4N,2035,307.8187
REGION1,DEMINDELCB02,SEA4N,2036,343.6907
REGION1,DEMINDELCB02,SEA4N,2037,379.5627
REGION1,DEMINDELCB02,SEA4N,2038,415.4347
REGION1,DEMINDELCB02,SEA4N,2039,451.3067
REGION1,DEMINDELCB02,SEA4N,2040,487.1893
REGION1,DEMINDELCB02,SEA4N,2041,523.0613
REGION1,DEMINDELCB02,SEA4N,2042,558.9333
REGION1,DEMINDELCB02,SEA4N,2043,594.8053
REGION1,DEMINDELCB02,SEA4N,2044,630.6773
REGION1,DEMINDELCB02,SEA4N,2045,666.5493
REGION1,DEMINDELCB02,SEA4N,2046,702.432
REGION1,DEMINDELCB02,SEA4N,2047,738.304
REGION1,DEMINDELCB02,SEA4N,2048,774.176
REGION1,DEMINDELCB02,SEA4N,2049,810.048
REGION1,DEMINDELCB02,SEA4N,2050,845.92
REGION1,DEMINDNGS,SEA1D,2020,227.1313
REGION1,DEMINDNGS,SEA1D,2021,221.5354
REGION1,DEMINDNGS,SEA1D,2022,216.0808
REGION1,DEMINDNGS,SEA1D,2023,213.7677
REGION1,DEMINDNGS,SEA1D,2024,223.5758
REGION1,DEMINDNGS,SEA1D,2025,245.2828
REGION1,DEMINDNGS,SEA1D,2026,277.9091
REGION1,DEMINDNGS,SEA1D,2027,286.0303
REGION1,DEMINDNGS,SEA1D,2028,287.4848
REGION1,DEMINDNGS,SEA1D,2029,289.4546
REGION1,DEMINDNGS,SEA1D,2030,307.7778
REGION1,DEMINDNGS,SEA1D,2031,292.3939
REGION1,DEMINDNGS,SEA1D,2032,277.0
REGION1,DEMINDNGS,SEA1D,2033,261.6162
REGION1,DEMINDNGS,SEA1D,2034,246.2222
REGION1,DEMINDNGS,SEA1D,2035,230.8384
REGION1,DEMINDNGS,SEA1D,2036,215.4444
REGION1,DEMINDNGS,SEA1D,2037,200.0606
REGION1,DEMINDNGS,SEA1D,2038,184.6667
REGION1,DEMINDNGS,SEA1D,2039,169.2828
REGION1,DEMINDNGS,SEA1D,2040,153.8889
REGION1,DEMINDNGS,SEA1D,2041,138.505
REGION1,DEMINDNGS,SEA1D,2042,123.1111
REGION1,DEMINDNGS,SEA1D,2043,107.7273
REGION1,DEMINDNGS,SEA1D,2044,92.3333
REGION1,DEMINDNGS,SEA1D,2045,78.1869
REGION1,DEMINDNGS,SEA1D,2046,63.7104
REGION1,DEMINDNGS,SEA1D,2047,46.1717
REGION1,DEMINDNGS,SEA1D,2048,30.7778
REGION1,DEMINDNGS,SEA1D,2049,15.3939
REGION1,DEMINDNGS,SEA1N,2020,227.1313
REGION1,DEMINDNGS,SEA1N,2021,221.5354
REGION1,DEMINDNGS,SEA1N,2022,216.0808
REGION1,DEMINDNGS,SEA1N,2023,213.7677
REGION1,DEMINDNGS,SEA1N,2024,223.5758
REGION1,DEMINDNGS,SEA1N,2025,245.2828
REGION1,DEMINDNGS,SEA1N,2026,277.9091
REGION1,DEMINDNGS,SEA1N,2027,286.0303
REGION1,DEMINDNGS,SEA1N,2028,287.4848
REGION1,DEMINDNGS,SEA1N,2029,289.4546
REGION1,DEMINDNGS,SEA1N,2030,307.7778
REGION1,DEMINDNGS,SEA1N,2031,292.3939
REGION1,DEMINDNGS,SEA1N,2032,277.0
REGION1,DEMINDNGS,SEA1N,2033,261.6162
REGION1,DEMINDNGS,SEA1N,2034,246.2222
REGION1,DEMINDNGS,SEA1N,2035,230.8384
REGION1,DEMINDNGS,SEA1N,2036,215.4444
REGION1,DEMINDNGS,SEA1N,2037,200.0606
REGION1,DEMINDNGS,SEA1N,2038,184.6667
REGION1,DEMINDNGS,SEA1N,2039,169.2828
REGION1,DEMINDNGS,SEA1N,2040,153.8889
REGION1,DEMINDNGS,SEA1N,2041,138.505
REGION1,DEMINDNGS,SEA1N,2042,123.1111
REGION1,DEMINDNGS,SEA1N,2043,107.7273
REGION1,DEMINDNGS,SEA1N,2044,92.3333
REGION1,DEMINDNGS,SEA1N,2045,78.1869
REGION1,DEMINDNGS,SEA1N,2046,63.7104
REGION1,DEMINDNGS,SEA1N,2047,46.1717
REGION1,DEMINDNGS,SEA1N,2048,30.7778
REGION1,DEMINDNGS,SEA1N,2049,15.3939
REGION1,DEMINDNGS,SEA2D,2020,227.1313
REGION1,DEMINDNGS,SEA2D,2021,221.5354
REGION1,DEMINDNGS,SEA2D,2022,216.0808
REGION1,DEMINDNGS,SEA2D,2023,213.7677
REGION1,DEMINDNGS,SEA2D,2024,223.5758
REGION1,DEMINDNGS,SEA2D,2025,245.2828
REGION1,DEMINDNGS,SEA2D,2026,277.9091
REGION1,DEMINDNGS,SEA2D,2027,286.0303
REGION1,DEMINDNGS,SEA2D,2028,287.4848
REGION1,DEMINDNGS,SEA2D,2029,289.4546
REGION1,DEMINDNGS,SEA2D,2030,307.7778
REGION1,DEMINDNGS,SEA2D,2031,292.3939
REGION1,DEMINDNGS,SEA2D,2032,277.0
REGION1,DEMINDNGS,SEA2D,2033,261.6162
REGION1,DEMINDNGS,SEA2D,2034,246.2222
REGION1,DEMINDNGS,SEA2D,2035,230.8384
REGION1,DEMINDNGS,SEA2D,2036,215.4444
REGION1,DEMINDNGS,SEA2D,2037,200.0606
REGION1,DEMINDNGS,SEA2D,2038,184.6667
REGION1,DEMINDNGS,SEA2D,2039,169.2828
REGION1,DEMINDNGS,SEA2D,2040,153.8889
REGION1,DEMINDNGS,SEA2D,2041,138.505
REGION1,DEMINDNGS,SEA2D,2042,123.1111
REGION1,DEMINDNGS,SEA2D,2043,107.7273
REGION1,DEMINDNGS,SEA2D,2044,92.3333
REGION1,DEMINDNGS,SEA2D,2045,78.1869
REGION1,DEMINDNGS,SEA2D,2046,63.7104
REGION1,DEMINDNGS,SEA2D,2047,46.1717
REGION1,DEMINDNGS,SEA2D,2048,30.7778
REGION1,DEMINDNGS,SEA2D,2049,15.3939
REGION1,DEMINDNGS,SEA2N,2020,227.1313
REGION1,DEMINDNGS,SEA2N,2021,221.5354
REGION1,DEMINDNGS,SEA2N,2022,216.0808
REGION1,DEMINDNGS,SEA2N,2023,213.7677
REGION1,DEMINDNGS,SEA2N,2024,223.5758
REGION1,DEMINDNGS,SEA2N,2025,245.2828
REGION1,DEMINDNGS,SEA2N,2026,277.9091
REGION1,DEMINDNGS,SEA2N,2027,286.0303
REGION1,DEMINDNGS,SEA2N,2028,287.4848
REGION1,DEMINDNGS,SEA2N,2029,289.4546
REGION1,DEMINDNGS,SEA2N,2030,307.7778
REGION1,DEMINDNGS,SEA2N,2031,292.3939
REGION1,DEMINDNGS,SEA2N,2032,277.0
REGION1,DEMINDNGS,SEA2N,2033,261.6162
REGION1,DEMINDNGS,SEA2N,2034,246.2222
REGION1,DEMINDNGS,SEA2N,2035,230.8384
REGION1,DEMINDNGS,SEA2N,2036,215.4444
REGION1,DEMINDNGS,SEA2N,2037,200.0606
REGION1,DEMINDNGS,SEA2N,2038,184.6667
REGION1,DEMINDNGS,SEA2N,2039,169.2828
REGION1,DEMINDNGS,SEA2N,2040,153.8889
REGION1,DEMINDNGS,SEA2N,2041,138.505
REGION1,DEMINDNGS,SEA2N,2042,123.1111
REGION1,DEMINDNGS,SEA2N,2043,107.7273
REGION1,DEMINDNGS,SEA2N,2044,92.3333
