REGION,TECHNOLOGY,YEAR,VALUE
REGION1,LNDALFHIBC1,2021,0.4853
REGION1,LNDALFHIBC1,2022,0.4507
REGION1,LNDALFHIBC1,2023,0.416
REGION1,LNDALFHIBC1,2024,0.3813
REGION1,LNDALFHIBC1,2025,0.3467
REGION1,LNDALFHIBC1,2026,0.312
REGION1,LNDALFHIBC1,2027,0.2773
REGION1,LNDALFHIBC1,2028,0.2427
REGION1,LNDALFHIBC1,2029,0.208
REGION1,LNDALFHIBC1,2030,0.1733
REGION1,LNDALFHIBC1,2031,0.1387
REGION1,LNDALFHIBC1,2032,0.104
REGION1,LNDALFHIBC1,2033,0.0693
REGION1,LNDALFHIBC1,2034,0.0347
REGION1,LNDALFHRBC1,2021,2.4047
REGION1,LNDALFHRBC1,2022,2.2329
REGION1,LNDALFHRBC1,2023,2.0611
REGION1,LNDALFHRBC1,2024,1.8894
REGION1,LNDALFHRBC1,2025,1.7176
REGION1,LNDALFHRBC1,2026,1.5458
REGION1,LNDALFHRBC1,2027,1.3741
REGION1,LNDALFHRBC1,2028,1.2023
REGION1,LNDALFHRBC1,2029,1.0306
REGION1,LNDALFHRBC1,2030,0.8588
REGION1,LNDALFHRBC1,2031,0.687
REGION1,LNDALFHRBC1,2032,0.5153
REGION1,LNDALFHRBC1,2033,0.3435
REGION1,LNDALFHRBC1,2034,0.1718
REGION1,LNDALFIIBC1,2021,0.1213
REGION1,LNDALFIIBC1,2022,0.1127
REGION1,LNDALFIIBC1,2023,0.104
REGION1,LNDALFIIBC1,2024,0.0953
REGION1,LNDALFIIBC1,2025,0.0867
REGION1,LNDALFIIBC1,2026,0.078
REGION1,LNDALFIIBC1,2027,0.0693
REGION1,LNDALFIIBC1,2028,0.0607
REGION1,LNDALFIIBC1,2029,0.052
REGION1,LNDALFIIBC1,2030,0.0433
REGION1,LNDALFIIBC1,2031,0.0347
REGION1,LNDALFIIBC1,2032,0.026
REGION1,LNDALFIIBC1,2033,0.0173
REGION1,LNDALFIIBC1,2034,0.0087
REGION1,LNDALFIRBC1,2021,0.6012
REGION1,LNDALFIRBC1,2022,0.5582
REGION1,LNDALFIRBC1,2023,0.5153
REGION1,LNDALFIRBC1,2024,0.4723
REGION1,LNDALFIRBC1,2025,0.4294
REGION1,LNDALFIRBC1,2026,0.3865
REGION1,LNDALFIRBC1,2027,0.3435
REGION1,LNDALFIRBC1,2028,0.3006
REGION1,LNDALFIRBC1,2029,0.2576
REGION1,LNDALFIRBC1,2030,0.2147
REGION1,LNDALFIRBC1,2031,0.1718
REGION1,LNDALFIRBC1,2032,0.1288
REGION1,LNDALFIRBC1,2033,0.0859
REGION1,LNDALFIRBC1,2034,0.0429
REGION1,LNDBARHIBC1,2021,0.0017
REGION1,LNDBARHIBC1,2022,0.0016
REGION1,LNDBARHIBC1,2023,0.0015
REGION1,LNDBARHIBC1,2024,0.0014
REGION1,LNDBARHIBC1,2025,0.0012
REGION1,LNDBARHIBC1,2026,0.0011
REGION1,LNDBARHIBC1,2027,0.001
REGION1,LNDBARHIBC1,2028,0.0009
REGION1,LNDBARHIBC1,2029,0.0007
REGION1,LNDBARHIBC1,2030,0.0006
REGION1,LNDBARHIBC1,2031,0.0005
REGION1,LNDBARHIBC1,2032,0.0004
REGION1,LNDBARHIBC1,2033,0.0003
REGION1,LNDBARHIBC1,2034,0.0001
REGION1,LNDBARHRBC1,2021,0.1711
REGION1,LNDBARHRBC1,2022,0.1589
REGION1,LNDBARHRBC1,2023,0.1467
REGION1,LNDBARHRBC1,2024,0.1344
REGION1,LNDBARHRBC1,2025,0.1222
REGION1,LNDBARHRBC1,2026,0.11
REGION1,LNDBARHRBC1,2027,0.0978
REGION1,LNDBARHRBC1,2028,0.0856
REGION1,LNDBARHRBC1,2029,0.0733
REGION1,LNDBARHRBC1,2030,0.0611
REGION1,LNDBARHRBC1,2031,0.0489
REGION1,LNDBARHRBC1,2032,0.0367
REGION1,LNDBARHRBC1,2033,0.0244
REGION1,LNDBARHRBC1,2034,0.0122
REGION1,LNDBARIIBC1,2021,0.0004
REGION1,LNDBARIIBC1,2022,0.0004
REGION1,LNDBARIIBC1,2023,0.0004
REGION1,LNDBARIIBC1,2024,0.0003
REGION1,LNDBARIIBC1,2025,0.0003
REGION1,LNDBARIIBC1,2026,0.0003
REGION1,LNDBARIIBC1,2027,0.0003
REGION1,LNDBARIIBC1,2028,0.0002
REGION1,LNDBARIIBC1,2029,0.0002
REGION1,LNDBARIIBC1,2030,0.0002
REGION1,LNDBARIIBC1,2031,0.0001
REGION1,LNDBARIIBC1,2032,0.0001
REGION1,LNDBARIIBC1,2033,0.0001
REGION1,LNDBARIIBC1,2034,0
REGION1,LNDBARIRBC1,2021,0.0428
REGION1,LNDBARIRBC1,2022,0.0397
REGION1,LNDBARIRBC1,2023,0.0367
REGION1,LNDBARIRBC1,2024,0.0336
REGION1,LNDBARIRBC1,2025,0.0306
REGION1,LNDBARIRBC1,2026,0.0275
REGION1,LNDBARIRBC1,2027,0.0244
REGION1,LNDBARIRBC1,2028,0.0214
REGION1,LNDBARIRBC1,2029,0.0183
REGION1,LNDBARIRBC1,2030,0.0153
