r,t,y,CapitalInvestment
REGION1,DEMRESNGS,2050,1.0678
REGION1,DEMTRABIO,2020,0.2357
REGION1,DEMTRABIO,2021,0.2323
REGION1,DEMTRABIO,2022,0.229
REGION1,DEMTRABIO,2023,0.2256
REGION1,DEMTRABIO,2024,0.2226
REGION1,DEMTRABIO,2025,0.2204
REGION1,DEMTRABIO,2026,0.2187
REGION1,DEMTRABIO,2027,0.2173
REGION1,DEMTRABIO,2028,0.2156
REGION1,DEMTRABIO,2029,0.2135
REGION1,DEMTRABIO,2030,0.2116
REGION1,DEMTRABIO,2031,0.2096
REGION1,DEMTRABIO,2032,0.2078
REGION1,DEMTRABIO,2033,0.2055
REGION1,DEMTRABIO,2034,0.2028
REGION1,DEMTRABIO,2035,0.2001
REGION1,DEMTRABIO,2036,0.1973
REGION1,DEMTRABIO,2037,0.1944
REGION1,DEMTRABIO,2038,0.1916
REGION1,DEMTRABIO,2039,0.1889
REGION1,DEMTRABIO,2040,0.1863
REGION1,DEMTRABIO,2041,0.1852
REGION1,DEMTRABIO,2042,0.1828
REGION1,DEMTRABIO,2043,0.1805
REGION1,DEMTRABIO,2044,0.1781
REGION1,DEMTRABIO,2045,0.1758
REGION1,DEMTRABIO,2046,0.1734
REGION1,DEMTRABIO,2047,0.1711
REGION1,DEMTRABIO,2048,0.1687
REGION1,DEMTRABIO,2049,0.1663
REGION1,DEMTRABIO,2050,0.164
REGION1,DEMTRADSL,2020,0.9981
REGION1,DEMTRADSL,2021,0.9857
REGION1,DEMTRADSL,2022,0.9703
REGION1,DEMTRADSL,2023,0.9575
REGION1,DEMTRADSL,2024,0.948
REGION1,DEMTRADSL,2025,0.9435
REGION1,DEMTRADSL,2026,0.9413
REGION1,DEMTRADSL,2027,0.9401
REGION1,DEMTRADSL,2028,0.9338
REGION1,DEMTRADSL,2029,0.9282
REGION1,DEMTRADSL,2030,0.9239
REGION1,DEMTRADSL,2031,0.9192
REGION1,DEMTRADSL,2032,0.911
REGION1,DEMTRADSL,2033,0.9053
REGION1,DEMTRADSL,2034,0.8986
REGION1,DEMTRADSL,2035,0.8918
REGION1,DEMTRADSL,2036,0.8794
REGION1,DEMTRADSL,2037,0.8731
REGION1,DEMTRADSL,2038,0.8673
REGION1,DEMTRADSL,2039,0.8618
REGION1,DEMTRADSL,2040,0.8572
REGION1,DEMTRADSL,2041,0.8503
REGION1,DEMTRADSL,2042,0.8439
REGION1,DEMTRADSL,2043,0.8374
REGION1,DEMTRADSL,2044,0.8309
REGION1,DEMTRADSL,2045,0.8245
REGION1,DEMTRADSL,2046,0.818
REGION1,DEMTRADSL,2047,0.8115
REGION1,DEMTRADSL,2048,0.805
REGION1,DEMTRADSL,2049,0.7986
REGION1,DEMTRADSL,2050,0.7921
REGION1,DEMTRAELCB02,2020,0.0179
REGION1,DEMTRAELCB02,2021,0.0234
REGION1,DEMTRAELCB02,2022,0.03
REGION1,DEMTRAELCB02,2023,0.0381
REGION1,DEMTRAELCB02,2024,0.0471
REGION1,DEMTRAELCB02,2025,0.0586
REGION1,DEMTRAELCB02,2026,0.0703
REGION1,DEMTRAELCB02,2027,0.0828
REGION1,DEMTRAELCB02,2028,0.0955
REGION1,DEMTRAELCB02,2029,0.1096
REGION1,DEMTRAELCB02,2030,0.1255
REGION1,DEMTRAELCB02,2031,0.143
REGION1,DEMTRAELCB02,2032,0.1625
REGION1,DEMTRAELCB02,2033,0.185
REGION1,DEMTRAELCB02,2034,0.2074
REGION1,DEMTRAELCB02,2035,0.2317
REGION1,DEMTRAELCB02,2036,0.2578
REGION1,DEMTRAELCB02,2037,0.2859
REGION1,DEMTRAELCB02,2038,0.3166
REGION1,DEMTRAELCB02,2039,0.3488
REGION1,DEMTRAELCB02,2040,0.3816
REGION1,DEMTRAELCB02,2041,0.3943
REGION1,DEMTRAELCB02,2042,0.4199
REGION1,DEMTRAELCB02,2043,0.4455
REGION1,DEMTRAELCB02,2044,0.4711
REGION1,DEMTRAELCB02,2045,0.4967
REGION1,DEMTRAELCB02,2046,0.5224
REGION1,DEMTRAELCB02,2047,0.548
REGION1,DEMTRAELCB02,2048,0.5736
REGION1,DEMTRAELCB02,2049,0.5992
REGION1,DEMTRAELCB02,2050,0.6249
REGION1,DEMTRAGSL,2020,1.5513
REGION1,DEMTRAGSL,2021,1.5241
REGION1,DEMTRAGSL,2022,1.497
REGION1,DEMTRAGSL,2023,1.4683
REGION1,DEMTRAGSL,2024,1.4417
REGION1,DEMTRAGSL,2025,1.4168
REGION1,DEMTRAGSL,2026,1.3945
REGION1,DEMTRAGSL,2027,1.3736
REGION1,DEMTRAGSL,2028,1.3516
REGION1,DEMTRAGSL,2029,1.3274
REGION1,DEMTRAGSL,2030,1.303
REGION1,DEMTRAGSL,2031,1.2772
REGION1,DEMTRAGSL,2032,1.2511
REGION1,DEMTRAGSL,2033,1.2213
REGION1,DEMTRAGSL,2034,1.1895
REGION1,DEMTRAGSL,2035,1.1562
REGION1,DEMTRAGSL,2036,1.1214
REGION1,DEMTRAGSL,2037,1.0858
REGION1,DEMTRAGSL,2038,1.0493
REGION1,DEMTRAGSL,2039,1.0123
REGION1,DEMTRAGSL,2040,0.9758
REGION1,DEMTRAGSL,2041,0.9653
REGION1,DEMTRAGSL,2042,0.9352
REGION1,DEMTRAGSL,2043,0.9051
REGION1,DEMTRAGSL,2044,0.875
REGION1,DEMTRAGSL,2045,0.8449
REGION1,DEMTRAGSL,2046,0.8148
REGION1,DEMTRAGSL,2047,0.7847
REGION1,DEMTRAGSL,2048,0.7546
REGION1,DEMTRAGSL,2049,0.7245
REGION1,DEMTRAGSL,2050,0.6944
REGION1,DEMTRAHFO,2020,0.108
REGION1,DEMTRAHFO,2021,0.1056
REGION1,DEMTRAHFO,2022,0.103
REGION1,DEMTRAHFO,2023,0.1006
REGION1,DEMTRAHFO,2024,0.0985
REGION1,DEMTRAHFO,2025,0.0969
REGION1,DEMTRAHFO,2026,0.0955
REGION1,DEMTRAHFO,2027,0.0942
REGION1,DEMTRAHFO,2028,0.0929
REGION1,DEMTRAHFO,2029,0.0915
REGION1,DEMTRAHFO,2030,0.0902
REGION1,DEMTRAHFO,2031,0.089
REGION1,DEMTRAHFO,2032,0.0881
REGION1,DEMTRAHFO,2033,0.0869
REGION1,DEMTRAHFO,2034,0.0858
REGION1,DEMTRAHFO,2035,0.0846
REGION1,DEMTRAHFO,2036,0.0837
REGION1,DEMTRAHFO,2037,0.0828
REGION1,DEMTRAHFO,2038,0.082
REGION1,DEMTRAHFO,2039,0.0814
REGION1,DEMTRAHFO,2040,0.0809
REGION1,DEMTRAHFO,2041,0.0788
REGION1,DEMTRAHFO,2042,0.0777
REGION1,DEMTRAHFO,2043,0.0766
REGION1,DEMTRAHFO,2044,0.0756
REGION1,DEMTRAHFO,2045,0.0745
REGION1,DEMTRAHFO,2046,0.0734
REGION1,DEMTRAHFO,2047,0.0724
REGION1,DEMTRAHFO,2048,0.0713
REGION1,DEMTRAHFO,2049,0.0703
REGION1,DEMTRAHFO,2050,0.0692
REGION1,DEMTRAJFL,2020,0.3994
REGION1,DEMTRAJFL,2021,0.3928
REGION1,DEMTRAJFL,2022,0.39
REGION1,DEMTRAJFL,2023,0.3892
REGION1,DEMTRAJFL,2024,0.3912
REGION1,DEMTRAJFL,2025,0.3957
REGION1,DEMTRAJFL,2026,0.4008
REGION1,DEMTRAJFL,2027,0.4062
REGION1,DEMTRAJFL,2028,0.4104
REGION1,DEMTRAJFL,2029,0.4137
REGION1,DEMTRAJFL,2030,0.4175
REGION1,DEMTRAJFL,2031,0.4211
REGION1,DEMTRAJFL,2032,0.4254
REGION1,DEMTRAJFL,2033,0.4284
REGION1,DEMTRAJFL,2034,0.4312
REGION1,DEMTRAJFL,2035,0.4339
REGION1,DEMTRAJFL,2036,0.4367
REGION1,DEMTRAJFL,2037,0.4396
REGION1,DEMTRAJFL,2038,0.4426
REGION1,DEMTRAJFL,2039,0.446
REGION1,DEMTRAJFL,2040,0.4494
REGION1,DEMTRAJFL,2041,0.4535
REGION1,DEMTRAJFL,2042,0.4568
REGION1,DEMTRAJFL,2043,0.4602
REGION1,DEMTRAJFL,2044,0.4635
REGION1,DEMTRAJFL,2045,0.4668
REGION1,DEMTRAJFL,2046,0.4702
REGION1,DEMTRAJFL,2047,0.4735
REGION1,DEMTRAJFL,2048,0.4768
REGION1,DEMTRAJFL,2049,0.4801
REGION1,DEMTRAJFL,2050,0.4835
REGION1,DEMTRALPG,2020,0.0269
REGION1,DEMTRALPG,2021,0.0275
REGION1,DEMTRALPG,2022,0.0282
REGION1,DEMTRALPG,2023,0.0289
REGION1,DEMTRALPG,2024,0.0294
REGION1,DEMTRALPG,2025,0.0299
REGION1,DEMTRALPG,2026,0.0305
REGION1,DEMTRALPG,2027,0.031
REGION1,DEMTRALPG,2028,0.0316
REGION1,DEMTRALPG,2029,0.032
REGION1,DEMTRALPG,2030,0.0323
REGION1,DEMTRALPG,2031,0.0324
REGION1,DEMTRALPG,2032,0.0323
REGION1,DEMTRALPG,2033,0.0319
REGION1,DEMTRALPG,2034,0.0314
REGION1,DEMTRALPG,2035,0.0306
REGION1,DEMTRALPG,2036,0.0296
REGION1,DEMTRALPG,2037,0.0284
REGION1,DEMTRALPG,2038,0.0271
REGION1,DEMTRALPG,2039,0.0255
REGION1,DEMTRALPG,2040,0.0237
REGION1,DEMTRALPG,2041,0.0263
REGION1,DEMTRALPG,2042,0.0258
REGION1,DEMTRALPG,2043,0.0254
REGION1,DEMTRALPG,2044,0.0249
REGION1,DEMTRALPG,2045,0.0244
REGION1,DEMTRALPG,2046,0.024
REGION1,DEMTRALPG,2047,0.0235
REGION1,DEMTRALPG,2048,0.023
REGION1,DEMTRALPG,2049,0.0226
REGION1,DEMTRALPG,2050,0.0221
REGION1,DEMTRANGS,2020,0.0182
REGION1,DEMTRANGS,2021,0.0206
REGION1,DEMTRANGS,2022,0.0263
REGION1,DEMTRANGS,2023,0.0289
REGION1,DEMTRANGS,2024,0.032
REGION1,DEMTRANGS,2025,0.0359
REGION1,DEMTRANGS,2026,0.0401
REGION1,DEMTRANGS,2027,0.0447
REGION1,DEMTRANGS,2028,0.0521
REGION1,DEMTRANGS,2029,0.0564
REGION1,DEMTRANGS,2030,0.061
REGION1,DEMTRANGS,2031,0.0658
REGION1,DEMTRANGS,2032,0.0768
REGION1,DEMTRANGS,2033,0.0816
REGION1,DEMTRANGS,2034,0.0866
REGION1,DEMTRANGS,2035,0.0917
REGION1,DEMTRANGS,2036,0.1025
REGION1,DEMTRANGS,2037,0.1084
REGION1,DEMTRANGS,2038,0.1146
REGION1,DEMTRANGS,2039,0.1216
REGION1,DEMTRANGS,2040,0.1292
REGION1,DEMTRANGS,2041,0.1334
REGION1,DEMTRANGS,2042,0.1398
REGION1,DEMTRANGS,2043,0.1462
REGION1,DEMTRANGS,2044,0.1526
REGION1,DEMTRANGS,2045,0.159
REGION1,DEMTRANGS,2046,0.1654
REGION1,DEMTRANGS,2047,0.1718
REGION1,DEMTRANGS,2048,0.1782
REGION1,DEMTRANGS,2049,0.1846
REGION1,DEMTRANGS,2050,0.191
REGION1,IMPDSL,2020,2.2439
REGION1,IMPDSL,2021,2.2356
REGION1,IMPDSL,2022,2.2193
REGION1,IMPDSL,2023,2.206
REGION1,IMPDSL,2024,2.2098
REGION1,IMPDSL,2025,2.2192
REGION1,IMPDSL,2026,2.2364
REGION1,IMPDSL,2027,2.2538
REGION1,IMPDSL,2028,2.2612
REGION1,IMPDSL,2029,2.2617
REGION1,IMPDSL,2030,2.2652
REGION1,IMPDSL,2031,2.2698
REGION1,IMPDSL,2032,2.2729
REGION1,IMPDSL,2033,2.2749
REGION1,IMPDSL,2034,2.2756
REGION1,IMPDSL,2035,2.2767
REGION1,IMPDSL,2036,2.2731
REGION1,IMPDSL,2037,2.277
REGION1,IMPDSL,2038,2.2829
REGION1,IMPDSL,2039,2.2907
REGION1,IMPDSL,2040,2.3005
REGION1,IMPDSL,2041,2.2966
REGION1,IMPDSL,2042,2.2998
REGION1,IMPDSL,2043,2.3029
REGION1,IMPDSL,2044,2.3061
REGION1,IMPDSL,2045,2.3092
REGION1,IMPDSL,2046,2.3123
REGION1,IMPDSL,2047,2.3155
REGION1,IMPDSL,2048,2.3186
REGION1,IMPDSL,2049,2.3217
REGION1,IMPDSL,2050,2.3249
REGION1,IMPGSL,2020,1.5513
REGION1,IMPGSL,2021,1.5241
REGION1,IMPGSL,2022,1.497
REGION1,IMPGSL,2023,1.4683
REGION1,IMPGSL,2024,1.4417
REGION1,IMPGSL,2025,1.4168
REGION1,IMPGSL,2026,1.3945
REGION1,IMPGSL,2027,1.3736
REGION1,IMPGSL,2028,1.3516
REGION1,IMPGSL,2029,1.3274
REGION1,IMPGSL,2030,1.303
REGION1,IMPGSL,2031,1.2772
REGION1,IMPGSL,2032,1.2511
REGION1,IMPGSL,2033,1.2213
REGION1,IMPGSL,2034,1.1895
REGION1,IMPGSL,2035,1.1562
REGION1,IMPGSL,2036,1.1214
REGION1,IMPGSL,2037,1.0858
REGION1,IMPGSL,2038,1.0493
REGION1,IMPGSL,2039,1.0123
REGION1,IMPGSL,2040,0.9758
REGION1,IMPGSL,2041,0.9653
REGION1,IMPGSL,2042,0.9352
REGION1,IMPGSL,2043,0.9051
REGION1,IMPGSL,2044,0.875
REGION1,IMPGSL,2045,0.8449
REGION1,IMPGSL,2046,0.8148
REGION1,IMPGSL,2047,0.7847
REGION1,IMPGSL,2048,0.7546
REGION1,IMPGSL,2049,0.7245
REGION1,IMPGSL,2050,0.6944
REGION1,IMPHFO,2020,0.108
REGION1,IMPHFO,2021,0.1056
REGION1,IMPHFO,2022,0.103
REGION1,IMPHFO,2023,0.1006
REGION1,IMPHFO,2024,0.0985
REGION1,IMPHFO,2025,0.0969
REGION1,IMPHFO,2026,0.0955
REGION1,IMPHFO,2027,0.0942
REGION1,IMPHFO,2028,0.0929
REGION1,IMPHFO,2029,0.0915
REGION1,IMPHFO,2030,0.0902
REGION1,IMPHFO,2031,0.089
REGION1,IMPHFO,2032,0.0881
REGION1,IMPHFO,2033,0.0869
REGION1,IMPHFO,2034,0.0858
REGION1,IMPHFO,2035,0.0846
REGION1,IMPHFO,2036,0.0837
REGION1,IMPHFO,2037,0.0828
REGION1,IMPHFO,2038,0.082
REGION1,IMPHFO,2039,0.0814
REGION1,IMPHFO,2040,0.0809
REGION1,IMPHFO,2041,0.0788
REGION1,IMPHFO,2042,0.0777
REGION1,IMPHFO,2043,0.0766
REGION1,IMPHFO,2044,0.0756
REGION1,IMPHFO,2045,0.0745
REGION1,IMPHFO,2046,0.0734
REGION1,IMPHFO,2047,0.0724
REGION1,IMPHFO,2048,0.0713
REGION1,IMPHFO,2049,0.0703
REGION1,IMPHFO,2050,0.0692
REGION1,IMPJFL,2020,0.3994
REGION1,IMPJFL,2021,0.3928
REGION1,IMPJFL,2022,0.39
REGION1,IMPJFL,2023,0.3892
REGION1,IMPJFL,2024,0.3912
REGION1,IMPJFL,2025,0.3957
REGION1,IMPJFL,2026,0.4008
REGION1,IMPJFL,2027,0.4062
REGION1,IMPJFL,2028,0.4104
REGION1,IMPJFL,2029,0.4137
REGION1,IMPJFL,2030,0.4175
REGION1,IMPJFL,2031,0.4211
REGION1,IMPJFL,2032,0.4254
REGION1,IMPJFL,2033,0.4284
REGION1,IMPJFL,2034,0.4312
REGION1,IMPJFL,2035,0.4339
REGION1,IMPJFL,2036,0.4367
REGION1,IMPJFL,2037,0.4396
REGION1,IMPJFL,2038,0.4426
REGION1,IMPJFL,2039,0.446
REGION1,IMPJFL,2040,0.4494
REGION1,IMPJFL,2041,0.4535
REGION1,IMPJFL,2042,0.4568
REGION1,IMPJFL,2043,0.4602
REGION1,IMPJFL,2044,0.4635
REGION1,IMPJFL,2045,0.4668
REGION1,IMPJFL,2046,0.4702
REGION1,IMPJFL,2047,0.4735
REGION1,IMPJFL,2048,0.4768
REGION1,IMPJFL,2049,0.4801
REGION1,IMPJFL,2050,0.4835
REGION1,IMPKER,2020,0.1153
REGION1,IMPKER,2021,0.1177
REGION1,IMPKER,2022,0.1198
REGION1,IMPKER,2023,0.1216
REGION1,IMPKER,2024,0.1232
REGION1,IMPKER,2025,0.1247
REGION1,IMPKER,2026,0.1266
REGION1,IMPKER,2027,0.1284
REGION1,IMPKER,2028,0.1304
REGION1,IMPKER,2029,0.1324
REGION1,IMPKER,2030,0.1342
REGION1,IMPKER,2031,0.1359
REGION1,IMPKER,2032,0.1375
REGION1,IMPKER,2033,0.1389
REGION1,IMPKER,2034,0.1404
REGION1,IMPKER,2035,0.1418
REGION1,IMPKER,2036,0.1431
REGION1,IMPKER,2037,0.1441
REGION1,IMPKER,2038,0.1453
REGION1,IMPKER,2039,0.1462
REGION1,IMPKER,2040,0.1471
REGION1,IMPKER,2041,0.1434
REGION1,IMPKER,2042,0.1453
REGION1,IMPKER,2043,0.1472
REGION1,IMPKER,2044,0.1491
REGION1,IMPKER,2045,0.151
REGION1,IMPKER,2046,0.1529
REGION1,IMPKER,2047,0.1548
REGION1,IMPKER,2048,0.1567
REGION1,IMPKER,2049,0.1586
REGION1,IMPKER,2050,0.1605
REGION1,IMPLPG,2020,0.0269
REGION1,IMPLPG,2021,0.0275
REGION1,IMPLPG,2022,0.0282
REGION1,IMPLPG,2023,0.0289
REGION1,IMPLPG,2024,0.0294
REGION1,IMPLPG,2025,0.0299
REGION1,IMPLPG,2026,0.0305
REGION1,IMPLPG,2027,0.031
REGION1,IMPLPG,2028,0.0316
REGION1,IMPLPG,2029,0.032
REGION1,IMPLPG,2030,0.0323
REGION1,IMPLPG,2031,0.0324
REGION1,IMPLPG,2032,0.0323
REGION1,IMPLPG,2033,0.0319
REGION1,IMPLPG,2034,0.0314
REGION1,IMPLPG,2035,0.0306
REGION1,IMPLPG,2036,0.0296
REGION1,IMPLPG,2037,0.0284
REGION1,IMPLPG,2038,0.0271
REGION1,IMPLPG,2039,0.0255
REGION1,IMPLPG,2040,0.0237
REGION1,IMPLPG,2041,0.0263
REGION1,IMPLPG,2042,0.0258
REGION1,IMPLPG,2043,0.0254
REGION1,IMPLPG,2044,0.0249
REGION1,IMPLPG,2045,0.0244
REGION1,IMPLPG,2046,0.024
REGION1,IMPLPG,2047,0.0235
REGION1,IMPLPG,2048,0.023
REGION1,IMPLPG,2049,0.0226
REGION1,IMPLPG,2050,0.0221
REGION1,LNDAGRBC1C01,2020,2.8042
REGION1,LNDAGRBC1C01,2021,2.8042
REGION1,LNDAGRBC1C01,2022,2.8043
REGION1,LNDAGRBC1C01,2023,2.8043
REGION1,LNDAGRBC1C01,2024,2.8044
REGION1,LNDAGRBC1C01,2025,2.8044
REGION1,LNDAGRBC1C01,2026,2.8045
REGION1,LNDAGRBC1C01,2027,2.8045
REGION1,LNDAGRBC1C01,2028,2.8046
REGION1,LNDAGRBC1C01,2029,2.8046
REGION1,LNDAGRBC1C01,2030,2.8047
REGION1,LNDAGRBC1C01,2031,2.8047
REGION1,LNDAGRBC1C01,2032,2.8048
REGION1,LNDAGRBC1C01,2033,2.8048
REGION1,LNDAGRBC1C01,2034,2.8049
REGION1,LNDAGRBC1C01,2035,2.8049
REGION1,LNDAGRBC1C01,2036,2.805
REGION1,LNDAGRBC1C01,2037,2.805
REGION1,LNDAGRBC1C01,2038,2.8051
REGION1,LNDAGRBC1C01,2039,2.8052
REGION1,LNDAGRBC1C01,2040,2.8052
REGION1,LNDAGRBC1C01,2041,2.8053
REGION1,LNDAGRBC1C01,2042,2.8053
REGION1,LNDAGRBC1C01,2043,2.8054
REGION1,LNDAGRBC1C01,2044,2.8054
REGION1,LNDAGRBC1C01,2045,2.8055
REGION1,LNDAGRBC1C01,2046,2.8056
REGION1,LNDAGRBC1C01,2047,2.8056
REGION1,LNDAGRBC1C01,2048,2.8057
REGION1,LNDAGRBC1C01,2049,2.8058
REGION1,LNDAGRBC1C01,2050,2.8058
REGION1,LNDAGRBC1C02,2020,0.2714
REGION1,LNDAGRBC1C02,2021,0.2715
REGION1,LNDAGRBC1C02,2022,0.2715
REGION1,LNDAGRBC1C02,2023,0.2715
REGION1,LNDAGRBC1C02,2024,0.2716
REGION1,LNDAGRBC1C02,2025,0.2716
REGION1,LNDAGRBC1C02,2026,0.2716
REGION1,LNDAGRBC1C02,2027,0.2716
REGION1,LNDAGRBC1C02,2028,0.2717
REGION1,LNDAGRBC1C02,2029,0.2717
REGION1,LNDAGRBC1C02,2030,0.2717
REGION1,LNDAGRBC1C02,2031,0.2718
REGION1,LNDAGRBC1C02,2032,0.2718
REGION1,LNDAGRBC1C02,2033,0.2719
REGION1,LNDAGRBC1C02,2034,0.2719
REGION1,LNDAGRBC1C02,2035,0.2719
REGION1,LNDAGRBC1C02,2036,0.272
REGION1,LNDAGRBC1C02,2037,0.272
REGION1,LNDAGRBC1C02,2038,0.272
REGION1,LNDAGRBC1C02,2039,0.2721
REGION1,LNDAGRBC1C02,2040,0.2721
REGION1,LNDAGRBC1C02,2041,0.2721
REGION1,LNDAGRBC1C02,2042,0.2722
REGION1,LNDAGRBC1C02,2043,0.2722
REGION1,LNDAGRBC1C02,2044,0.2723
REGION1,LNDAGRBC1C02,2045,0.2723
REGION1,LNDAGRBC1C02,2046,0.2723
REGION1,LNDAGRBC1C02,2047,0.2724
REGION1,LNDAGRBC1C02,2048,0.2724
REGION1,LNDAGRBC1C02,2049,0.2725
REGION1,LNDAGRBC1C02,2050,0.2725
REGION1,LNDAGRBC1C03,2020,0.5581
REGION1,LNDAGRBC1C03,2021,0.6622
REGION1,LNDAGRBC1C03,2022,0.6625
REGION1,LNDAGRBC1C03,2023,0.6683
REGION1,LNDAGRBC1C03,2024,0.6716
REGION1,LNDAGRBC1C03,2025,0.6699
REGION1,LNDAGRBC1C03,2026,0.6742
REGION1,LNDAGRBC1C03,2027,0.6738
REGION1,LNDAGRBC1C03,2028,0.681
REGION1,LNDAGRBC1C03,2029,0.6852
REGION1,LNDAGRBC1C03,2030,0.6842
REGION1,LNDAGRBC1C03,2031,0.6889
REGION1,LNDAGRBC1C03,2032,0.6864
REGION1,LNDAGRBC1C03,2033,0.6887
REGION1,LNDAGRBC1C03,2034,0.6884
REGION1,LNDAGRBC1C03,2035,0.6911
REGION1,LNDAGRBC1C03,2036,0.6982
REGION1,LNDAGRBC1C03,2037,0.7042
REGION1,LNDAGRBC1C03,2038,0.7079
REGION1,LNDAGRBC1C03,2039,0.7093
REGION1,LNDAGRBC1C03,2040,0.7131
REGION1,LNDAGRBC1C03,2041,0.7203
REGION1,LNDAGRBC1C03,2042,0.7165
REGION1,LNDAGRBC1C03,2043,0.7192
REGION1,LNDAGRBC1C03,2044,0.7217
REGION1,LNDAGRBC1C03,2045,0.7251
REGION1,LNDAGRBC1C03,2046,0.7278
REGION1,LNDAGRBC1C03,2047,0.7308
REGION1,LNDAGRBC1C03,2048,0.7338
REGION1,LNDAGRBC1C03,2049,0.7367
REGION1,LNDAGRBC1C03,2050,0.7394
REGION1,LNDAGRBC1C04,2020,0.1086
REGION1,LNDAGRBC1C04,2021,0.1087
REGION1,LNDAGRBC1C04,2022,0.1088
REGION1,LNDAGRBC1C04,2023,0.1089
REGION1,LNDAGRBC1C04,2024,0.109
REGION1,LNDAGRBC1C04,2025,0.1091
REGION1,LNDAGRBC1C04,2026,0.1091
REGION1,LNDAGRBC1C04,2027,0.1092
REGION1,LNDAGRBC1C04,2028,0.1093
REGION1,LNDAGRBC1C04,2029,0.1094
REGION1,LNDAGRBC1C04,2030,0.1095
REGION1,LNDAGRBC1C04,2031,0.1096
REGION1,LNDAGRBC1C04,2032,0.1097
REGION1,LNDAGRBC1C04,2033,0.1098
REGION1,LNDAGRBC1C04,2034,0.1099
REGION1,LNDAGRBC1C04,2035,0.11
REGION1,LNDAGRBC1C04,2036,0.1101
REGION1,LNDAGRBC1C04,2037,0.1102
REGION1,LNDAGRBC1C04,2038,0.1103
REGION1,LNDAGRBC1C04,2039,0.1104
REGION1,LNDAGRBC1C04,2040,0.1105
REGION1,LNDAGRBC1C04,2041,0.1106
REGION1,LNDAGRBC1C04,2042,0.1107
REGION1,LNDAGRBC1C04,2043,0.1108
REGION1,LNDAGRBC1C04,2044,0.1109
REGION1,LNDAGRBC1C04,2045,0.111
REGION1,LNDAGRBC1C04,2046,0.1111
REGION1,LNDAGRBC1C04,2047,0.1112
REGION1,LNDAGRBC1C04,2048,0.1113
REGION1,LNDAGRBC1C04,2049,0.1114
REGION1,LNDAGRBC1C04,2050,0.1116
REGION1,LNDAGRBC1C05,2020,5.4347
REGION1,LNDAGRBC1C05,2021,5.3304
REGION1,LNDAGRBC1C05,2022,5.3299
REGION1,LNDAGRBC1C05,2023,5.3239
REGION1,LNDAGRBC1C05,2024,5.3205
REGION1,LNDAGRBC1C05,2025,5.3219
REGION1,LNDAGRBC1C05,2026,5.3174
REGION1,LNDAGRBC1C05,2027,5.3177
REGION1,LNDAGRBC1C05,2028,5.3102
REGION1,LNDAGRBC1C05,2029,5.3059
REGION1,LNDAGRBC1C05,2030,5.3067
REGION1,LNDAGRBC1C05,2031,5.3017
REGION1,LNDAGRBC1C05,2032,5.304
REGION1,LNDAGRBC1C05,2033,5.3015
REGION1,LNDAGRBC1C05,2034,5.3016
REGION1,LNDAGRBC1C05,2035,5.2986
REGION1,LNDAGRBC1C05,2036,5.2914
REGION1,LNDAGRBC1C05,2037,5.2852
REGION1,LNDAGRBC1C05,2038,5.2812
REGION1,LNDAGRBC1C05,2039,5.2796
REGION1,LNDAGRBC1C05,2040,5.2755
REGION1,LNDAGRBC1C05,2041,5.2681
REGION1,LNDAGRBC1C05,2042,5.2717
REGION1,LNDAGRBC1C05,2043,5.2687
REGION1,LNDAGRBC1C05,2044,5.266
REGION1,LNDAGRBC1C05,2045,5.2624
REGION1,LNDAGRBC1C05,2046,5.2594
REGION1,LNDAGRBC1C05,2047,5.2562
REGION1,LNDAGRBC1C05,2048,5.2529
REGION1,LNDAGRBC1C05,2049,5.2498
REGION1,LNDAGRBC1C05,2050,5.2468
REGION1,LNDAGRBC1C06,2020,0.0345
REGION1,LNDAGRBC1C06,2021,0.0345
REGION1,LNDAGRBC1C06,2022,0.0345
REGION1,LNDAGRBC1C06,2023,0.0345
REGION1,LNDAGRBC1C06,2024,0.0346
REGION1,LNDAGRBC1C06,2025,0.0346
REGION1,LNDAGRBC1C06,2026,0.0346
REGION1,LNDAGRBC1C06,2027,0.0346
REGION1,LNDAGRBC1C06,2028,0.0346
REGION1,LNDAGRBC1C06,2029,0.0346
REGION1,LNDAGRBC1C06,2030,0.0346
REGION1,LNDAGRBC1C06,2031,0.0346
REGION1,LNDAGRBC1C06,2032,0.0346
REGION1,LNDAGRBC1C06,2033,0.0346
REGION1,LNDAGRBC1C06,2034,0.0346
REGION1,LNDAGRBC1C06,2035,0.0346
REGION1,LNDAGRBC1C06,2036,0.0346
REGION1,LNDAGRBC1C06,2037,0.0346
REGION1,LNDAGRBC1C06,2038,0.0346
REGION1,LNDAGRBC1C06,2039,0.0346
REGION1,LNDAGRBC1C06,2040,0.0346
REGION1,LNDAGRBC1C06,2041,0.0347
REGION1,LNDAGRBC1C06,2042,0.0347
REGION1,LNDAGRBC1C06,2043,0.0347
REGION1,LNDAGRBC1C06,2044,0.0347
REGION1,LNDAGRBC1C06,2045,0.0347
REGION1,LNDAGRBC1C06,2046,0.0347
REGION1,LNDAGRBC1C06,2047,0.0347
REGION1,LNDAGRBC1C06,2048,0.0347
REGION1,LNDAGRBC1C06,2049,0.0347
REGION1,LNDAGRBC1C06,2050,0.0347
REGION1,LNDAGRBC1C07,2020,0.1319
REGION1,LNDAGRBC1C07,2021,0.1319
