r,t,l,y,RateOfTotalActivity
REGION1,DEMTRANGS,SEA2N,2035,2.1515
REGION1,DEMTRANGS,SEA2N,2036,2.0101
REGION1,DEMTRANGS,SEA2N,2037,1.8687
REGION1,DEMTRANGS,SEA2N,2038,1.7172
REGION1,DEMTRANGS,SEA2N,2039,1.5758
REGION1,DEMTRANGS,SEA2N,2040,1.4343
REGION1,DEMTRANGS,SEA2N,2041,1.2929
REGION1,DEMTRANGS,SEA2N,2042,1.1515
REGION1,DEMTRANGS,SEA2N,2043,1.0
REGION1,DEMTRANGS,SEA2N,2044,0.8586
REGION1,DEMTRANGS,SEA2N,2045,0.7172
REGION1,DEMTRANGS,SEA2N,2046,0.5758
REGION1,DEMTRANGS,SEA2N,2047,0.4343
REGION1,DEMTRANGS,SEA2N,2048,0.2828
REGION1,DEMTRANGS,SEA2N,2049,0.1414
REGION1,DEMTRANGS,SEA3D,2020,1.8182
REGION1,DEMTRANGS,SEA3D,2021,2.0606
REGION1,DEMTRANGS,SEA3D,2022,2.6263
REGION1,DEMTRANGS,SEA3D,2023,2.8889
REGION1,DEMTRANGS,SEA3D,2024,3.202
REGION1,DEMTRANGS,SEA3D,2025,3.5859
REGION1,DEMTRANGS,SEA3D,2026,3.4444
REGION1,DEMTRANGS,SEA3D,2027,3.303
REGION1,DEMTRANGS,SEA3D,2028,3.1515
REGION1,DEMTRANGS,SEA3D,2029,3.0101
REGION1,DEMTRANGS,SEA3D,2030,2.8687
REGION1,DEMTRANGS,SEA3D,2031,2.7273
REGION1,DEMTRANGS,SEA3D,2032,2.5859
REGION1,DEMTRANGS,SEA3D,2033,2.4343
REGION1,DEMTRANGS,SEA3D,2034,2.2929
REGION1,DEMTRANGS,SEA3D,2035,2.1515
REGION1,DEMTRANGS,SEA3D,2036,2.0101
REGION1,DEMTRANGS,SEA3D,2037,1.8687
REGION1,DEMTRANGS,SEA3D,2038,1.7172
REGION1,DEMTRANGS,SEA3D,2039,1.5758
REGION1,DEMTRANGS,SEA3D,2040,1.4343
REGION1,DEMTRANGS,SEA3D,2041,1.2929
REGION1,DEMTRANGS,SEA3D,2042,1.1515
REGION1,DEMTRANGS,SEA3D,2043,1.0
REGION1,DEMTRANGS,SEA3D,2044,0.8586
REGION1,DEMTRANGS,SEA3D,2045,0.7172
REGION1,DEMTRANGS,SEA3D,2046,0.5758
REGION1,DEMTRANGS,SEA3D,2047,0.4343
REGION1,DEMTRANGS,SEA3D,2048,0.2828
REGION1,DEMTRANGS,SEA3D,2049,0.1414
REGION1,DEMTRANGS,SEA3N,2020,1.8182
REGION1,DEMTRANGS,SEA3N,2021,2.0606
REGION1,DEMTRANGS,SEA3N,2022,2.6263
REGION1,DEMTRANGS,SEA3N,2023,2.8889
REGION1,DEMTRANGS,SEA3N,2024,3.202
REGION1,DEMTRANGS,SEA3N,2025,3.5859
REGION1,DEMTRANGS,SEA3N,2026,3.4444
REGION1,DEMTRANGS,SEA3N,2027,3.303
REGION1,DEMTRANGS,SEA3N,2028,3.1515
REGION1,DEMTRANGS,SEA3N,2029,3.0101
REGION1,DEMTRANGS,SEA3N,2030,2.8687
REGION1,DEMTRANGS,SEA3N,2031,2.7273
REGION1,DEMTRANGS,SEA3N,2032,2.5859
REGION1,DEMTRANGS,SEA3N,2033,2.4343
REGION1,DEMTRANGS,SEA3N,2034,2.2929
REGION1,DEMTRANGS,SEA3N,2035,2.1515
REGION1,DEMTRANGS,SEA3N,2036,2.0101
REGION1,DEMTRANGS,SEA3N,2037,1.8687
REGION1,DEMTRANGS,SEA3N,2038,1.7172
REGION1,DEMTRANGS,SEA3N,2039,1.5758
REGION1,DEMTRANGS,SEA3N,2040,1.4343
REGION1,DEMTRANGS,SEA3N,2041,1.2929
REGION1,DEMTRANGS,SEA3N,2042,1.1515
REGION1,DEMTRANGS,SEA3N,2043,1.0
REGION1,DEMTRANGS,SEA3N,2044,0.8586
REGION1,DEMTRANGS,SEA3N,2045,0.7172
REGION1,DEMTRANGS,SEA3N,2046,0.5758
REGION1,DEMTRANGS,SEA3N,2047,0.4343
REGION1,DEMTRANGS,SEA3N,2048,0.2828
REGION1,DEMTRANGS,SEA3N,2049,0.1414
REGION1,DEMTRANGS,SEA4D,2020,1.8182
REGION1,DEMTRANGS,SEA4D,2021,2.0606
REGION1,DEMTRANGS,SEA4D,2022,2.6263
REGION1,DEMTRANGS,SEA4D,2023,2.8889
REGION1,DEMTRANGS,SEA4D,2024,3.202
REGION1,DEMTRANGS,SEA4D,2025,3.5859
REGION1,DEMTRANGS,SEA4D,2026,3.4444
REGION1,DEMTRANGS,SEA4D,2027,3.303
REGION1,DEMTRANGS,SEA4D,2028,3.1515
REGION1,DEMTRANGS,SEA4D,2029,3.0101
REGION1,DEMTRANGS,SEA4D,2030,2.8687
REGION1,DEMTRANGS,SEA4D,2031,2.7273
REGION1,DEMTRANGS,SEA4D,2032,2.5859
REGION1,DEMTRANGS,SEA4D,2033,2.4343
REGION1,DEMTRANGS,SEA4D,2034,2.2929
REGION1,DEMTRANGS,SEA4D,2035,2.1515
REGION1,DEMTRANGS,SEA4D,2036,2.0101
REGION1,DEMTRANGS,SEA4D,2037,1.8687
REGION1,DEMTRANGS,SEA4D,2038,1.7172
REGION1,DEMTRANGS,SEA4D,2039,1.5758
REGION1,DEMTRANGS,SEA4D,2040,1.4343
REGION1,DEMTRANGS,SEA4D,2041,1.2929
REGION1,DEMTRANGS,SEA4D,2042,1.1515
REGION1,DEMTRANGS,SEA4D,2043,1.0
REGION1,DEMTRANGS,SEA4D,2044,0.8586
REGION1,DEMTRANGS,SEA4D,2045,0.7172
REGION1,DEMTRANGS,SEA4D,2046,0.5758
REGION1,DEMTRANGS,SEA4D,2047,0.4343
REGION1,DEMTRANGS,SEA4D,2048,0.2828
REGION1,DEMTRANGS,SEA4D,2049,0.1414
REGION1,DEMTRANGS,SEA4N,2020,1.8182
REGION1,DEMTRANGS,SEA4N,2021,2.0606
REGION1,DEMTRANGS,SEA4N,2022,2.6263
REGION1,DEMTRANGS,SEA4N,2023,2.8889
REGION1,DEMTRANGS,SEA4N,2024,3.202
REGION1,DEMTRANGS,SEA4N,2025,3.5859
REGION1,DEMTRANGS,SEA4N,2026,3.4444
REGION1,DEMTRANGS,SEA4N,2027,3.303
REGION1,DEMTRANGS,SEA4N,2028,3.1515
REGION1,DEMTRANGS,SEA4N,2029,3.0101
REGION1,DEMTRANGS,SEA4N,2030,2.8687
REGION1,DEMTRANGS,SEA4N,2031,2.7273
REGION1,DEMTRANGS,SEA4N,2032,2.5859
REGION1,DEMTRANGS,SEA4N,2033,2.4343
REGION1,DEMTRANGS,SEA4N,2034,2.2929
REGION1,DEMTRANGS,SEA4N,2035,2.1515
REGION1,DEMTRANGS,SEA4N,2036,2.0101
REGION1,DEMTRANGS,SEA4N,2037,1.8687
REGION1,DEMTRANGS,SEA4N,2038,1.7172
REGION1,DEMTRANGS,SEA4N,2039,1.5758
REGION1,DEMTRANGS,SEA4N,2040,1.4343
REGION1,DEMTRANGS,SEA4N,2041,1.2929
REGION1,DEMTRANGS,SEA4N,2042,1.1515
REGION1,DEMTRANGS,SEA4N,2043,1.0
REGION1,DEMTRANGS,SEA4N,2044,0.8586
REGION1,DEMTRANGS,SEA4N,2045,0.7172
REGION1,DEMTRANGS,SEA4N,2046,0.5758
REGION1,DEMTRANGS,SEA4N,2047,0.4343
REGION1,DEMTRANGS,SEA4N,2048,0.2828
REGION1,DEMTRANGS,SEA4N,2049,0.1414
REGION1,IMPDSL,SEA1D,2020,224.3939
REGION1,IMPDSL,SEA1D,2021,223.5636
REGION1,IMPDSL,SEA1D,2022,221.9263
REGION1,IMPDSL,SEA1D,2023,220.598
REGION1,IMPDSL,SEA1D,2024,220.9838
REGION1,IMPDSL,SEA1D,2025,221.9202
REGION1,IMPDSL,SEA1D,2026,218.7222
REGION1,IMPDSL,SEA1D,2027,215.4131
REGION1,IMPDSL,SEA1D,2028,211.5495
REGION1,IMPDSL,SEA1D,2029,207.0586
REGION1,IMPDSL,SEA1D,2030,202.6495
REGION1,IMPDSL,SEA1D,2031,192.5121
REGION1,IMPDSL,SEA1D,2032,182.3848
REGION1,IMPDSL,SEA1D,2033,172.2485
REGION1,IMPDSL,SEA1D,2034,162.1111
REGION1,IMPDSL,SEA1D,2035,151.995
REGION1,IMPDSL,SEA1D,2036,141.8576
REGION1,IMPDSL,SEA1D,2037,131.7212
REGION1,IMPDSL,SEA1D,2038,121.5939
REGION1,IMPDSL,SEA1D,2039,111.4566
REGION1,IMPDSL,SEA1D,2040,101.3202
REGION1,IMPDSL,SEA1D,2041,91.1929
REGION1,IMPDSL,SEA1D,2042,81.0566
REGION1,IMPDSL,SEA1D,2043,70.9192
REGION1,IMPDSL,SEA1D,2044,60.7919
REGION1,IMPDSL,SEA1D,2045,50.6657
REGION1,IMPDSL,SEA1D,2046,40.5384
REGION1,IMPDSL,SEA1D,2047,30.402
REGION1,IMPDSL,SEA1D,2048,20.2646
REGION1,IMPDSL,SEA1D,2049,10.1384
REGION1,IMPDSL,SEA1N,2020,224.3939
REGION1,IMPDSL,SEA1N,2021,223.5636
REGION1,IMPDSL,SEA1N,2022,221.9263
REGION1,IMPDSL,SEA1N,2023,220.598
REGION1,IMPDSL,SEA1N,2024,220.9838
REGION1,IMPDSL,SEA1N,2025,221.9202
REGION1,IMPDSL,SEA1N,2026,218.7222
REGION1,IMPDSL,SEA1N,2027,215.4131
REGION1,IMPDSL,SEA1N,2028,211.5495
REGION1,IMPDSL,SEA1N,2029,207.0586
REGION1,IMPDSL,SEA1N,2030,202.6495
REGION1,IMPDSL,SEA1N,2031,192.5121
REGION1,IMPDSL,SEA1N,2032,182.3848
REGION1,IMPDSL,SEA1N,2033,172.2485
REGION1,IMPDSL,SEA1N,2034,162.1111
REGION1,IMPDSL,SEA1N,2035,151.995
REGION1,IMPDSL,SEA1N,2036,141.8576
REGION1,IMPDSL,SEA1N,2037,131.7212
REGION1,IMPDSL,SEA1N,2038,121.5939
REGION1,IMPDSL,SEA1N,2039,111.4566
REGION1,IMPDSL,SEA1N,2040,101.3202
REGION1,IMPDSL,SEA1N,2041,91.1929
REGION1,IMPDSL,SEA1N,2042,81.0566
REGION1,IMPDSL,SEA1N,2043,70.9192
REGION1,IMPDSL,SEA1N,2044,60.7919
REGION1,IMPDSL,SEA1N,2045,50.6657
REGION1,IMPDSL,SEA1N,2046,40.5384
REGION1,IMPDSL,SEA1N,2047,30.402
REGION1,IMPDSL,SEA1N,2048,20.2646
REGION1,IMPDSL,SEA1N,2049,10.1384
REGION1,IMPDSL,SEA2D,2020,224.3939
REGION1,IMPDSL,SEA2D,2021,223.5636
REGION1,IMPDSL,SEA2D,2022,221.9263
REGION1,IMPDSL,SEA2D,2023,220.598
REGION1,IMPDSL,SEA2D,2024,220.9838
REGION1,IMPDSL,SEA2D,2025,221.9202
REGION1,IMPDSL,SEA2D,2026,218.7222
REGION1,IMPDSL,SEA2D,2027,215.4131
REGION1,IMPDSL,SEA2D,2028,211.5495
REGION1,IMPDSL,SEA2D,2029,207.0586
REGION1,IMPDSL,SEA2D,2030,202.6495
REGION1,IMPDSL,SEA2D,2031,192.5121
REGION1,IMPDSL,SEA2D,2032,182.3848
REGION1,IMPDSL,SEA2D,2033,172.2485
REGION1,IMPDSL,SEA2D,2034,162.1111
REGION1,IMPDSL,SEA2D,2035,151.995
REGION1,IMPDSL,SEA2D,2036,141.8576
REGION1,IMPDSL,SEA2D,2037,131.7212
REGION1,IMPDSL,SEA2D,2038,121.5939
REGION1,IMPDSL,SEA2D,2039,111.4566
REGION1,IMPDSL,SEA2D,2040,101.3202
REGION1,IMPDSL,SEA2D,2041,91.1929
REGION1,IMPDSL,SEA2D,2042,81.0566
REGION1,IMPDSL,SEA2D,2043,70.9192
REGION1,IMPDSL,SEA2D,2044,60.7919
REGION1,IMPDSL,SEA2D,2045,50.6657
REGION1,IMPDSL,SEA2D,2046,40.5384
REGION1,IMPDSL,SEA2D,2047,30.402
REGION1,IMPDSL,SEA2D,2048,20.2646
REGION1,IMPDSL,SEA2D,2049,10.1384
REGION1,IMPDSL,SEA2N,2020,224.3939
REGION1,IMPDSL,SEA2N,2021,223.5636
REGION1,IMPDSL,SEA2N,2022,221.9263
REGION1,IMPDSL,SEA2N,2023,220.598
REGION1,IMPDSL,SEA2N,2024,220.9838
REGION1,IMPDSL,SEA2N,2025,221.9202
REGION1,IMPDSL,SEA2N,2026,218.7222
REGION1,IMPDSL,SEA2N,2027,215.4131
REGION1,IMPDSL,SEA2N,2028,211.5495
REGION1,IMPDSL,SEA2N,2029,207.0586
REGION1,IMPDSL,SEA2N,2030,202.6495
REGION1,IMPDSL,SEA2N,2031,192.5121
REGION1,IMPDSL,SEA2N,2032,182.3848
REGION1,IMPDSL,SEA2N,2033,172.2485
REGION1,IMPDSL,SEA2N,2034,162.1111
REGION1,IMPDSL,SEA2N,2035,151.995
REGION1,IMPDSL,SEA2N,2036,141.8576
REGION1,IMPDSL,SEA2N,2037,131.7212
REGION1,IMPDSL,SEA2N,2038,121.5939
REGION1,IMPDSL,SEA2N,2039,111.4566
REGION1,IMPDSL,SEA2N,2040,101.3202
REGION1,IMPDSL,SEA2N,2041,91.1929
REGION1,IMPDSL,SEA2N,2042,81.0566
REGION1,IMPDSL,SEA2N,2043,70.9192
REGION1,IMPDSL,SEA2N,2044,60.7919
REGION1,IMPDSL,SEA2N,2045,50.6657
REGION1,IMPDSL,SEA2N,2046,40.5384
REGION1,IMPDSL,SEA2N,2047,30.402
REGION1,IMPDSL,SEA2N,2048,20.2646
REGION1,IMPDSL,SEA2N,2049,10.1384
REGION1,IMPDSL,SEA3D,2020,224.3939
REGION1,IMPDSL,SEA3D,2021,223.5636
REGION1,IMPDSL,SEA3D,2022,221.9263
REGION1,IMPDSL,SEA3D,2023,220.598
REGION1,IMPDSL,SEA3D,2024,220.9838
REGION1,IMPDSL,SEA3D,2025,221.9202
REGION1,IMPDSL,SEA3D,2026,218.7222
REGION1,IMPDSL,SEA3D,2027,215.4131
REGION1,IMPDSL,SEA3D,2028,211.5495
REGION1,IMPDSL,SEA3D,2029,207.0586
REGION1,IMPDSL,SEA3D,2030,202.6495
REGION1,IMPDSL,SEA3D,2031,192.5121
REGION1,IMPDSL,SEA3D,2032,182.3848
REGION1,IMPDSL,SEA3D,2033,172.2485
REGION1,IMPDSL,SEA3D,2034,162.1111
REGION1,IMPDSL,SEA3D,2035,151.995
REGION1,IMPDSL,SEA3D,2036,141.8576
REGION1,IMPDSL,SEA3D,2037,131.7212
REGION1,IMPDSL,SEA3D,2038,121.5939
REGION1,IMPDSL,SEA3D,2039,111.4566
REGION1,IMPDSL,SEA3D,2040,101.3202
REGION1,IMPDSL,SEA3D,2041,91.1929
REGION1,IMPDSL,SEA3D,2042,81.0566
REGION1,IMPDSL,SEA3D,2043,70.9192
REGION1,IMPDSL,SEA3D,2044,60.7919
REGION1,IMPDSL,SEA3D,2045,50.6657
REGION1,IMPDSL,SEA3D,2046,40.5384
REGION1,IMPDSL,SEA3D,2047,30.402
REGION1,IMPDSL,SEA3D,2048,20.2646
REGION1,IMPDSL,SEA3D,2049,10.1384
REGION1,IMPDSL,SEA3N,2020,224.3939
REGION1,IMPDSL,SEA3N,2021,223.5636
REGION1,IMPDSL,SEA3N,2022,221.9263
REGION1,IMPDSL,SEA3N,2023,220.598
REGION1,IMPDSL,SEA3N,2024,220.9838
REGION1,IMPDSL,SEA3N,2025,221.9202
REGION1,IMPDSL,SEA3N,2026,218.7222
REGION1,IMPDSL,SEA3N,2027,215.4131
REGION1,IMPDSL,SEA3N,2028,211.5495
REGION1,IMPDSL,SEA3N,2029,207.0586
REGION1,IMPDSL,SEA3N,2030,202.6495
REGION1,IMPDSL,SEA3N,2031,192.5121
REGION1,IMPDSL,SEA3N,2032,182.3848
REGION1,IMPDSL,SEA3N,2033,172.2485
REGION1,IMPDSL,SEA3N,2034,162.1111
REGION1,IMPDSL,SEA3N,2035,151.995
REGION1,IMPDSL,SEA3N,2036,141.8576
REGION1,IMPDSL,SEA3N,2037,131.7212
REGION1,IMPDSL,SEA3N,2038,121.5939
REGION1,IMPDSL,SEA3N,2039,111.4566
REGION1,IMPDSL,SEA3N,2040,101.3202
REGION1,IMPDSL,SEA3N,2041,91.1929
REGION1,IMPDSL,SEA3N,2042,81.0566
REGION1,IMPDSL,SEA3N,2043,70.9192
REGION1,IMPDSL,SEA3N,2044,60.7919
REGION1,IMPDSL,SEA3N,2045,50.6657
REGION1,IMPDSL,SEA3N,2046,40.5384
REGION1,IMPDSL,SEA3N,2047,30.402
REGION1,IMPDSL,SEA3N,2048,20.2646
REGION1,IMPDSL,SEA3N,2049,10.1384
REGION1,IMPDSL,SEA4D,2020,224.3939
REGION1,IMPDSL,SEA4D,2021,223.5636
REGION1,IMPDSL,SEA4D,2022,221.9263
REGION1,IMPDSL,SEA4D,2023,220.598
REGION1,IMPDSL,SEA4D,2024,220.9838
REGION1,IMPDSL,SEA4D,2025,221.9202
REGION1,IMPDSL,SEA4D,2026,218.7222
REGION1,IMPDSL,SEA4D,2027,215.4131
REGION1,IMPDSL,SEA4D,2028,211.5495
REGION1,IMPDSL,SEA4D,2029,207.0586
REGION1,IMPDSL,SEA4D,2030,202.6495
REGION1,IMPDSL,SEA4D,2031,192.5121
REGION1,IMPDSL,SEA4D,2032,182.3848
REGION1,IMPDSL,SEA4D,2033,172.2485
REGION1,IMPDSL,SEA4D,2034,162.1111
REGION1,IMPDSL,SEA4D,2035,151.995
REGION1,IMPDSL,SEA4D,2036,141.8576
REGION1,IMPDSL,SEA4D,2037,131.7212
REGION1,IMPDSL,SEA4D,2038,121.5939
REGION1,IMPDSL,SEA4D,2039,111.4566
REGION1,IMPDSL,SEA4D,2040,101.3202
REGION1,IMPDSL,SEA4D,2041,91.1929
REGION1,IMPDSL,SEA4D,2042,81.0566
REGION1,IMPDSL,SEA4D,2043,70.9192
REGION1,IMPDSL,SEA4D,2044,60.7919
REGION1,IMPDSL,SEA4D,2045,50.6657
REGION1,IMPDSL,SEA4D,2046,40.5384
REGION1,IMPDSL,SEA4D,2047,30.402
REGION1,IMPDSL,SEA4D,2048,20.2646
REGION1,IMPDSL,SEA4D,2049,10.1384
REGION1,IMPDSL,SEA4N,2020,224.3939
REGION1,IMPDSL,SEA4N,2021,223.5636
REGION1,IMPDSL,SEA4N,2022,221.9263
REGION1,IMPDSL,SEA4N,2023,220.598
REGION1,IMPDSL,SEA4N,2024,220.9838
REGION1,IMPDSL,SEA4N,2025,221.9202
REGION1,IMPDSL,SEA4N,2026,218.7222
REGION1,IMPDSL,SEA4N,2027,215.4131
REGION1,IMPDSL,SEA4N,2028,211.5495
REGION1,IMPDSL,SEA4N,2029,207.0586
REGION1,IMPDSL,SEA4N,2030,202.6495
REGION1,IMPDSL,SEA4N,2031,192.5121
REGION1,IMPDSL,SEA4N,2032,182.3848
REGION1,IMPDSL,SEA4N,2033,172.2485
REGION1,IMPDSL,SEA4N,2034,162.1111
REGION1,IMPDSL,SEA4N,2035,151.995
REGION1,IMPDSL,SEA4N,2036,141.8576
REGION1,IMPDSL,SEA4N,2037,131.7212
REGION1,IMPDSL,SEA4N,2038,121.5939
REGION1,IMPDSL,SEA4N,2039,111.4566
REGION1,IMPDSL,SEA4N,2040,101.3202
REGION1,IMPDSL,SEA4N,2041,91.1929
REGION1,IMPDSL,SEA4N,2042,81.0566
REGION1,IMPDSL,SEA4N,2043,70.9192
REGION1,IMPDSL,SEA4N,2044,60.7919
REGION1,IMPDSL,SEA4N,2045,50.6657
REGION1,IMPDSL,SEA4N,2046,40.5384
REGION1,IMPDSL,SEA4N,2047,30.402
REGION1,IMPDSL,SEA4N,2048,20.2646
REGION1,IMPDSL,SEA4N,2049,10.1384
REGION1,IMPGSL,SEA1D,2020,155.1313
REGION1,IMPGSL,SEA1D,2021,152.4141
REGION1,IMPGSL,SEA1D,2022,149.697
REGION1,IMPGSL,SEA1D,2023,146.8283
REGION1,IMPGSL,SEA1D,2024,144.1717
REGION1,IMPGSL,SEA1D,2025,141.6768
REGION1,IMPGSL,SEA1D,2026,136.0101
REGION1,IMPGSL,SEA1D,2027,130.3434
REGION1,IMPGSL,SEA1D,2028,124.6768
REGION1,IMPGSL,SEA1D,2029,119.0101
REGION1,IMPGSL,SEA1D,2030,113.3434
REGION1,IMPGSL,SEA1D,2031,107.6768
REGION1,IMPGSL,SEA1D,2032,102.0101
REGION1,IMPGSL,SEA1D,2033,96.3434
REGION1,IMPGSL,SEA1D,2034,90.6768
REGION1,IMPGSL,SEA1D,2035,85.0101
REGION1,IMPGSL,SEA1D,2036,79.3434
REGION1,IMPGSL,SEA1D,2037,73.6768
REGION1,IMPGSL,SEA1D,2038,68.0
REGION1,IMPGSL,SEA1D,2039,62.3333
REGION1,IMPGSL,SEA1D,2040,56.6667
REGION1,IMPGSL,SEA1D,2041,51.0
REGION1,IMPGSL,SEA1D,2042,45.3333
REGION1,IMPGSL,SEA1D,2043,39.6667
REGION1,IMPGSL,SEA1D,2044,34.0
REGION1,IMPGSL,SEA1D,2045,28.3333
REGION1,IMPGSL,SEA1D,2046,22.6667
REGION1,IMPGSL,SEA1D,2047,17.0
REGION1,IMPGSL,SEA1D,2048,11.3333
REGION1,IMPGSL,SEA1D,2049,5.6667
REGION1,IMPGSL,SEA1N,2020,155.1313
REGION1,IMPGSL,SEA1N,2021,152.4141
REGION1,IMPGSL,SEA1N,2022,149.697
REGION1,IMPGSL,SEA1N,2023,146.8283
REGION1,IMPGSL,SEA1N,2024,144.1717
REGION1,IMPGSL,SEA1N,2025,141.6768
REGION1,IMPGSL,SEA1N,2026,136.0101
REGION1,IMPGSL,SEA1N,2027,130.3434
REGION1,IMPGSL,SEA1N,2028,124.6768
REGION1,IMPGSL,SEA1N,2029,119.0101
REGION1,IMPGSL,SEA1N,2030,113.3434
REGION1,IMPGSL,SEA1N,2031,107.6768
REGION1,IMPGSL,SEA1N,2032,102.0101
REGION1,IMPGSL,SEA1N,2033,96.3434
REGION1,IMPGSL,SEA1N,2034,90.6768
REGION1,IMPGSL,SEA1N,2035,85.0101
REGION1,IMPGSL,SEA1N,2036,79.3434
REGION1,IMPGSL,SEA1N,2037,73.6768
REGION1,IMPGSL,SEA1N,2038,68.0
REGION1,IMPGSL,SEA1N,2039,62.3333
REGION1,IMPGSL,SEA1N,2040,56.6667
REGION1,IMPGSL,SEA1N,2041,51.0
REGION1,IMPGSL,SEA1N,2042,45.3333
REGION1,IMPGSL,SEA1N,2043,39.6667
REGION1,IMPGSL,SEA1N,2044,34.0
REGION1,IMPGSL,SEA1N,2045,28.3333
REGION1,IMPGSL,SEA1N,2046,22.6667
REGION1,IMPGSL,SEA1N,2047,17.0
REGION1,IMPGSL,SEA1N,2048,11.3333
REGION1,IMPGSL,SEA1N,2049,5.6667
REGION1,IMPGSL,SEA2D,2020,155.1313
REGION1,IMPGSL,SEA2D,2021,152.4141
REGION1,IMPGSL,SEA2D,2022,149.697
REGION1,IMPGSL,SEA2D,2023,146.8283
REGION1,IMPGSL,SEA2D,2024,144.1717
REGION1,IMPGSL,SEA2D,2025,141.6768
REGION1,IMPGSL,SEA2D,2026,136.0101
REGION1,IMPGSL,SEA2D,2027,130.3434
REGION1,IMPGSL,SEA2D,2028,124.6768
REGION1,IMPGSL,SEA2D,2029,119.0101
REGION1,IMPGSL,SEA2D,2030,113.3434
REGION1,IMPGSL,SEA2D,2031,107.6768
REGION1,IMPGSL,SEA2D,2032,102.0101
REGION1,IMPGSL,SEA2D,2033,96.3434
REGION1,IMPGSL,SEA2D,2034,90.6768
REGION1,IMPGSL,SEA2D,2035,85.0101
REGION1,IMPGSL,SEA2D,2036,79.3434
REGION1,IMPGSL,SEA2D,2037,73.6768
REGION1,IMPGSL,SEA2D,2038,68.0
REGION1,IMPGSL,SEA2D,2039,62.3333
REGION1,IMPGSL,SEA2D,2040,56.6667
REGION1,IMPGSL,SEA2D,2041,51.0
REGION1,IMPGSL,SEA2D,2042,45.3333
REGION1,IMPGSL,SEA2D,2043,39.6667
REGION1,IMPGSL,SEA2D,2044,34.0
REGION1,IMPGSL,SEA2D,2045,28.3333
REGION1,IMPGSL,SEA2D,2046,22.6667
REGION1,IMPGSL,SEA2D,2047,17.0
REGION1,IMPGSL,SEA2D,2048,11.3333
REGION1,IMPGSL,SEA2D,2049,5.6667
REGION1,IMPGSL,SEA2N,2020,155.1313
REGION1,IMPGSL,SEA2N,2021,152.4141
REGION1,IMPGSL,SEA2N,2022,149.697
REGION1,IMPGSL,SEA2N,2023,146.8283
REGION1,IMPGSL,SEA2N,2024,144.1717
REGION1,IMPGSL,SEA2N,2025,141.6768
REGION1,IMPGSL,SEA2N,2026,136.0101
REGION1,IMPGSL,SEA2N,2027,130.3434
REGION1,IMPGSL,SEA2N,2028,124.6768
REGION1,IMPGSL,SEA2N,2029,119.0101
REGION1,IMPGSL,SEA2N,2030,113.3434
REGION1,IMPGSL,SEA2N,2031,107.6768
REGION1,IMPGSL,SEA2N,2032,102.0101
REGION1,IMPGSL,SEA2N,2033,96.3434
REGION1,IMPGSL,SEA2N,2034,90.6768
REGION1,IMPGSL,SEA2N,2035,85.0101
REGION1,IMPGSL,SEA2N,2036,79.3434
REGION1,IMPGSL,SEA2N,2037,73.6768
REGION1,IMPGSL,SEA2N,2038,68.0
REGION1,IMPGSL,SEA2N,2039,62.3333
REGION1,IMPGSL,SEA2N,2040,56.6667
REGION1,IMPGSL,SEA2N,2041,51.0
REGION1,IMPGSL,SEA2N,2042,45.3333
REGION1,IMPGSL,SEA2N,2043,39.6667
REGION1,IMPGSL,SEA2N,2044,34.0
REGION1,IMPGSL,SEA2N,2045,28.3333
REGION1,IMPGSL,SEA2N,2046,22.6667
REGION1,IMPGSL,SEA2N,2047,17.0
REGION1,IMPGSL,SEA2N,2048,11.3333
REGION1,IMPGSL,SEA2N,2049,5.6667
REGION1,IMPGSL,SEA3D,2020,155.1313
REGION1,IMPGSL,SEA3D,2021,152.4141
REGION1,IMPGSL,SEA3D,2022,149.697
REGION1,IMPGSL,SEA3D,2023,146.8283
REGION1,IMPGSL,SEA3D,2024,144.1717
REGION1,IMPGSL,SEA3D,2025,141.6768
REGION1,IMPGSL,SEA3D,2026,136.0101
REGION1,IMPGSL,SEA3D,2027,130.3434
REGION1,IMPGSL,SEA3D,2028,124.6768
REGION1,IMPGSL,SEA3D,2029,119.0101
REGION1,IMPGSL,SEA3D,2030,113.3434
REGION1,IMPGSL,SEA3D,2031,107.6768
REGION1,IMPGSL,SEA3D,2032,102.0101
REGION1,IMPGSL,SEA3D,2033,96.3434
REGION1,IMPGSL,SEA3D,2034,90.6768
REGION1,IMPGSL,SEA3D,2035,85.0101
REGION1,IMPGSL,SEA3D,2036,79.3434
REGION1,IMPGSL,SEA3D,2037,73.6768
REGION1,IMPGSL,SEA3D,2038,68.0
REGION1,IMPGSL,SEA3D,2039,62.3333
REGION1,IMPGSL,SEA3D,2040,56.6667
REGION1,IMPGSL,SEA3D,2041,51.0
REGION1,IMPGSL,SEA3D,2042,45.3333
REGION1,IMPGSL,SEA3D,2043,39.6667
REGION1,IMPGSL,SEA3D,2044,34.0
REGION1,IMPGSL,SEA3D,2045,28.3333
REGION1,IMPGSL,SEA3D,2046,22.6667
REGION1,IMPGSL,SEA3D,2047,17.0
REGION1,IMPGSL,SEA3D,2048,11.3333
REGION1,IMPGSL,SEA3D,2049,5.6667
REGION1,IMPGSL,SEA3N,2020,155.1313
REGION1,IMPGSL,SEA3N,2021,152.4141
REGION1,IMPGSL,SEA3N,2022,149.697
REGION1,IMPGSL,SEA3N,2023,146.8283
