r,l,t,m,y,RateOfActivity
REGION1,SEA1N,DEMCOMKER,1,2048,0.9293
REGION1,SEA2D,DEMCOMKER,1,2048,0.9293
REGION1,SEA2N,DEMCOMKER,1,2048,0.9293
REGION1,SEA3D,DEMCOMKER,1,2048,0.9293
REGION1,SEA3N,DEMCOMKER,1,2048,0.9293
REGION1,SEA4D,DEMCOMKER,1,2048,0.9293
REGION1,SEA4N,DEMCOMKER,1,2048,0.9293
REGION1,SEA1D,DEMCOMKER,1,2049,0.4646
REGION1,SEA1N,DEMCOMKER,1,2049,0.4646
REGION1,SEA2D,DEMCOMKER,1,2049,0.4646
REGION1,SEA2N,DEMCOMKER,1,2049,0.4646
REGION1,SEA3D,DEMCOMKER,1,2049,0.4646
REGION1,SEA3N,DEMCOMKER,1,2049,0.4646
REGION1,SEA4D,DEMCOMKER,1,2049,0.4646
REGION1,SEA4N,DEMCOMKER,1,2049,0.4646
REGION1,SEA1D,DEMCOMNGS,1,2020,84.899
REGION1,SEA1N,DEMCOMNGS,1,2020,84.899
REGION1,SEA2D,DEMCOMNGS,1,2020,84.899
REGION1,SEA2N,DEMCOMNGS,1,2020,84.899
REGION1,SEA3D,DEMCOMNGS,1,2020,84.899
REGION1,SEA3N,DEMCOMNGS,1,2020,84.899
REGION1,SEA4D,DEMCOMNGS,1,2020,84.899
REGION1,SEA4N,DEMCOMNGS,1,2020,84.899
REGION1,SEA1D,DEMCOMNGS,1,2021,84.9495
REGION1,SEA1N,DEMCOMNGS,1,2021,84.9495
REGION1,SEA2D,DEMCOMNGS,1,2021,84.9495
REGION1,SEA2N,DEMCOMNGS,1,2021,84.9495
REGION1,SEA3D,DEMCOMNGS,1,2021,84.9495
REGION1,SEA3N,DEMCOMNGS,1,2021,84.9495
REGION1,SEA4D,DEMCOMNGS,1,2021,84.9495
REGION1,SEA4N,DEMCOMNGS,1,2021,84.9495
REGION1,SEA1D,DEMCOMNGS,1,2022,84.8889
REGION1,SEA1N,DEMCOMNGS,1,2022,84.8889
REGION1,SEA2D,DEMCOMNGS,1,2022,84.8889
REGION1,SEA2N,DEMCOMNGS,1,2022,84.8889
REGION1,SEA3D,DEMCOMNGS,1,2022,84.8889
REGION1,SEA3N,DEMCOMNGS,1,2022,84.8889
REGION1,SEA4D,DEMCOMNGS,1,2022,84.8889
REGION1,SEA4N,DEMCOMNGS,1,2022,84.8889
REGION1,SEA1D,DEMCOMNGS,1,2023,84.9596
REGION1,SEA1N,DEMCOMNGS,1,2023,84.9596
REGION1,SEA2D,DEMCOMNGS,1,2023,84.9596
REGION1,SEA2N,DEMCOMNGS,1,2023,84.9596
REGION1,SEA3D,DEMCOMNGS,1,2023,84.9596
REGION1,SEA3N,DEMCOMNGS,1,2023,84.9596
REGION1,SEA4D,DEMCOMNGS,1,2023,84.9596
REGION1,SEA4N,DEMCOMNGS,1,2023,84.9596
REGION1,SEA1D,DEMCOMNGS,1,2024,85.4848
REGION1,SEA1N,DEMCOMNGS,1,2024,85.4848
REGION1,SEA2D,DEMCOMNGS,1,2024,85.4848
REGION1,SEA2N,DEMCOMNGS,1,2024,85.4848
REGION1,SEA3D,DEMCOMNGS,1,2024,85.4848
REGION1,SEA3N,DEMCOMNGS,1,2024,85.4848
REGION1,SEA4D,DEMCOMNGS,1,2024,85.4848
REGION1,SEA4N,DEMCOMNGS,1,2024,85.4848
REGION1,SEA1D,DEMCOMNGS,1,2025,86.5253
REGION1,SEA1N,DEMCOMNGS,1,2025,86.5253
REGION1,SEA2D,DEMCOMNGS,1,2025,86.5253
REGION1,SEA2N,DEMCOMNGS,1,2025,86.5253
REGION1,SEA3D,DEMCOMNGS,1,2025,86.5253
REGION1,SEA3N,DEMCOMNGS,1,2025,86.5253
REGION1,SEA4D,DEMCOMNGS,1,2025,86.5253
REGION1,SEA4N,DEMCOMNGS,1,2025,86.5253
REGION1,SEA1D,DEMCOMNGS,1,2026,83.0606
REGION1,SEA1N,DEMCOMNGS,1,2026,83.0606
REGION1,SEA2D,DEMCOMNGS,1,2026,83.0606
REGION1,SEA2N,DEMCOMNGS,1,2026,83.0606
REGION1,SEA3D,DEMCOMNGS,1,2026,83.0606
REGION1,SEA3N,DEMCOMNGS,1,2026,83.0606
REGION1,SEA4D,DEMCOMNGS,1,2026,83.0606
REGION1,SEA4N,DEMCOMNGS,1,2026,83.0606
REGION1,SEA1D,DEMCOMNGS,1,2027,79.6061
REGION1,SEA1N,DEMCOMNGS,1,2027,79.6061
REGION1,SEA2D,DEMCOMNGS,1,2027,79.6061
REGION1,SEA2N,DEMCOMNGS,1,2027,79.6061
REGION1,SEA3D,DEMCOMNGS,1,2027,79.6061
REGION1,SEA3N,DEMCOMNGS,1,2027,79.6061
REGION1,SEA4D,DEMCOMNGS,1,2027,79.6061
REGION1,SEA4N,DEMCOMNGS,1,2027,79.6061
REGION1,SEA1D,DEMCOMNGS,1,2028,76.1414
REGION1,SEA1N,DEMCOMNGS,1,2028,76.1414
REGION1,SEA2D,DEMCOMNGS,1,2028,76.1414
REGION1,SEA2N,DEMCOMNGS,1,2028,76.1414
REGION1,SEA3D,DEMCOMNGS,1,2028,76.1414
REGION1,SEA3N,DEMCOMNGS,1,2028,76.1414
REGION1,SEA4D,DEMCOMNGS,1,2028,76.1414
REGION1,SEA4N,DEMCOMNGS,1,2028,76.1414
REGION1,SEA1D,DEMCOMNGS,1,2029,72.6768
REGION1,SEA1N,DEMCOMNGS,1,2029,72.6768
REGION1,SEA2D,DEMCOMNGS,1,2029,72.6768
REGION1,SEA2N,DEMCOMNGS,1,2029,72.6768
REGION1,SEA3D,DEMCOMNGS,1,2029,72.6768
REGION1,SEA3N,DEMCOMNGS,1,2029,72.6768
REGION1,SEA4D,DEMCOMNGS,1,2029,72.6768
REGION1,SEA4N,DEMCOMNGS,1,2029,72.6768
REGION1,SEA1D,DEMCOMNGS,1,2030,69.2222
REGION1,SEA1N,DEMCOMNGS,1,2030,69.2222
REGION1,SEA2D,DEMCOMNGS,1,2030,69.2222
REGION1,SEA2N,DEMCOMNGS,1,2030,69.2222
REGION1,SEA3D,DEMCOMNGS,1,2030,69.2222
REGION1,SEA3N,DEMCOMNGS,1,2030,69.2222
REGION1,SEA4D,DEMCOMNGS,1,2030,69.2222
REGION1,SEA4N,DEMCOMNGS,1,2030,69.2222
REGION1,SEA1D,DEMCOMNGS,1,2031,65.7576
REGION1,SEA1N,DEMCOMNGS,1,2031,65.7576
REGION1,SEA2D,DEMCOMNGS,1,2031,65.7576
REGION1,SEA2N,DEMCOMNGS,1,2031,65.7576
REGION1,SEA3D,DEMCOMNGS,1,2031,65.7576
REGION1,SEA3N,DEMCOMNGS,1,2031,65.7576
REGION1,SEA4D,DEMCOMNGS,1,2031,65.7576
REGION1,SEA4N,DEMCOMNGS,1,2031,65.7576
REGION1,SEA1D,DEMCOMNGS,1,2032,62.303
REGION1,SEA1N,DEMCOMNGS,1,2032,62.303
REGION1,SEA2D,DEMCOMNGS,1,2032,62.303
REGION1,SEA2N,DEMCOMNGS,1,2032,62.303
REGION1,SEA3D,DEMCOMNGS,1,2032,62.303
REGION1,SEA3N,DEMCOMNGS,1,2032,62.303
REGION1,SEA4D,DEMCOMNGS,1,2032,62.303
REGION1,SEA4N,DEMCOMNGS,1,2032,62.303
REGION1,SEA1D,DEMCOMNGS,1,2033,58.8384
REGION1,SEA1N,DEMCOMNGS,1,2033,58.8384
REGION1,SEA2D,DEMCOMNGS,1,2033,58.8384
REGION1,SEA2N,DEMCOMNGS,1,2033,58.8384
REGION1,SEA3D,DEMCOMNGS,1,2033,58.8384
REGION1,SEA3N,DEMCOMNGS,1,2033,58.8384
REGION1,SEA4D,DEMCOMNGS,1,2033,58.8384
REGION1,SEA4N,DEMCOMNGS,1,2033,58.8384
REGION1,SEA1D,DEMCOMNGS,1,2034,55.3737
REGION1,SEA1N,DEMCOMNGS,1,2034,55.3737
REGION1,SEA2D,DEMCOMNGS,1,2034,55.3737
REGION1,SEA2N,DEMCOMNGS,1,2034,55.3737
REGION1,SEA3D,DEMCOMNGS,1,2034,55.3737
REGION1,SEA3N,DEMCOMNGS,1,2034,55.3737
REGION1,SEA4D,DEMCOMNGS,1,2034,55.3737
REGION1,SEA4N,DEMCOMNGS,1,2034,55.3737
REGION1,SEA1D,DEMCOMNGS,1,2035,51.9192
REGION1,SEA1N,DEMCOMNGS,1,2035,51.9192
REGION1,SEA2D,DEMCOMNGS,1,2035,51.9192
REGION1,SEA2N,DEMCOMNGS,1,2035,51.9192
REGION1,SEA3D,DEMCOMNGS,1,2035,51.9192
REGION1,SEA3N,DEMCOMNGS,1,2035,51.9192
REGION1,SEA4D,DEMCOMNGS,1,2035,51.9192
REGION1,SEA4N,DEMCOMNGS,1,2035,51.9192
REGION1,SEA1D,DEMCOMNGS,1,2036,48.4545
REGION1,SEA1N,DEMCOMNGS,1,2036,48.4545
REGION1,SEA2D,DEMCOMNGS,1,2036,48.4545
REGION1,SEA2N,DEMCOMNGS,1,2036,48.4545
REGION1,SEA3D,DEMCOMNGS,1,2036,48.4545
REGION1,SEA3N,DEMCOMNGS,1,2036,48.4545
REGION1,SEA4D,DEMCOMNGS,1,2036,48.4545
REGION1,SEA4N,DEMCOMNGS,1,2036,48.4545
REGION1,SEA1D,DEMCOMNGS,1,2037,44.9899
REGION1,SEA1N,DEMCOMNGS,1,2037,44.9899
REGION1,SEA2D,DEMCOMNGS,1,2037,44.9899
REGION1,SEA2N,DEMCOMNGS,1,2037,44.9899
REGION1,SEA3D,DEMCOMNGS,1,2037,44.9899
REGION1,SEA3N,DEMCOMNGS,1,2037,44.9899
REGION1,SEA4D,DEMCOMNGS,1,2037,44.9899
REGION1,SEA4N,DEMCOMNGS,1,2037,44.9899
REGION1,SEA1D,DEMCOMNGS,1,2038,41.5354
REGION1,SEA1N,DEMCOMNGS,1,2038,41.5354
REGION1,SEA2D,DEMCOMNGS,1,2038,41.5354
REGION1,SEA2N,DEMCOMNGS,1,2038,41.5354
REGION1,SEA3D,DEMCOMNGS,1,2038,41.5354
REGION1,SEA3N,DEMCOMNGS,1,2038,41.5354
REGION1,SEA4D,DEMCOMNGS,1,2038,41.5354
REGION1,SEA4N,DEMCOMNGS,1,2038,41.5354
REGION1,SEA1D,DEMCOMNGS,1,2039,38.0707
REGION1,SEA1N,DEMCOMNGS,1,2039,38.0707
REGION1,SEA2D,DEMCOMNGS,1,2039,38.0707
REGION1,SEA2N,DEMCOMNGS,1,2039,38.0707
REGION1,SEA3D,DEMCOMNGS,1,2039,38.0707
REGION1,SEA3N,DEMCOMNGS,1,2039,38.0707
REGION1,SEA4D,DEMCOMNGS,1,2039,38.0707
REGION1,SEA4N,DEMCOMNGS,1,2039,38.0707
REGION1,SEA1D,DEMCOMNGS,1,2040,34.6061
REGION1,SEA1N,DEMCOMNGS,1,2040,34.6061
REGION1,SEA2D,DEMCOMNGS,1,2040,34.6061
REGION1,SEA2N,DEMCOMNGS,1,2040,34.6061
REGION1,SEA3D,DEMCOMNGS,1,2040,34.6061
REGION1,SEA3N,DEMCOMNGS,1,2040,34.6061
REGION1,SEA4D,DEMCOMNGS,1,2040,34.6061
REGION1,SEA4N,DEMCOMNGS,1,2040,34.6061
REGION1,SEA1D,DEMCOMNGS,1,2041,31.1515
REGION1,SEA1N,DEMCOMNGS,1,2041,31.1515
REGION1,SEA2D,DEMCOMNGS,1,2041,31.1515
REGION1,SEA2N,DEMCOMNGS,1,2041,31.1515
REGION1,SEA3D,DEMCOMNGS,1,2041,31.1515
REGION1,SEA3N,DEMCOMNGS,1,2041,31.1515
REGION1,SEA4D,DEMCOMNGS,1,2041,31.1515
REGION1,SEA4N,DEMCOMNGS,1,2041,31.1515
REGION1,SEA1D,DEMCOMNGS,1,2042,27.6869
REGION1,SEA1N,DEMCOMNGS,1,2042,27.6869
REGION1,SEA2D,DEMCOMNGS,1,2042,27.6869
REGION1,SEA2N,DEMCOMNGS,1,2042,27.6869
REGION1,SEA3D,DEMCOMNGS,1,2042,27.6869
REGION1,SEA3N,DEMCOMNGS,1,2042,27.6869
REGION1,SEA4D,DEMCOMNGS,1,2042,27.6869
REGION1,SEA4N,DEMCOMNGS,1,2042,27.6869
REGION1,SEA1D,DEMCOMNGS,1,2043,24.2222
REGION1,SEA1N,DEMCOMNGS,1,2043,24.2222
REGION1,SEA2D,DEMCOMNGS,1,2043,24.2222
REGION1,SEA2N,DEMCOMNGS,1,2043,24.2222
REGION1,SEA3D,DEMCOMNGS,1,2043,24.2222
REGION1,SEA3N,DEMCOMNGS,1,2043,24.2222
REGION1,SEA4D,DEMCOMNGS,1,2043,24.2222
REGION1,SEA4N,DEMCOMNGS,1,2043,24.2222
REGION1,SEA1D,DEMCOMNGS,1,2044,22.0535
REGION1,SEA1N,DEMCOMNGS,1,2044,22.0535
REGION1,SEA2D,DEMCOMNGS,1,2044,22.0535
REGION1,SEA2N,DEMCOMNGS,1,2044,22.0535
REGION1,SEA3D,DEMCOMNGS,1,2044,22.0535
REGION1,SEA3N,DEMCOMNGS,1,2044,22.0535
REGION1,SEA4D,DEMCOMNGS,1,2044,7.9092
REGION1,SEA4N,DEMCOMNGS,1,2044,22.0535
REGION1,SEA1D,DEMCOMNGS,1,2045,19.0333
REGION1,SEA1N,DEMCOMNGS,1,2045,19.0333
REGION1,SEA2D,DEMCOMNGS,1,2045,19.0333
REGION1,SEA2N,DEMCOMNGS,1,2045,19.0333
REGION1,SEA3D,DEMCOMNGS,1,2045,19.0333
REGION1,SEA3N,DEMCOMNGS,1,2045,19.0333
REGION1,SEA4N,DEMCOMNGS,1,2045,19.0333
REGION1,SEA1D,DEMCOMNGS,1,2046,15.2333
REGION1,SEA1N,DEMCOMNGS,1,2046,15.2333
REGION1,SEA2D,DEMCOMNGS,1,2046,15.2333
REGION1,SEA2N,DEMCOMNGS,1,2046,15.2333
REGION1,SEA3D,DEMCOMNGS,1,2046,15.2333
REGION1,SEA3N,DEMCOMNGS,1,2046,15.2333
REGION1,SEA4N,DEMCOMNGS,1,2046,15.2333
REGION1,SEA1D,DEMCOMNGS,1,2047,10.3838
REGION1,SEA1N,DEMCOMNGS,1,2047,10.3838
REGION1,SEA2D,DEMCOMNGS,1,2047,10.3838
REGION1,SEA2N,DEMCOMNGS,1,2047,10.3838
REGION1,SEA3D,DEMCOMNGS,1,2047,10.3838
REGION1,SEA3N,DEMCOMNGS,1,2047,10.3838
REGION1,SEA4D,DEMCOMNGS,1,2047,10.3838
REGION1,SEA4N,DEMCOMNGS,1,2047,10.3838
REGION1,SEA1D,DEMCOMNGS,1,2048,6.9192
REGION1,SEA1N,DEMCOMNGS,1,2048,6.9192
REGION1,SEA2D,DEMCOMNGS,1,2048,6.9192
REGION1,SEA2N,DEMCOMNGS,1,2048,6.9192
REGION1,SEA3D,DEMCOMNGS,1,2048,6.9192
REGION1,SEA3N,DEMCOMNGS,1,2048,6.9192
REGION1,SEA4D,DEMCOMNGS,1,2048,6.9192
REGION1,SEA4N,DEMCOMNGS,1,2048,6.9192
REGION1,SEA1D,DEMCOMNGS,1,2049,3.4646
REGION1,SEA1N,DEMCOMNGS,1,2049,3.4646
REGION1,SEA2D,DEMCOMNGS,1,2049,3.4646
REGION1,SEA2N,DEMCOMNGS,1,2049,3.4646
REGION1,SEA3D,DEMCOMNGS,1,2049,3.4646
REGION1,SEA3N,DEMCOMNGS,1,2049,3.4646
REGION1,SEA4D,DEMCOMNGS,1,2049,3.4646
REGION1,SEA4N,DEMCOMNGS,1,2049,3.4646
REGION1,SEA1D,DEMINDBIO,1,2020,161.6566
REGION1,SEA1N,DEMINDBIO,1,2020,161.6566
REGION1,SEA2D,DEMINDBIO,1,2020,161.6566
REGION1,SEA2N,DEMINDBIO,1,2020,161.6566
REGION1,SEA3D,DEMINDBIO,1,2020,161.6566
REGION1,SEA3N,DEMINDBIO,1,2020,161.6566
REGION1,SEA4D,DEMINDBIO,1,2020,161.6566
REGION1,SEA4N,DEMINDBIO,1,2020,161.6566
REGION1,SEA1D,DEMINDBIO,1,2021,162.3131
REGION1,SEA1N,DEMINDBIO,1,2021,162.3131
REGION1,SEA2D,DEMINDBIO,1,2021,162.3131
REGION1,SEA2N,DEMINDBIO,1,2021,162.3131
REGION1,SEA3D,DEMINDBIO,1,2021,162.3131
REGION1,SEA3N,DEMINDBIO,1,2021,162.3131
REGION1,SEA4D,DEMINDBIO,1,2021,162.3131
REGION1,SEA4N,DEMINDBIO,1,2021,162.3131
REGION1,SEA1D,DEMINDBIO,1,2022,162.7475
REGION1,SEA1N,DEMINDBIO,1,2022,162.7475
REGION1,SEA2D,DEMINDBIO,1,2022,162.7475
REGION1,SEA2N,DEMINDBIO,1,2022,162.7475
REGION1,SEA3D,DEMINDBIO,1,2022,162.7475
REGION1,SEA3N,DEMINDBIO,1,2022,162.7475
REGION1,SEA4D,DEMINDBIO,1,2022,162.7475
REGION1,SEA4N,DEMINDBIO,1,2022,162.7475
REGION1,SEA1D,DEMINDBIO,1,2023,163.4646
REGION1,SEA1N,DEMINDBIO,1,2023,163.4646
REGION1,SEA2D,DEMINDBIO,1,2023,163.4646
REGION1,SEA2N,DEMINDBIO,1,2023,163.4646
REGION1,SEA3D,DEMINDBIO,1,2023,163.4646
REGION1,SEA3N,DEMINDBIO,1,2023,163.4646
REGION1,SEA4D,DEMINDBIO,1,2023,163.4646
REGION1,SEA4N,DEMINDBIO,1,2023,163.4646
REGION1,SEA1D,DEMINDBIO,1,2024,164.2828
REGION1,SEA1N,DEMINDBIO,1,2024,164.2828
REGION1,SEA2D,DEMINDBIO,1,2024,164.2828
REGION1,SEA2N,DEMINDBIO,1,2024,164.2828
REGION1,SEA3D,DEMINDBIO,1,2024,164.2828
REGION1,SEA3N,DEMINDBIO,1,2024,164.2828
REGION1,SEA4D,DEMINDBIO,1,2024,164.2828
REGION1,SEA4N,DEMINDBIO,1,2024,164.2828
REGION1,SEA1D,DEMINDBIO,1,2025,163.7778
REGION1,SEA1N,DEMINDBIO,1,2025,163.7778
REGION1,SEA2D,DEMINDBIO,1,2025,163.7778
REGION1,SEA2N,DEMINDBIO,1,2025,163.7778
REGION1,SEA3D,DEMINDBIO,1,2025,163.7778
REGION1,SEA3N,DEMINDBIO,1,2025,163.7778
REGION1,SEA4D,DEMINDBIO,1,2025,163.7778
REGION1,SEA4N,DEMINDBIO,1,2025,163.7778
REGION1,SEA1D,DEMINDBIO,1,2026,163.5556
REGION1,SEA1N,DEMINDBIO,1,2026,163.5556
REGION1,SEA2D,DEMINDBIO,1,2026,163.5556
REGION1,SEA2N,DEMINDBIO,1,2026,163.5556
REGION1,SEA3D,DEMINDBIO,1,2026,163.5556
REGION1,SEA3N,DEMINDBIO,1,2026,163.5556
REGION1,SEA4D,DEMINDBIO,1,2026,163.5556
REGION1,SEA4N,DEMINDBIO,1,2026,163.5556
REGION1,SEA1D,DEMINDBIO,1,2027,163.4546
REGION1,SEA1N,DEMINDBIO,1,2027,163.4546
REGION1,SEA2D,DEMINDBIO,1,2027,163.4546
REGION1,SEA2N,DEMINDBIO,1,2027,163.4546
REGION1,SEA3D,DEMINDBIO,1,2027,163.4546
REGION1,SEA3N,DEMINDBIO,1,2027,163.4546
REGION1,SEA4D,DEMINDBIO,1,2027,163.4546
REGION1,SEA4N,DEMINDBIO,1,2027,163.4546
REGION1,SEA1D,DEMINDBIO,1,2028,163.3131
REGION1,SEA1N,DEMINDBIO,1,2028,163.3131
REGION1,SEA2D,DEMINDBIO,1,2028,163.3131
REGION1,SEA2N,DEMINDBIO,1,2028,163.3131
REGION1,SEA3D,DEMINDBIO,1,2028,163.3131
REGION1,SEA3N,DEMINDBIO,1,2028,163.3131
REGION1,SEA4D,DEMINDBIO,1,2028,163.3131
REGION1,SEA4N,DEMINDBIO,1,2028,163.3131
REGION1,SEA1D,DEMINDBIO,1,2029,162.7071
REGION1,SEA1N,DEMINDBIO,1,2029,162.7071
REGION1,SEA2D,DEMINDBIO,1,2029,162.7071
REGION1,SEA2N,DEMINDBIO,1,2029,162.7071
REGION1,SEA3D,DEMINDBIO,1,2029,162.7071
REGION1,SEA3N,DEMINDBIO,1,2029,162.7071
REGION1,SEA4D,DEMINDBIO,1,2029,162.7071
REGION1,SEA4N,DEMINDBIO,1,2029,162.7071
REGION1,SEA1D,DEMINDBIO,1,2030,161.9293
REGION1,SEA1N,DEMINDBIO,1,2030,161.9293
REGION1,SEA2D,DEMINDBIO,1,2030,161.9293
REGION1,SEA2N,DEMINDBIO,1,2030,161.9293
REGION1,SEA3D,DEMINDBIO,1,2030,161.9293
REGION1,SEA3N,DEMINDBIO,1,2030,161.9293
REGION1,SEA4D,DEMINDBIO,1,2030,161.9293
REGION1,SEA4N,DEMINDBIO,1,2030,161.9293
REGION1,SEA1D,DEMINDBIO,1,2031,153.8283
REGION1,SEA1N,DEMINDBIO,1,2031,153.8283
REGION1,SEA2D,DEMINDBIO,1,2031,153.8283
REGION1,SEA2N,DEMINDBIO,1,2031,153.8283
REGION1,SEA3D,DEMINDBIO,1,2031,153.8283
REGION1,SEA3N,DEMINDBIO,1,2031,153.8283
REGION1,SEA4D,DEMINDBIO,1,2031,153.8283
REGION1,SEA4N,DEMINDBIO,1,2031,153.8283
REGION1,SEA1D,DEMINDBIO,1,2032,145.7374
REGION1,SEA1N,DEMINDBIO,1,2032,145.7374
REGION1,SEA2D,DEMINDBIO,1,2032,145.7374
REGION1,SEA2N,DEMINDBIO,1,2032,145.7374
REGION1,SEA3D,DEMINDBIO,1,2032,145.7374
REGION1,SEA3N,DEMINDBIO,1,2032,145.7374
REGION1,SEA4D,DEMINDBIO,1,2032,145.7374
REGION1,SEA4N,DEMINDBIO,1,2032,145.7374
REGION1,SEA1D,DEMINDBIO,1,2033,137.6364
REGION1,SEA1N,DEMINDBIO,1,2033,137.6364
REGION1,SEA2D,DEMINDBIO,1,2033,137.6364
REGION1,SEA2N,DEMINDBIO,1,2033,137.6364
REGION1,SEA3D,DEMINDBIO,1,2033,137.6364
REGION1,SEA3N,DEMINDBIO,1,2033,137.6364
REGION1,SEA4D,DEMINDBIO,1,2033,137.6364
REGION1,SEA4N,DEMINDBIO,1,2033,137.6364
REGION1,SEA1D,DEMINDBIO,1,2034,129.5454
REGION1,SEA1N,DEMINDBIO,1,2034,129.5454
REGION1,SEA2D,DEMINDBIO,1,2034,129.5454
REGION1,SEA2N,DEMINDBIO,1,2034,129.5454
REGION1,SEA3D,DEMINDBIO,1,2034,129.5454
REGION1,SEA3N,DEMINDBIO,1,2034,129.5454
REGION1,SEA4D,DEMINDBIO,1,2034,129.5454
REGION1,SEA4N,DEMINDBIO,1,2034,129.5454
REGION1,SEA1D,DEMINDBIO,1,2035,121.4444
REGION1,SEA1N,DEMINDBIO,1,2035,121.4444
REGION1,SEA2D,DEMINDBIO,1,2035,121.4444
REGION1,SEA2N,DEMINDBIO,1,2035,121.4444
REGION1,SEA3D,DEMINDBIO,1,2035,121.4444
REGION1,SEA3N,DEMINDBIO,1,2035,121.4444
REGION1,SEA4D,DEMINDBIO,1,2035,121.4444
REGION1,SEA4N,DEMINDBIO,1,2035,121.4444
REGION1,SEA1D,DEMINDBIO,1,2036,113.3535
REGION1,SEA1N,DEMINDBIO,1,2036,113.3535
REGION1,SEA2D,DEMINDBIO,1,2036,113.3535
REGION1,SEA2N,DEMINDBIO,1,2036,113.3535
REGION1,SEA3D,DEMINDBIO,1,2036,113.3535
REGION1,SEA3N,DEMINDBIO,1,2036,113.3535
REGION1,SEA4D,DEMINDBIO,1,2036,113.3535
REGION1,SEA4N,DEMINDBIO,1,2036,113.3535
REGION1,SEA1D,DEMINDBIO,1,2037,105.2525
REGION1,SEA1N,DEMINDBIO,1,2037,105.2525
REGION1,SEA2D,DEMINDBIO,1,2037,105.2525
REGION1,SEA2N,DEMINDBIO,1,2037,105.2525
REGION1,SEA3D,DEMINDBIO,1,2037,105.2525
REGION1,SEA3N,DEMINDBIO,1,2037,105.2525
REGION1,SEA4D,DEMINDBIO,1,2037,105.2525
REGION1,SEA4N,DEMINDBIO,1,2037,105.2525
REGION1,SEA1D,DEMINDBIO,1,2038,98.1389
REGION1,SEA1N,DEMINDBIO,1,2038,98.1389
REGION1,SEA2D,DEMINDBIO,1,2038,98.1389
REGION1,SEA2N,DEMINDBIO,1,2038,98.1389
REGION1,SEA3D,DEMINDBIO,1,2038,98.1389
REGION1,SEA3N,DEMINDBIO,1,2038,98.1389
REGION1,SEA4D,DEMINDBIO,1,2038,87.3887
REGION1,SEA4N,DEMINDBIO,1,2038,98.1389
REGION1,SEA1D,DEMINDBIO,1,2039,90.8197
REGION1,SEA1N,DEMINDBIO,1,2039,90.8197
REGION1,SEA2D,DEMINDBIO,1,2039,90.8197
REGION1,SEA2N,DEMINDBIO,1,2039,90.8197
REGION1,SEA3D,DEMINDBIO,1,2039,90.8197
REGION1,SEA3N,DEMINDBIO,1,2039,90.8197
REGION1,SEA4D,DEMINDBIO,1,2039,71.4695
REGION1,SEA4N,DEMINDBIO,1,2039,90.8197
REGION1,SEA1D,DEMINDBIO,1,2040,83.6995
REGION1,SEA1N,DEMINDBIO,1,2040,83.6995
REGION1,SEA2D,DEMINDBIO,1,2040,83.6995
REGION1,SEA2N,DEMINDBIO,1,2040,83.6995
REGION1,SEA3D,DEMINDBIO,1,2040,83.6995
REGION1,SEA3N,DEMINDBIO,1,2040,83.6995
REGION1,SEA4D,DEMINDBIO,1,2040,53.6715
REGION1,SEA4N,DEMINDBIO,1,2040,83.6995
REGION1,SEA1D,DEMINDBIO,1,2041,74.8056
REGION1,SEA1N,DEMINDBIO,1,2041,74.8056
REGION1,SEA2D,DEMINDBIO,1,2041,74.8056
REGION1,SEA2N,DEMINDBIO,1,2041,74.8056
REGION1,SEA3D,DEMINDBIO,1,2041,74.8056
REGION1,SEA3N,DEMINDBIO,1,2041,74.8056
REGION1,SEA4D,DEMINDBIO,1,2041,53.4998
REGION1,SEA4N,DEMINDBIO,1,2041,74.8056
REGION1,SEA1D,DEMINDBIO,1,2042,67.0399
REGION1,SEA1N,DEMINDBIO,1,2042,67.0399
REGION1,SEA2D,DEMINDBIO,1,2042,67.0399
REGION1,SEA2N,DEMINDBIO,1,2042,67.0399
REGION1,SEA3D,DEMINDBIO,1,2042,67.0399
REGION1,SEA3N,DEMINDBIO,1,2042,67.0399
REGION1,SEA4D,DEMINDBIO,1,2042,42.0452
REGION1,SEA4N,DEMINDBIO,1,2042,67.0399
REGION1,SEA1D,DEMINDBIO,1,2043,58.3904
REGION1,SEA1N,DEMINDBIO,1,2043,58.3904
REGION1,SEA2D,DEMINDBIO,1,2043,58.3904
REGION1,SEA2N,DEMINDBIO,1,2043,58.3904
REGION1,SEA3D,DEMINDBIO,1,2043,58.3904
REGION1,SEA3N,DEMINDBIO,1,2043,58.3904
REGION1,SEA4D,DEMINDBIO,1,2043,39.5402
REGION1,SEA4N,DEMINDBIO,1,2043,58.3904
REGION1,SEA1D,DEMINDBIO,1,2044,50.4369
REGION1,SEA1N,DEMINDBIO,1,2044,50.4369
REGION1,SEA2D,DEMINDBIO,1,2044,50.4369
REGION1,SEA2N,DEMINDBIO,1,2044,50.4369
REGION1,SEA3D,DEMINDBIO,1,2044,50.4369
REGION1,SEA3N,DEMINDBIO,1,2044,50.4369
REGION1,SEA4D,DEMINDBIO,1,2044,29.9644
REGION1,SEA4N,DEMINDBIO,1,2044,50.4369
REGION1,SEA1D,DEMINDBIO,1,2045,43.2217
REGION1,SEA1N,DEMINDBIO,1,2045,43.2217
REGION1,SEA2D,DEMINDBIO,1,2045,43.2217
REGION1,SEA2N,DEMINDBIO,1,2045,43.2217
REGION1,SEA3D,DEMINDBIO,1,2045,43.2217
