REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,DEMCOMNGS,1,2030,66.00999999999999
REGION1,DEMCOMNGS,1,2031,65.23000000000002
REGION1,DEMCOMNGS,1,2032,64.45000000000002
REGION1,DEMCOMNGS,1,2033,64.17000000000002
REGION1,DEMCOMNGS,1,2034,63.99000000000001
REGION1,DEMCOMNGS,1,2035,63.80000000000001
REGION1,DEMCOMNGS,1,2036,63.58
REGION1,DEMCOMNGS,1,2037,63.320000000000014
REGION1,DEMCOMNGS,1,2038,63.13000000000001
REGION1,DEMCOMNGS,1,2039,63.05000000000001
REGION1,DEMCOMNGS,1,2040,62.94
REGION1,DEMCOMNGS,1,2041,62.870000000000005
REGION1,DEMCOMNGS,1,2042,62.83
REGION1,DEMCOMNGS,1,2043,62.870000000000005
REGION1,DEMCOMNGS,1,2044,62.970000000000006
REGION1,DEMCOMNGS,1,2045,63.110000000000014
REGION1,DEMCOMNGS,1,2046,63.320000000000014
REGION1,DEMCOMNGS,1,2047,63.610000000000014
REGION1,DEMCOMNGS,1,2048,63.970000000000006
REGION1,DEMCOMNGS,1,2049,64.36
REGION1,DEMCOMNGS,1,2050,64.82000000000001
REGION1,DEMINDBIO,1,2021,185.83
REGION1,DEMINDBIO,1,2022,195.71
REGION1,DEMINDBIO,1,2023,195.61
REGION1,DEMINDBIO,1,2024,199.88
REGION1,DEMINDBIO,1,2025,204.21000000000004
REGION1,DEMINDBIO,1,2026,209.5
REGION1,DEMINDBIO,1,2027,217.17
REGION1,DEMINDBIO,1,2028,224.51
REGION1,DEMINDBIO,1,2029,234.54000000000008
REGION1,DEMINDBIO,1,2030,245.74
REGION1,DEMINDBIO,1,2031,248.49
REGION1,DEMINDBIO,1,2032,249.92
REGION1,DEMINDBIO,1,2033,252.41999999999987
REGION1,DEMINDBIO,1,2034,255.14
REGION1,DEMINDBIO,1,2035,257.47
REGION1,DEMINDBIO,1,2036,259.17
REGION1,DEMINDBIO,1,2037,260.29
REGION1,DEMINDBIO,1,2038,260.98
REGION1,DEMINDBIO,1,2039,261.57
REGION1,DEMINDBIO,1,2040,262.22
REGION1,DEMINDBIO,1,2041,262.76000000000005
REGION1,DEMINDBIO,1,2042,263.28
REGION1,DEMINDBIO,1,2043,263.82999999999987
REGION1,DEMINDBIO,1,2044,264.56
REGION1,DEMINDBIO,1,2045,265.43999999999994
REGION1,DEMINDBIO,1,2046,266.4599999999999
REGION1,DEMINDBIO,1,2047,267.42
REGION1,DEMINDBIO,1,2048,268.4
REGION1,DEMINDBIO,1,2049,269.54
REGION1,DEMINDBIO,1,2050,270.7099999999999
REGION1,DEMINDDSL,1,2021,96.39
REGION1,DEMINDDSL,1,2022,95.76999999999998
REGION1,DEMINDDSL,1,2023,98.45
REGION1,DEMINDDSL,1,2024,100.6
REGION1,DEMINDDSL,1,2025,102.67
REGION1,DEMINDDSL,1,2026,104.42000000000002
REGION1,DEMINDDSL,1,2027,104.04
REGION1,DEMINDDSL,1,2028,103.61
REGION1,DEMINDDSL,1,2029,105.76000000000002
REGION1,DEMINDDSL,1,2030,107.93
REGION1,DEMINDDSL,1,2031,108.74
REGION1,DEMINDDSL,1,2032,108.72
REGION1,DEMINDDSL,1,2033,109.54999999999998
REGION1,DEMINDDSL,1,2034,110.38
REGION1,DEMINDDSL,1,2035,110.97999999999998
REGION1,DEMINDDSL,1,2036,111.44
REGION1,DEMINDDSL,1,2037,111.82
REGION1,DEMINDDSL,1,2038,112.17
REGION1,DEMINDDSL,1,2039,112.69
REGION1,DEMINDDSL,1,2040,113.45
REGION1,DEMINDDSL,1,2041,114.38
REGION1,DEMINDDSL,1,2042,115.39
REGION1,DEMINDDSL,1,2043,116.54
REGION1,DEMINDDSL,1,2044,117.84999999999997
REGION1,DEMINDDSL,1,2045,119.37
REGION1,DEMINDDSL,1,2046,120.98000000000002
REGION1,DEMINDDSL,1,2047,122.59
REGION1,DEMINDDSL,1,2048,124.23000000000002
REGION1,DEMINDDSL,1,2049,125.92000000000002
REGION1,DEMINDDSL,1,2050,127.60000000000002
REGION1,DEMINDELCB02,1,2021,88.71999999999998
REGION1,DEMINDELCB02,1,2022,93.63
REGION1,DEMINDELCB02,1,2023,99.69
REGION1,DEMINDELCB02,1,2024,102.88
REGION1,DEMINDELCB02,1,2025,106.06
REGION1,DEMINDELCB02,1,2026,109.41
REGION1,DEMINDELCB02,1,2027,111.21
REGION1,DEMINDELCB02,1,2028,115.27
REGION1,DEMINDELCB02,1,2029,122.13
REGION1,DEMINDELCB02,1,2030,127.36999999999998
REGION1,DEMINDELCB02,1,2031,130.41
REGION1,DEMINDELCB02,1,2032,137.70999999999998
REGION1,DEMINDELCB02,1,2033,144.89
REGION1,DEMINDELCB02,1,2034,146.78000000000003
REGION1,DEMINDELCB02,1,2035,148.42999999999998
REGION1,DEMINDELCB02,1,2036,149.95
REGION1,DEMINDELCB02,1,2037,151.32999999999998
REGION1,DEMINDELCB02,1,2038,152.66000000000005
REGION1,DEMINDELCB02,1,2039,154.09
REGION1,DEMINDELCB02,1,2040,155.5
REGION1,DEMINDELCB02,1,2041,156.74
REGION1,DEMINDELCB02,1,2042,157.95999999999998
REGION1,DEMINDELCB02,1,2043,159.13
REGION1,DEMINDELCB02,1,2044,160.28
REGION1,DEMINDELCB02,1,2045,161.45999999999998
REGION1,DEMINDELCB02,1,2046,162.64
REGION1,DEMINDELCB02,1,2047,163.66000000000005
REGION1,DEMINDELCB02,1,2048,164.62
REGION1,DEMINDELCB02,1,2049,165.63
REGION1,DEMINDELCB02,1,2050,166.62
REGION1,DEMINDNGS,1,2021,218.37
REGION1,DEMINDNGS,1,2022,229.17
REGION1,DEMINDNGS,1,2023,236.88
REGION1,DEMINDNGS,1,2024,230.1800000000001
REGION1,DEMINDNGS,1,2025,252.0300000000001
REGION1,DEMINDNGS,1,2026,275.83
REGION1,DEMINDNGS,1,2027,267.2600000000001
REGION1,DEMINDNGS,1,2028,258.58000000000004
REGION1,DEMINDNGS,1,2029,276.80000000000007
REGION1,DEMINDNGS,1,2030,297.36
REGION1,DEMINDNGS,1,2031,296.1700000000001
REGION1,DEMINDNGS,1,2032,293.18000000000006
REGION1,DEMINDNGS,1,2033,297.9200000000001
REGION1,DEMINDNGS,1,2034,302.94
REGION1,DEMINDNGS,1,2035,304.74000000000007
REGION1,DEMINDNGS,1,2036,305.11
REGION1,DEMINDNGS,1,2037,304.1
REGION1,DEMINDNGS,1,2038,303.63000000000005
REGION1,DEMINDNGS,1,2039,304.15
REGION1,DEMINDNGS,1,2040,305.4200000000001
REGION1,DEMINDNGS,1,2041,307.21000000000004
REGION1,DEMINDNGS,1,2042,309.05000000000007
REGION1,DEMINDNGS,1,2043,311.07
REGION1,DEMINDNGS,1,2044,313.64000000000004
REGION1,DEMINDNGS,1,2045,316.6600000000001
REGION1,DEMINDNGS,1,2046,320.01000000000005
REGION1,DEMINDNGS,1,2047,323.60000000000014
REGION1,DEMINDNGS,1,2048,327.4
REGION1,DEMINDNGS,1,2049,331.42
REGION1,DEMINDNGS,1,2050,335.6000000000001
REGION1,DEMPUBGWTBC1,1,2021,0.8600000000000002
REGION1,DEMPUBGWTBC1,1,2022,0.8600000000000002
REGION1,DEMPUBGWTBC1,1,2023,0.8700000000000001
REGION1,DEMPUBGWTBC1,1,2024,0.88
REGION1,DEMPUBGWTBC1,1,2025,0.8900000000000001
REGION1,DEMPUBGWTBC1,1,2026,0.9000000000000001
REGION1,DEMPUBGWTBC1,1,2027,0.91
REGION1,DEMPUBGWTBC1,1,2028,0.92
REGION1,DEMPUBGWTBC1,1,2029,0.9300000000000002
REGION1,DEMPUBGWTBC1,1,2030,0.94
REGION1,DEMPUBGWTBC1,1,2031,0.95
REGION1,DEMPUBGWTBC1,1,2032,0.9600000000000002
REGION1,DEMPUBGWTBC1,1,2033,0.9800000000000002
REGION1,DEMPUBGWTBC1,1,2034,0.9900000000000002
REGION1,DEMPUBGWTBC1,1,2035,1.0
REGION1,DEMPUBGWTBC1,1,2036,1.0100000000000002
REGION1,DEMPUBGWTBC1,1,2037,1.0200000000000002
REGION1,DEMPUBGWTBC1,1,2038,1.03
REGION1,DEMPUBGWTBC1,1,2045,1.1100000000000003
REGION1,DEMPUBGWTBC1,1,2046,1.1200000000000003
REGION1,DEMPUBGWTBC1,1,2047,1.14
REGION1,DEMPUBGWTBC1,1,2048,1.15
REGION1,DEMPUBGWTBC1,1,2049,1.16
REGION1,DEMPUBGWTBC1,1,2050,1.17
REGION1,DEMPUBSURBC1,1,2039,1.0400000000000005
REGION1,DEMPUBSURBC1,1,2040,1.0500000000000005
REGION1,DEMPUBSURBC1,1,2041,1.06
REGION1,DEMPUBSURBC1,1,2042,1.0800000000000003
REGION1,DEMPUBSURBC1,1,2043,1.0900000000000003
REGION1,DEMPUBSURBC1,1,2044,1.1000000000000003
REGION1,DEMPWRBIO,1,2023,4.936200429987072
REGION1,DEMPWRBIO,1,2024,6.6421259656272005
REGION1,DEMPWRBIO,1,2025,6.6352571693856
REGION1,DEMPWRBIO,1,2026,6.6352571693856
REGION1,DEMPWRBIO,1,2027,10.96628879344692
REGION1,DEMPWRBIO,1,2028,13.2705143387712
REGION1,DEMPWRBIO,1,2029,11.743702544374973
REGION1,DEMPWRBIO,1,2030,11.328957721372507
REGION1,DEMPWRBIO,1,2031,19.311326167306607
REGION1,DEMPWRBIO,1,2032,21.770866625091664
REGION1,DEMPWRBIO,1,2033,25.171576540971444
REGION1,DEMPWRBIO,1,2034,25.695317029279032
REGION1,DEMPWRBIO,1,2035,25.69531702927903
REGION1,DEMPWRBIO,1,2036,25.279809296165222
REGION1,DEMPWRBIO,1,2037,25.27980929616523
REGION1,DEMPWRBIO,1,2038,25.279809296165222
REGION1,DEMPWRBIO,1,2039,24.872700611996464
REGION1,DEMPWRBIO,1,2040,22.04815409325774
REGION1,DEMPWRBIO,1,2041,19.0789640372579
REGION1,DEMPWRBIO,1,2042,15.321407114265554
REGION1,DEMPWRBIO,1,2043,9.090125216969955
REGION1,DEMPWRBIO,1,2044,7.3365986529068765
REGION1,DEMPWRBIO,1,2045,4.326075620963265
REGION1,DEMPWRBIO,1,2046,0.8790768073872
REGION1,DEMPWRBIO,1,2047,0.8790768073871987
REGION1,DEMPWRBIO,1,2048,0.8790768073872
REGION1,DEMPWRBIO,1,2049,0.8790768073872
REGION1,DEMPWRBIO,1,2050,0.8790768073872
REGION1,DEMPWRHYD,1,2021,34.77048010410271
REGION1,DEMPWRHYD,1,2022,57.57594326317247
REGION1,DEMPWRHYD,1,2023,65.58355469281035
REGION1,DEMPWRHYD,1,2024,65.58355469281035
REGION1,DEMPWRHYD,1,2025,65.58355469281035
REGION1,DEMPWRHYD,1,2026,59.62506619309252
REGION1,DEMPWRHYD,1,2027,59.62506619309252
REGION1,DEMPWRHYD,1,2028,65.58355469281035
REGION1,DEMPWRHYD,1,2029,65.05389096684124
REGION1,DEMPWRHYD,1,2030,68.14208873325956
REGION1,DEMPWRHYD,1,2031,76.43282050731608
REGION1,DEMPWRHYD,1,2032,76.43282050731608
REGION1,DEMPWRHYD,1,2033,76.43282050731608
REGION1,DEMPWRHYD,1,2034,76.43282050731608
REGION1,DEMPWRHYD,1,2035,76.43282050731608
REGION1,DEMPWRHYD,1,2036,76.75369032728332
REGION1,DEMPWRHYD,1,2037,76.75369032728332
REGION1,DEMPWRHYD,1,2038,77.61046022080765
REGION1,DEMPWRHYD,1,2039,77.61046022080765
REGION1,DEMPWRHYD,1,2040,77.61046022080765
REGION1,DEMPWRHYD,1,2041,77.61046022080765
REGION1,DEMPWRHYD,1,2042,77.61046022080765
REGION1,DEMPWRHYD,1,2043,95.74181792828313
REGION1,DEMPWRHYD,1,2044,106.97572725552916
REGION1,DEMPWRHYD,1,2045,104.7519251180793
REGION1,DEMPWRHYD,1,2046,100.40114723221268
REGION1,DEMPWRHYD,1,2047,100.40114723221268
REGION1,DEMPWRHYD,1,2048,100.40114723221268
REGION1,DEMPWRHYD,1,2049,100.40114723221268
REGION1,DEMPWRHYD,1,2050,77.61046022080765
REGION1,DEMPWRNGS,1,2024,0.5495036993279999
REGION1,DEMPWRNGS,1,2025,0.5495036993279999
REGION1,DEMPWRNGS,1,2026,0.5495036993279999
REGION1,DEMPWRNGS,1,2027,0.5495036993279999
REGION1,DEMPWRNGS,1,2028,0.5495036993279999
REGION1,DEMPWRSOL,1,2023,0.02115857406826781
REGION1,DEMPWRSOL,1,2024,2.8326175865516943
REGION1,DEMPWRSOL,1,2025,5.214181058705361
REGION1,DEMPWRSOL,1,2026,3.8922708292831345
REGION1,DEMPWRSOL,1,2027,3.8922708292831345
REGION1,DEMPWRSOL,1,2028,3.8922708292831345
REGION1,DEMPWRSOL,1,2029,3.8922708292831345
REGION1,DEMPWRSOL,1,2030,3.8922708292831345
REGION1,DEMPWRSOL,1,2031,10.547699219061451
REGION1,DEMPWRSOL,1,2032,10.547699219061451
REGION1,DEMPWRSOL,1,2033,22.85820677976965
REGION1,DEMPWRSOL,1,2034,22.85820677976965
REGION1,DEMPWRSOL,1,2035,22.85820677976965
REGION1,DEMPWRSOL,1,2036,33.868568840846265
REGION1,DEMPWRSOL,1,2037,33.86856884084625
REGION1,DEMPWRSOL,1,2038,33.868568840846265
REGION1,DEMPWRSOL,1,2039,34.02290637607834
REGION1,DEMPWRSOL,1,2040,36.59197131835912
REGION1,DEMPWRSOL,1,2041,39.12695197657349
REGION1,DEMPWRSOL,1,2042,34.285504370087466
REGION1,DEMPWRSOL,1,2043,36.27139155992771
REGION1,DEMPWRSOL,1,2044,37.09359748212372
REGION1,DEMPWRSOL,1,2045,44.16668513297091
REGION1,DEMPWRSOL,1,2046,53.75414550562924
REGION1,DEMPWRSOL,1,2047,50.65455639521272
REGION1,DEMPWRSOL,1,2048,50.29243341921099
REGION1,DEMPWRSOL,1,2049,56.4895790828464
REGION1,DEMPWRSOL,1,2050,56.4895790828464
REGION1,DEMPWRWND,1,2025,34.9216687364047
REGION1,DEMPWRWND,1,2026,26.95774406023319
REGION1,DEMPWRWND,1,2027,4.533505681419864
REGION1,DEMPWRWND,1,2028,19.726978734028123
REGION1,DEMPWRWND,1,2029,19.726978734028123
REGION1,DEMPWRWND,1,2030,19.43447738314714
REGION1,DEMPWRWND,1,2031,20.012741872210043
REGION1,DEMPWRWND,1,2032,21.62368151034444
REGION1,DEMPWRWND,1,2033,21.62368151034444
REGION1,DEMPWRWND,1,2034,21.62368151034444
REGION1,DEMPWRWND,1,2035,21.62368151034444
REGION1,DEMPWRWND,1,2036,23.47665074539257
REGION1,DEMPWRWND,1,2037,23.47665074539257
REGION1,DEMPWRWND,1,2038,23.47665074539257
REGION1,DEMPWRWND,1,2039,23.50049690783046
REGION1,DEMPWRWND,1,2040,46.377997357448926
REGION1,DEMPWRWND,1,2041,47.32461965481826
REGION1,DEMPWRWND,1,2042,47.69419770782454
REGION1,DEMPWRWND,1,2043,48.30708131239315
REGION1,DEMPWRWND,1,2044,49.357415676121605
REGION1,DEMPWRWND,1,2045,48.46074063936162
REGION1,DEMPWRWND,1,2046,49.03999021240604
REGION1,DEMPWRWND,1,2047,49.097095883003405
REGION1,DEMPWRWND,1,2048,51.53158012758109
REGION1,DEMPWRWND,1,2049,51.53158012758109
REGION1,DEMPWRWND,1,2050,51.06154668041231
REGION1,DEMRESBIO,1,2021,11.81
REGION1,DEMRESBIO,1,2022,12.120000000000005
REGION1,DEMRESBIO,1,2023,12.15
REGION1,DEMRESBIO,1,2024,12.390000000000004
REGION1,DEMRESBIO,1,2025,13.02
REGION1,DEMRESBIO,1,2026,13.64
REGION1,DEMRESBIO,1,2027,14.59
REGION1,DEMRESBIO,1,2028,15.52
REGION1,DEMRESBIO,1,2029,16.750000000000004
REGION1,DEMRESBIO,1,2030,17.949999999999996
REGION1,DEMRESBIO,1,2031,17.77
REGION1,DEMRESBIO,1,2032,17.619999999999997
REGION1,DEMRESBIO,1,2033,17.490000000000002
REGION1,DEMRESBIO,1,2034,17.38
REGION1,DEMRESBIO,1,2035,17.28
REGION1,DEMRESBIO,1,2036,17.19000000000001
REGION1,DEMRESBIO,1,2037,17.1
REGION1,DEMRESBIO,1,2038,17.020000000000028
REGION1,DEMRESBIO,1,2039,16.940000000000047
REGION1,DEMRESBIO,1,2040,16.86
REGION1,DEMRESBIO,1,2041,16.8
REGION1,DEMRESBIO,1,2042,16.75
REGION1,DEMRESBIO,1,2043,16.719999999999995
REGION1,DEMRESBIO,1,2044,16.709999999999997
REGION1,DEMRESBIO,1,2045,16.709999999999997
REGION1,DEMRESBIO,1,2046,16.720000000000002
REGION1,DEMRESBIO,1,2047,16.750000000000004
REGION1,DEMRESBIO,1,2048,16.800000000000004
REGION1,DEMRESBIO,1,2049,16.850000000000005
REGION1,DEMRESBIO,1,2050,16.920000000000005
REGION1,DEMRESELCB02,1,2021,65.72999999999999
REGION1,DEMRESELCB02,1,2022,70.39
REGION1,DEMRESELCB02,1,2023,73.3
REGION1,DEMRESELCB02,1,2024,75.08
REGION1,DEMRESELCB02,1,2025,76.84
REGION1,DEMRESELCB02,1,2026,78.52
REGION1,DEMRESELCB02,1,2027,80.17
REGION1,DEMRESELCB02,1,2028,81.76
REGION1,DEMRESELCB02,1,2029,83.26
REGION1,DEMRESELCB02,1,2030,84.74000000000001
REGION1,DEMRESELCB02,1,2031,86.36000000000001
REGION1,DEMRESELCB02,1,2032,88.0
REGION1,DEMRESELCB02,1,2033,89.59
REGION1,DEMRESELCB02,1,2034,91.2
REGION1,DEMRESELCB02,1,2035,92.77
REGION1,DEMRESELCB02,1,2036,94.28
REGION1,DEMRESELCB02,1,2037,95.71
REGION1,DEMRESELCB02,1,2038,97.06
REGION1,DEMRESELCB02,1,2039,98.31
REGION1,DEMRESELCB02,1,2040,99.53
REGION1,DEMRESELCB02,1,2041,100.75
REGION1,DEMRESELCB02,1,2042,101.94
REGION1,DEMRESELCB02,1,2043,103.12
REGION1,DEMRESELCB02,1,2044,104.28
REGION1,DEMRESELCB02,1,2045,105.46
REGION1,DEMRESELCB02,1,2046,106.64
REGION1,DEMRESELCB02,1,2047,107.84
REGION1,DEMRESELCB02,1,2048,109.08
REGION1,DEMRESELCB02,1,2049,110.35
REGION1,DEMRESELCB02,1,2050,111.65
REGION1,DEMRESRPP,1,2021,1.02
REGION1,DEMRESRPP,1,2022,0.9999999999999997
REGION1,DEMRESRPP,1,2023,0.9599999999999996
REGION1,DEMRESRPP,1,2024,0.8999999999999998
REGION1,DEMRESRPP,1,2025,0.8600000000000002
REGION1,DEMRESRPP,1,2026,0.8099999999999998
REGION1,DEMRESRPP,1,2027,0.78
REGION1,DEMRESRPP,1,2028,0.7400000000000002
REGION1,DEMRESRPP,1,2029,0.71
REGION1,DEMRESRPP,1,2030,0.6800000000000002
REGION1,DEMRESRPP,1,2031,0.65
REGION1,DEMRESRPP,1,2032,0.6300000000000001
REGION1,DEMRESRPP,1,2033,0.62
REGION1,DEMRESRPP,1,2034,0.5999999999999999
REGION1,DEMRESRPP,1,2035,0.5800000000000001
REGION1,DEMRESRPP,1,2036,0.57
REGION1,DEMRESRPP,1,2037,0.56
REGION1,DEMRESRPP,1,2038,0.5500000000000002
REGION1,DEMRESRPP,1,2039,0.53
REGION1,DEMRESRPP,1,2040,0.52
REGION1,DEMRESRPP,1,2041,0.51
REGION1,DEMRESRPP,1,2042,0.51
REGION1,DEMRESRPP,1,2043,0.5
REGION1,DEMRESRPP,1,2044,0.4900000000000001
REGION1,DEMRESRPP,1,2045,0.4900000000000001
REGION1,DEMRESRPP,1,2046,0.48
REGION1,DEMRESRPP,1,2047,0.48
REGION1,DEMRESRPP,1,2048,0.47
REGION1,DEMRESRPP,1,2049,0.47
REGION1,DEMRESRPP,1,2050,0.47
REGION1,DEMRESNGS,1,2021,73.25999999999999
REGION1,DEMRESNGS,1,2022,73.34
REGION1,DEMRESNGS,1,2023,72.84
REGION1,DEMRESNGS,1,2024,70.61000000000001
REGION1,DEMRESNGS,1,2025,68.05000000000001
REGION1,DEMRESNGS,1,2026,65.52000000000001
REGION1,DEMRESNGS,1,2027,62.720000000000006
REGION1,DEMRESNGS,1,2028,60.00000000000001
REGION1,DEMRESNGS,1,2029,57.010000000000005
REGION1,DEMRESNGS,1,2030,54.13999999999999
REGION1,DEMRESNGS,1,2031,53.760000000000005
REGION1,DEMRESNGS,1,2032,53.49000000000001
REGION1,DEMRESNGS,1,2033,53.280000000000015
REGION1,DEMRESNGS,1,2034,53.14
REGION1,DEMRESNGS,1,2035,53.040000000000006
REGION1,DEMRESNGS,1,2036,52.97
REGION1,DEMRESNGS,1,2037,52.93000000000001
REGION1,DEMRESNGS,1,2038,52.900000000000006
