r,l,t,m,y,RateOfActivity
REGION1,SEA1N,DEMCOMELCB02,1,2048,76.1745
REGION1,SEA2D,DEMCOMELCB02,1,2048,104.74
REGION1,SEA2N,DEMCOMELCB02,1,2048,81.4644
REGION1,SEA3D,DEMCOMELCB02,1,2048,125.688
REGION1,SEA3N,DEMCOMELCB02,1,2048,97.2586
REGION1,SEA4D,DEMCOMELCB02,1,2048,151.2911
REGION1,SEA4N,DEMCOMELCB02,1,2048,111.7227
REGION1,SEA1D,DEMCOMELCB02,1,2049,106.61
REGION1,SEA1N,DEMCOMELCB02,1,2049,77.5345
REGION1,SEA2D,DEMCOMELCB02,1,2049,106.61
REGION1,SEA2N,DEMCOMELCB02,1,2049,82.9189
REGION1,SEA3D,DEMCOMELCB02,1,2049,127.932
REGION1,SEA3N,DEMCOMELCB02,1,2049,98.995
REGION1,SEA4D,DEMCOMELCB02,1,2049,153.9922
REGION1,SEA4N,DEMCOMELCB02,1,2049,113.7173
REGION1,SEA1D,DEMCOMELCB02,1,2050,108.48
REGION1,SEA1N,DEMCOMELCB02,1,2050,78.8945
REGION1,SEA2D,DEMCOMELCB02,1,2050,108.48
REGION1,SEA2N,DEMCOMELCB02,1,2050,84.3733
REGION1,SEA3D,DEMCOMELCB02,1,2050,130.176
REGION1,SEA3N,DEMCOMELCB02,1,2050,100.7314
REGION1,SEA4D,DEMCOMELCB02,1,2050,156.6933
REGION1,SEA4N,DEMCOMELCB02,1,2050,115.712
REGION1,SEA1D,DEMCOMKER,1,2020,10.6768
REGION1,SEA1N,DEMCOMKER,1,2020,10.6768
REGION1,SEA2D,DEMCOMKER,1,2020,10.6768
REGION1,SEA2N,DEMCOMKER,1,2020,10.6768
REGION1,SEA3D,DEMCOMKER,1,2020,10.6768
REGION1,SEA3N,DEMCOMKER,1,2020,10.6768
REGION1,SEA4D,DEMCOMKER,1,2020,10.6768
REGION1,SEA4N,DEMCOMKER,1,2020,10.6768
REGION1,SEA1D,DEMCOMKER,1,2021,10.9091
REGION1,SEA1N,DEMCOMKER,1,2021,10.9091
REGION1,SEA2D,DEMCOMKER,1,2021,10.9091
REGION1,SEA2N,DEMCOMKER,1,2021,10.9091
REGION1,SEA3D,DEMCOMKER,1,2021,10.9091
REGION1,SEA3N,DEMCOMKER,1,2021,10.9091
REGION1,SEA4D,DEMCOMKER,1,2021,10.9091
REGION1,SEA4N,DEMCOMKER,1,2021,10.9091
REGION1,SEA1D,DEMCOMKER,1,2022,11.1111
REGION1,SEA1N,DEMCOMKER,1,2022,11.1111
REGION1,SEA2D,DEMCOMKER,1,2022,11.1111
REGION1,SEA2N,DEMCOMKER,1,2022,11.1111
REGION1,SEA3D,DEMCOMKER,1,2022,11.1111
REGION1,SEA3N,DEMCOMKER,1,2022,11.1111
REGION1,SEA4D,DEMCOMKER,1,2022,11.1111
REGION1,SEA4N,DEMCOMKER,1,2022,11.1111
REGION1,SEA1D,DEMCOMKER,1,2023,11.2828
REGION1,SEA1N,DEMCOMKER,1,2023,11.2828
REGION1,SEA2D,DEMCOMKER,1,2023,11.2828
REGION1,SEA2N,DEMCOMKER,1,2023,11.2828
REGION1,SEA3D,DEMCOMKER,1,2023,11.2828
REGION1,SEA3N,DEMCOMKER,1,2023,11.2828
REGION1,SEA4D,DEMCOMKER,1,2023,11.2828
REGION1,SEA4N,DEMCOMKER,1,2023,11.2828
REGION1,SEA1D,DEMCOMKER,1,2024,11.4444
REGION1,SEA1N,DEMCOMKER,1,2024,11.4444
REGION1,SEA2D,DEMCOMKER,1,2024,11.4444
REGION1,SEA2N,DEMCOMKER,1,2024,11.4444
REGION1,SEA3D,DEMCOMKER,1,2024,11.4444
REGION1,SEA3N,DEMCOMKER,1,2024,11.4444
REGION1,SEA4D,DEMCOMKER,1,2024,11.4444
REGION1,SEA4N,DEMCOMKER,1,2024,11.4444
REGION1,SEA1D,DEMCOMKER,1,2025,11.596
REGION1,SEA1N,DEMCOMKER,1,2025,11.596
REGION1,SEA2D,DEMCOMKER,1,2025,11.596
REGION1,SEA2N,DEMCOMKER,1,2025,11.596
REGION1,SEA3D,DEMCOMKER,1,2025,11.596
REGION1,SEA3N,DEMCOMKER,1,2025,11.596
REGION1,SEA4D,DEMCOMKER,1,2025,11.596
REGION1,SEA4N,DEMCOMKER,1,2025,11.596
REGION1,SEA1D,DEMCOMKER,1,2026,11.1313
REGION1,SEA1N,DEMCOMKER,1,2026,11.1313
REGION1,SEA2D,DEMCOMKER,1,2026,11.1313
REGION1,SEA2N,DEMCOMKER,1,2026,11.1313
REGION1,SEA3D,DEMCOMKER,1,2026,11.1313
REGION1,SEA3N,DEMCOMKER,1,2026,11.1313
REGION1,SEA4D,DEMCOMKER,1,2026,11.1313
REGION1,SEA4N,DEMCOMKER,1,2026,11.1313
REGION1,SEA1D,DEMCOMKER,1,2027,10.6667
REGION1,SEA1N,DEMCOMKER,1,2027,10.6667
REGION1,SEA2D,DEMCOMKER,1,2027,10.6667
REGION1,SEA2N,DEMCOMKER,1,2027,10.6667
REGION1,SEA3D,DEMCOMKER,1,2027,10.6667
REGION1,SEA3N,DEMCOMKER,1,2027,10.6667
REGION1,SEA4D,DEMCOMKER,1,2027,10.6667
REGION1,SEA4N,DEMCOMKER,1,2027,10.6667
REGION1,SEA1D,DEMCOMKER,1,2028,10.202
REGION1,SEA1N,DEMCOMKER,1,2028,10.202
REGION1,SEA2D,DEMCOMKER,1,2028,10.202
REGION1,SEA2N,DEMCOMKER,1,2028,10.202
REGION1,SEA3D,DEMCOMKER,1,2028,10.202
REGION1,SEA3N,DEMCOMKER,1,2028,10.202
REGION1,SEA4D,DEMCOMKER,1,2028,10.202
REGION1,SEA4N,DEMCOMKER,1,2028,10.202
REGION1,SEA1D,DEMCOMKER,1,2029,9.7374
REGION1,SEA1N,DEMCOMKER,1,2029,9.7374
REGION1,SEA2D,DEMCOMKER,1,2029,9.7374
REGION1,SEA2N,DEMCOMKER,1,2029,9.7374
REGION1,SEA3D,DEMCOMKER,1,2029,9.7374
REGION1,SEA3N,DEMCOMKER,1,2029,9.7374
REGION1,SEA4D,DEMCOMKER,1,2029,9.7374
REGION1,SEA4N,DEMCOMKER,1,2029,9.7374
REGION1,SEA1D,DEMCOMKER,1,2030,9.2727
REGION1,SEA1N,DEMCOMKER,1,2030,9.2727
REGION1,SEA2D,DEMCOMKER,1,2030,9.2727
REGION1,SEA2N,DEMCOMKER,1,2030,9.2727
REGION1,SEA3D,DEMCOMKER,1,2030,9.2727
REGION1,SEA3N,DEMCOMKER,1,2030,9.2727
REGION1,SEA4D,DEMCOMKER,1,2030,9.2727
REGION1,SEA4N,DEMCOMKER,1,2030,9.2727
REGION1,SEA1D,DEMCOMKER,1,2031,8.8182
REGION1,SEA1N,DEMCOMKER,1,2031,8.8182
REGION1,SEA2D,DEMCOMKER,1,2031,8.8182
REGION1,SEA2N,DEMCOMKER,1,2031,8.8182
REGION1,SEA3D,DEMCOMKER,1,2031,8.8182
REGION1,SEA3N,DEMCOMKER,1,2031,8.8182
REGION1,SEA4D,DEMCOMKER,1,2031,8.8182
REGION1,SEA4N,DEMCOMKER,1,2031,8.8182
REGION1,SEA1D,DEMCOMKER,1,2032,8.3535
REGION1,SEA1N,DEMCOMKER,1,2032,8.3535
REGION1,SEA2D,DEMCOMKER,1,2032,8.3535
REGION1,SEA2N,DEMCOMKER,1,2032,8.3535
REGION1,SEA3D,DEMCOMKER,1,2032,8.3535
REGION1,SEA3N,DEMCOMKER,1,2032,8.3535
REGION1,SEA4D,DEMCOMKER,1,2032,8.3535
REGION1,SEA4N,DEMCOMKER,1,2032,8.3535
REGION1,SEA1D,DEMCOMKER,1,2033,7.8889
REGION1,SEA1N,DEMCOMKER,1,2033,7.8889
REGION1,SEA2D,DEMCOMKER,1,2033,7.8889
REGION1,SEA2N,DEMCOMKER,1,2033,7.8889
REGION1,SEA3D,DEMCOMKER,1,2033,7.8889
REGION1,SEA3N,DEMCOMKER,1,2033,7.8889
REGION1,SEA4D,DEMCOMKER,1,2033,7.8889
REGION1,SEA4N,DEMCOMKER,1,2033,7.8889
REGION1,SEA1D,DEMCOMKER,1,2034,7.4242
REGION1,SEA1N,DEMCOMKER,1,2034,7.4242
REGION1,SEA2D,DEMCOMKER,1,2034,7.4242
REGION1,SEA2N,DEMCOMKER,1,2034,7.4242
REGION1,SEA3D,DEMCOMKER,1,2034,7.4242
REGION1,SEA3N,DEMCOMKER,1,2034,7.4242
REGION1,SEA4D,DEMCOMKER,1,2034,7.4242
REGION1,SEA4N,DEMCOMKER,1,2034,7.4242
REGION1,SEA1D,DEMCOMKER,1,2035,6.9596
REGION1,SEA1N,DEMCOMKER,1,2035,6.9596
REGION1,SEA2D,DEMCOMKER,1,2035,6.9596
REGION1,SEA2N,DEMCOMKER,1,2035,6.9596
REGION1,SEA3D,DEMCOMKER,1,2035,6.9596
REGION1,SEA3N,DEMCOMKER,1,2035,6.9596
REGION1,SEA4D,DEMCOMKER,1,2035,6.9596
REGION1,SEA4N,DEMCOMKER,1,2035,6.9596
REGION1,SEA1D,DEMCOMKER,1,2036,6.4949
REGION1,SEA1N,DEMCOMKER,1,2036,6.4949
REGION1,SEA2D,DEMCOMKER,1,2036,6.4949
REGION1,SEA2N,DEMCOMKER,1,2036,6.4949
REGION1,SEA3D,DEMCOMKER,1,2036,6.4949
REGION1,SEA3N,DEMCOMKER,1,2036,6.4949
REGION1,SEA4D,DEMCOMKER,1,2036,6.4949
REGION1,SEA4N,DEMCOMKER,1,2036,6.4949
REGION1,SEA1D,DEMCOMKER,1,2037,6.0303
REGION1,SEA1N,DEMCOMKER,1,2037,6.0303
REGION1,SEA2D,DEMCOMKER,1,2037,6.0303
REGION1,SEA2N,DEMCOMKER,1,2037,6.0303
REGION1,SEA3D,DEMCOMKER,1,2037,6.0303
REGION1,SEA3N,DEMCOMKER,1,2037,6.0303
REGION1,SEA4D,DEMCOMKER,1,2037,6.0303
REGION1,SEA4N,DEMCOMKER,1,2037,6.0303
REGION1,SEA1D,DEMCOMKER,1,2038,5.5657
REGION1,SEA1N,DEMCOMKER,1,2038,5.5657
REGION1,SEA2D,DEMCOMKER,1,2038,5.5657
REGION1,SEA2N,DEMCOMKER,1,2038,5.5657
REGION1,SEA3D,DEMCOMKER,1,2038,5.5657
REGION1,SEA3N,DEMCOMKER,1,2038,5.5657
REGION1,SEA4D,DEMCOMKER,1,2038,5.5657
REGION1,SEA4N,DEMCOMKER,1,2038,5.5657
REGION1,SEA1D,DEMCOMKER,1,2039,5.101
REGION1,SEA1N,DEMCOMKER,1,2039,5.101
REGION1,SEA2D,DEMCOMKER,1,2039,5.101
REGION1,SEA2N,DEMCOMKER,1,2039,5.101
REGION1,SEA3D,DEMCOMKER,1,2039,5.101
REGION1,SEA3N,DEMCOMKER,1,2039,5.101
REGION1,SEA4D,DEMCOMKER,1,2039,5.101
REGION1,SEA4N,DEMCOMKER,1,2039,5.101
REGION1,SEA1D,DEMCOMKER,1,2040,4.6364
REGION1,SEA1N,DEMCOMKER,1,2040,4.6364
REGION1,SEA2D,DEMCOMKER,1,2040,4.6364
REGION1,SEA2N,DEMCOMKER,1,2040,4.6364
REGION1,SEA3D,DEMCOMKER,1,2040,4.6364
REGION1,SEA3N,DEMCOMKER,1,2040,4.6364
REGION1,SEA4D,DEMCOMKER,1,2040,4.6364
REGION1,SEA4N,DEMCOMKER,1,2040,4.6364
REGION1,SEA1D,DEMCOMKER,1,2041,4.1717
REGION1,SEA1N,DEMCOMKER,1,2041,4.1717
REGION1,SEA2D,DEMCOMKER,1,2041,4.1717
REGION1,SEA2N,DEMCOMKER,1,2041,4.1717
REGION1,SEA3D,DEMCOMKER,1,2041,4.1717
REGION1,SEA3N,DEMCOMKER,1,2041,4.1717
REGION1,SEA4D,DEMCOMKER,1,2041,4.1717
REGION1,SEA4N,DEMCOMKER,1,2041,4.1717
REGION1,SEA1D,DEMCOMKER,1,2042,3.7071
REGION1,SEA1N,DEMCOMKER,1,2042,3.7071
REGION1,SEA2D,DEMCOMKER,1,2042,3.7071
REGION1,SEA2N,DEMCOMKER,1,2042,3.7071
REGION1,SEA3D,DEMCOMKER,1,2042,3.7071
REGION1,SEA3N,DEMCOMKER,1,2042,3.7071
REGION1,SEA4D,DEMCOMKER,1,2042,3.7071
REGION1,SEA4N,DEMCOMKER,1,2042,3.7071
REGION1,SEA1D,DEMCOMKER,1,2043,3.2525
REGION1,SEA1N,DEMCOMKER,1,2043,3.2525
REGION1,SEA2D,DEMCOMKER,1,2043,3.2525
REGION1,SEA2N,DEMCOMKER,1,2043,3.2525
REGION1,SEA3D,DEMCOMKER,1,2043,3.2525
REGION1,SEA3N,DEMCOMKER,1,2043,3.2525
REGION1,SEA4D,DEMCOMKER,1,2043,3.2525
REGION1,SEA4N,DEMCOMKER,1,2043,3.2525
REGION1,SEA1D,DEMCOMKER,1,2044,2.7879
REGION1,SEA1N,DEMCOMKER,1,2044,2.7879
REGION1,SEA2D,DEMCOMKER,1,2044,2.7879
REGION1,SEA2N,DEMCOMKER,1,2044,2.7879
REGION1,SEA3D,DEMCOMKER,1,2044,2.7879
REGION1,SEA3N,DEMCOMKER,1,2044,2.7879
REGION1,SEA4D,DEMCOMKER,1,2044,2.7879
REGION1,SEA4N,DEMCOMKER,1,2044,2.7879
REGION1,SEA1D,DEMCOMKER,1,2045,2.3232
REGION1,SEA1N,DEMCOMKER,1,2045,2.3232
REGION1,SEA2D,DEMCOMKER,1,2045,2.3232
REGION1,SEA2N,DEMCOMKER,1,2045,2.3232
REGION1,SEA3D,DEMCOMKER,1,2045,2.3232
REGION1,SEA3N,DEMCOMKER,1,2045,2.3232
REGION1,SEA4D,DEMCOMKER,1,2045,2.3232
REGION1,SEA4N,DEMCOMKER,1,2045,2.3232
REGION1,SEA1D,DEMCOMKER,1,2046,1.8586
REGION1,SEA1N,DEMCOMKER,1,2046,1.8586
REGION1,SEA2D,DEMCOMKER,1,2046,1.8586
REGION1,SEA2N,DEMCOMKER,1,2046,1.8586
REGION1,SEA3D,DEMCOMKER,1,2046,1.8586
REGION1,SEA3N,DEMCOMKER,1,2046,1.8586
REGION1,SEA4D,DEMCOMKER,1,2046,1.8586
REGION1,SEA4N,DEMCOMKER,1,2046,1.8586
REGION1,SEA1D,DEMCOMKER,1,2047,1.3939
REGION1,SEA1N,DEMCOMKER,1,2047,1.3939
REGION1,SEA2D,DEMCOMKER,1,2047,1.3939
REGION1,SEA2N,DEMCOMKER,1,2047,1.3939
REGION1,SEA3D,DEMCOMKER,1,2047,1.3939
REGION1,SEA3N,DEMCOMKER,1,2047,1.3939
REGION1,SEA4D,DEMCOMKER,1,2047,1.3939
REGION1,SEA4N,DEMCOMKER,1,2047,1.3939
REGION1,SEA1D,DEMCOMKER,1,2048,0.9293
REGION1,SEA1N,DEMCOMKER,1,2048,0.9293
REGION1,SEA2D,DEMCOMKER,1,2048,0.9293
REGION1,SEA2N,DEMCOMKER,1,2048,0.9293
REGION1,SEA3D,DEMCOMKER,1,2048,0.9293
REGION1,SEA3N,DEMCOMKER,1,2048,0.9293
REGION1,SEA4D,DEMCOMKER,1,2048,0.9293
REGION1,SEA4N,DEMCOMKER,1,2048,0.9293
REGION1,SEA1D,DEMCOMKER,1,2049,0.4646
REGION1,SEA1N,DEMCOMKER,1,2049,0.4646
REGION1,SEA2D,DEMCOMKER,1,2049,0.4646
REGION1,SEA2N,DEMCOMKER,1,2049,0.4646
REGION1,SEA3D,DEMCOMKER,1,2049,0.4646
REGION1,SEA3N,DEMCOMKER,1,2049,0.4646
REGION1,SEA4D,DEMCOMKER,1,2049,0.4646
REGION1,SEA4N,DEMCOMKER,1,2049,0.4646
REGION1,SEA1D,DEMCOMNGS,1,2020,84.899
REGION1,SEA1N,DEMCOMNGS,1,2020,84.899
REGION1,SEA2D,DEMCOMNGS,1,2020,84.899
REGION1,SEA2N,DEMCOMNGS,1,2020,84.899
REGION1,SEA3D,DEMCOMNGS,1,2020,84.899
REGION1,SEA3N,DEMCOMNGS,1,2020,84.899
REGION1,SEA4D,DEMCOMNGS,1,2020,84.899
REGION1,SEA4N,DEMCOMNGS,1,2020,84.899
REGION1,SEA1D,DEMCOMNGS,1,2021,84.9495
REGION1,SEA1N,DEMCOMNGS,1,2021,84.9495
REGION1,SEA2D,DEMCOMNGS,1,2021,84.9495
REGION1,SEA2N,DEMCOMNGS,1,2021,84.9495
REGION1,SEA3D,DEMCOMNGS,1,2021,84.9495
REGION1,SEA3N,DEMCOMNGS,1,2021,84.9495
REGION1,SEA4D,DEMCOMNGS,1,2021,84.9495
REGION1,SEA4N,DEMCOMNGS,1,2021,84.9495
REGION1,SEA1D,DEMCOMNGS,1,2022,84.8889
REGION1,SEA1N,DEMCOMNGS,1,2022,84.8889
REGION1,SEA2D,DEMCOMNGS,1,2022,84.8889
REGION1,SEA2N,DEMCOMNGS,1,2022,84.8889
REGION1,SEA3D,DEMCOMNGS,1,2022,84.8889
REGION1,SEA3N,DEMCOMNGS,1,2022,84.8889
REGION1,SEA4D,DEMCOMNGS,1,2022,84.8889
REGION1,SEA4N,DEMCOMNGS,1,2022,84.8889
REGION1,SEA1D,DEMCOMNGS,1,2023,84.9596
REGION1,SEA1N,DEMCOMNGS,1,2023,84.9596
REGION1,SEA2D,DEMCOMNGS,1,2023,84.9596
REGION1,SEA2N,DEMCOMNGS,1,2023,84.9596
REGION1,SEA3D,DEMCOMNGS,1,2023,84.9596
REGION1,SEA3N,DEMCOMNGS,1,2023,84.9596
REGION1,SEA4D,DEMCOMNGS,1,2023,84.9596
REGION1,SEA4N,DEMCOMNGS,1,2023,84.9596
REGION1,SEA1D,DEMCOMNGS,1,2024,85.4848
REGION1,SEA1N,DEMCOMNGS,1,2024,85.4848
REGION1,SEA2D,DEMCOMNGS,1,2024,85.4848
REGION1,SEA2N,DEMCOMNGS,1,2024,85.4848
REGION1,SEA3D,DEMCOMNGS,1,2024,85.4848
REGION1,SEA3N,DEMCOMNGS,1,2024,85.4848
REGION1,SEA4D,DEMCOMNGS,1,2024,85.4848
REGION1,SEA4N,DEMCOMNGS,1,2024,85.4848
REGION1,SEA1D,DEMCOMNGS,1,2025,86.5253
REGION1,SEA1N,DEMCOMNGS,1,2025,86.5253
REGION1,SEA2D,DEMCOMNGS,1,2025,86.5253
REGION1,SEA2N,DEMCOMNGS,1,2025,86.5253
REGION1,SEA3D,DEMCOMNGS,1,2025,86.5253
REGION1,SEA3N,DEMCOMNGS,1,2025,86.5253
REGION1,SEA4D,DEMCOMNGS,1,2025,86.5253
REGION1,SEA4N,DEMCOMNGS,1,2025,86.5253
REGION1,SEA1D,DEMCOMNGS,1,2026,83.0606
REGION1,SEA1N,DEMCOMNGS,1,2026,83.0606
REGION1,SEA2D,DEMCOMNGS,1,2026,83.0606
REGION1,SEA2N,DEMCOMNGS,1,2026,83.0606
REGION1,SEA3D,DEMCOMNGS,1,2026,83.0606
REGION1,SEA3N,DEMCOMNGS,1,2026,83.0606
REGION1,SEA4D,DEMCOMNGS,1,2026,83.0606
REGION1,SEA4N,DEMCOMNGS,1,2026,83.0606
REGION1,SEA1D,DEMCOMNGS,1,2027,79.6061
REGION1,SEA1N,DEMCOMNGS,1,2027,79.6061
REGION1,SEA2D,DEMCOMNGS,1,2027,79.6061
REGION1,SEA2N,DEMCOMNGS,1,2027,79.6061
REGION1,SEA3D,DEMCOMNGS,1,2027,79.6061
REGION1,SEA3N,DEMCOMNGS,1,2027,79.6061
REGION1,SEA4D,DEMCOMNGS,1,2027,79.6061
REGION1,SEA4N,DEMCOMNGS,1,2027,79.6061
REGION1,SEA1D,DEMCOMNGS,1,2028,76.1414
REGION1,SEA1N,DEMCOMNGS,1,2028,76.1414
REGION1,SEA2D,DEMCOMNGS,1,2028,76.1414
REGION1,SEA2N,DEMCOMNGS,1,2028,76.1414
REGION1,SEA3D,DEMCOMNGS,1,2028,76.1414
REGION1,SEA3N,DEMCOMNGS,1,2028,76.1414
REGION1,SEA4D,DEMCOMNGS,1,2028,76.1414
REGION1,SEA4N,DEMCOMNGS,1,2028,76.1414
REGION1,SEA1D,DEMCOMNGS,1,2029,72.6768
REGION1,SEA1N,DEMCOMNGS,1,2029,72.6768
REGION1,SEA2D,DEMCOMNGS,1,2029,72.6768
REGION1,SEA2N,DEMCOMNGS,1,2029,72.6768
REGION1,SEA3D,DEMCOMNGS,1,2029,72.6768
REGION1,SEA3N,DEMCOMNGS,1,2029,72.6768
REGION1,SEA4D,DEMCOMNGS,1,2029,72.6768
REGION1,SEA4N,DEMCOMNGS,1,2029,72.6768
REGION1,SEA1D,DEMCOMNGS,1,2030,69.2222
REGION1,SEA1N,DEMCOMNGS,1,2030,69.2222
REGION1,SEA2D,DEMCOMNGS,1,2030,69.2222
REGION1,SEA2N,DEMCOMNGS,1,2030,69.2222
REGION1,SEA3D,DEMCOMNGS,1,2030,69.2222
REGION1,SEA3N,DEMCOMNGS,1,2030,69.2222
REGION1,SEA4D,DEMCOMNGS,1,2030,69.2222
REGION1,SEA4N,DEMCOMNGS,1,2030,69.2222
REGION1,SEA1D,DEMCOMNGS,1,2031,65.7576
REGION1,SEA1N,DEMCOMNGS,1,2031,65.7576
REGION1,SEA2D,DEMCOMNGS,1,2031,65.7576
REGION1,SEA2N,DEMCOMNGS,1,2031,65.7576
REGION1,SEA3D,DEMCOMNGS,1,2031,65.7576
REGION1,SEA3N,DEMCOMNGS,1,2031,65.7576
REGION1,SEA4D,DEMCOMNGS,1,2031,65.7576
REGION1,SEA4N,DEMCOMNGS,1,2031,65.7576
REGION1,SEA1D,DEMCOMNGS,1,2032,62.303
REGION1,SEA1N,DEMCOMNGS,1,2032,62.303
REGION1,SEA2D,DEMCOMNGS,1,2032,62.303
REGION1,SEA2N,DEMCOMNGS,1,2032,62.303
REGION1,SEA3D,DEMCOMNGS,1,2032,62.303
REGION1,SEA3N,DEMCOMNGS,1,2032,62.303
REGION1,SEA4D,DEMCOMNGS,1,2032,62.303
REGION1,SEA4N,DEMCOMNGS,1,2032,62.303
REGION1,SEA1D,DEMCOMNGS,1,2033,58.8384
REGION1,SEA1N,DEMCOMNGS,1,2033,58.8384
REGION1,SEA2D,DEMCOMNGS,1,2033,58.8384
REGION1,SEA2N,DEMCOMNGS,1,2033,58.8384
REGION1,SEA3D,DEMCOMNGS,1,2033,58.8384
REGION1,SEA3N,DEMCOMNGS,1,2033,58.8384
REGION1,SEA4D,DEMCOMNGS,1,2033,58.8384
REGION1,SEA4N,DEMCOMNGS,1,2033,58.8384
REGION1,SEA1D,DEMCOMNGS,1,2034,55.3737
REGION1,SEA1N,DEMCOMNGS,1,2034,55.3737
REGION1,SEA2D,DEMCOMNGS,1,2034,55.3737
REGION1,SEA2N,DEMCOMNGS,1,2034,55.3737
REGION1,SEA3D,DEMCOMNGS,1,2034,55.3737
REGION1,SEA3N,DEMCOMNGS,1,2034,55.3737
REGION1,SEA4D,DEMCOMNGS,1,2034,55.3737
REGION1,SEA4N,DEMCOMNGS,1,2034,55.3737
REGION1,SEA1D,DEMCOMNGS,1,2035,51.9192
REGION1,SEA1N,DEMCOMNGS,1,2035,51.9192
REGION1,SEA2D,DEMCOMNGS,1,2035,51.9192
REGION1,SEA2N,DEMCOMNGS,1,2035,51.9192
REGION1,SEA3D,DEMCOMNGS,1,2035,51.9192
REGION1,SEA3N,DEMCOMNGS,1,2035,51.9192
REGION1,SEA4D,DEMCOMNGS,1,2035,51.9192
REGION1,SEA4N,DEMCOMNGS,1,2035,51.9192
REGION1,SEA1D,DEMCOMNGS,1,2036,48.4545
REGION1,SEA1N,DEMCOMNGS,1,2036,48.4545
REGION1,SEA2D,DEMCOMNGS,1,2036,48.4545
REGION1,SEA2N,DEMCOMNGS,1,2036,48.4545
REGION1,SEA3D,DEMCOMNGS,1,2036,48.4545
REGION1,SEA3N,DEMCOMNGS,1,2036,48.4545
REGION1,SEA4D,DEMCOMNGS,1,2036,48.4545
REGION1,SEA4N,DEMCOMNGS,1,2036,48.4545
REGION1,SEA1D,DEMCOMNGS,1,2037,44.9899
REGION1,SEA1N,DEMCOMNGS,1,2037,44.9899
REGION1,SEA2D,DEMCOMNGS,1,2037,44.9899
REGION1,SEA2N,DEMCOMNGS,1,2037,44.9899
REGION1,SEA3D,DEMCOMNGS,1,2037,44.9899
REGION1,SEA3N,DEMCOMNGS,1,2037,44.9899
REGION1,SEA4D,DEMCOMNGS,1,2037,44.9899
REGION1,SEA4N,DEMCOMNGS,1,2037,44.9899
REGION1,SEA1D,DEMCOMNGS,1,2038,41.5354
REGION1,SEA1N,DEMCOMNGS,1,2038,41.5354
REGION1,SEA2D,DEMCOMNGS,1,2038,41.5354
REGION1,SEA2N,DEMCOMNGS,1,2038,41.5354
REGION1,SEA3D,DEMCOMNGS,1,2038,41.5354
REGION1,SEA3N,DEMCOMNGS,1,2038,41.5354
REGION1,SEA4D,DEMCOMNGS,1,2038,41.5354
REGION1,SEA4N,DEMCOMNGS,1,2038,41.5354
REGION1,SEA1D,DEMCOMNGS,1,2039,38.0707
REGION1,SEA1N,DEMCOMNGS,1,2039,38.0707
REGION1,SEA2D,DEMCOMNGS,1,2039,38.0707
REGION1,SEA2N,DEMCOMNGS,1,2039,38.0707
REGION1,SEA3D,DEMCOMNGS,1,2039,38.0707
REGION1,SEA3N,DEMCOMNGS,1,2039,38.0707
REGION1,SEA4D,DEMCOMNGS,1,2039,38.0707
REGION1,SEA4N,DEMCOMNGS,1,2039,38.0707
REGION1,SEA1D,DEMCOMNGS,1,2040,34.6061
REGION1,SEA1N,DEMCOMNGS,1,2040,34.6061
REGION1,SEA2D,DEMCOMNGS,1,2040,34.6061
REGION1,SEA2N,DEMCOMNGS,1,2040,34.6061
REGION1,SEA3D,DEMCOMNGS,1,2040,34.6061
REGION1,SEA3N,DEMCOMNGS,1,2040,34.6061
REGION1,SEA4D,DEMCOMNGS,1,2040,34.6061
REGION1,SEA4N,DEMCOMNGS,1,2040,34.6061
REGION1,SEA1D,DEMCOMNGS,1,2041,31.1515
REGION1,SEA1N,DEMCOMNGS,1,2041,31.1515
REGION1,SEA2D,DEMCOMNGS,1,2041,31.1515
REGION1,SEA2N,DEMCOMNGS,1,2041,31.1515
REGION1,SEA3D,DEMCOMNGS,1,2041,31.1515
REGION1,SEA3N,DEMCOMNGS,1,2041,31.1515
REGION1,SEA4D,DEMCOMNGS,1,2041,31.1515
REGION1,SEA4N,DEMCOMNGS,1,2041,31.1515
REGION1,SEA1D,DEMCOMNGS,1,2042,27.6869
REGION1,SEA1N,DEMCOMNGS,1,2042,27.6869
REGION1,SEA2D,DEMCOMNGS,1,2042,27.6869
REGION1,SEA2N,DEMCOMNGS,1,2042,27.6869
REGION1,SEA3D,DEMCOMNGS,1,2042,27.6869
REGION1,SEA3N,DEMCOMNGS,1,2042,27.6869
REGION1,SEA4D,DEMCOMNGS,1,2042,27.6869
REGION1,SEA4N,DEMCOMNGS,1,2042,27.6869
REGION1,SEA1D,DEMCOMNGS,1,2043,24.2222
REGION1,SEA1N,DEMCOMNGS,1,2043,24.2222
REGION1,SEA2D,DEMCOMNGS,1,2043,24.2222
REGION1,SEA2N,DEMCOMNGS,1,2043,24.2222
REGION1,SEA3D,DEMCOMNGS,1,2043,24.2222
REGION1,SEA3N,DEMCOMNGS,1,2043,24.2222
REGION1,SEA4D,DEMCOMNGS,1,2043,24.2222
REGION1,SEA4N,DEMCOMNGS,1,2043,24.2222
REGION1,SEA1D,DEMCOMNGS,1,2044,20.7677
REGION1,SEA1N,DEMCOMNGS,1,2044,20.7677
REGION1,SEA2D,DEMCOMNGS,1,2044,20.7677
REGION1,SEA2N,DEMCOMNGS,1,2044,20.7677
