REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,DEMCOMRPP,1,2032,7.27
REGION1,DEMCOMRPP,1,2033,7.369999999999998
REGION1,DEMCOMRPP,1,2034,7.47
REGION1,DEMCOMRPP,1,2035,7.580000000000002
REGION1,DEMCOMRPP,1,2036,7.69
REGION1,DEMCOMRPP,1,2037,7.8
REGION1,DEMCOMRPP,1,2038,7.910000000000002
REGION1,DEMCOMRPP,1,2039,8.009999999999998
REGION1,DEMCOMRPP,1,2040,8.100000000000001
REGION1,DEMCOMRPP,1,2041,8.189999999999996
REGION1,DEMCOMRPP,1,2042,8.28
REGION1,DEMCOMRPP,1,2043,8.369999999999996
REGION1,DEMCOMRPP,1,2044,8.470000000000002
REGION1,DEMCOMRPP,1,2045,8.57
REGION1,DEMCOMRPP,1,2046,8.679999999999998
REGION1,DEMCOMRPP,1,2047,8.8
REGION1,DEMCOMRPP,1,2048,8.939999999999996
REGION1,DEMCOMRPP,1,2049,9.079999999999997
REGION1,DEMCOMRPP,1,2050,9.240000000000002
REGION1,DEMCOMNGS,1,2021,74.09999999999998
REGION1,DEMCOMNGS,1,2022,78.15
REGION1,DEMCOMNGS,1,2023,79.59000000000003
REGION1,DEMCOMNGS,1,2024,77.68
REGION1,DEMCOMNGS,1,2025,76.34000000000003
REGION1,DEMCOMNGS,1,2026,75.28
REGION1,DEMCOMNGS,1,2027,73.11000000000001
REGION1,DEMCOMNGS,1,2028,70.58000000000001
REGION1,DEMCOMNGS,1,2029,68.25000000000001
REGION1,DEMCOMNGS,1,2030,66.01000000000002
REGION1,DEMCOMNGS,1,2031,65.23000000000002
REGION1,DEMCOMNGS,1,2032,64.45000000000002
REGION1,DEMCOMNGS,1,2033,64.17000000000002
REGION1,DEMCOMNGS,1,2034,63.99000000000001
REGION1,DEMCOMNGS,1,2035,63.80000000000001
REGION1,DEMCOMNGS,1,2036,63.580000000000005
REGION1,DEMCOMNGS,1,2037,63.32000000000001
REGION1,DEMCOMNGS,1,2038,63.13000000000001
REGION1,DEMCOMNGS,1,2039,63.05
REGION1,DEMCOMNGS,1,2040,62.94
REGION1,DEMCOMNGS,1,2041,62.870000000000005
REGION1,DEMCOMNGS,1,2042,62.83
REGION1,DEMCOMNGS,1,2043,62.870000000000005
REGION1,DEMCOMNGS,1,2044,62.97
REGION1,DEMCOMNGS,1,2045,63.110000000000014
REGION1,DEMCOMNGS,1,2046,63.32000000000001
REGION1,DEMCOMNGS,1,2047,63.61
REGION1,DEMCOMNGS,1,2048,63.97
REGION1,DEMCOMNGS,1,2049,64.36
REGION1,DEMCOMNGS,1,2050,64.82000000000001
REGION1,DEMINDBIO,1,2021,185.83
REGION1,DEMINDBIO,1,2022,195.71000000000004
REGION1,DEMINDBIO,1,2023,195.61
REGION1,DEMINDBIO,1,2024,199.88
REGION1,DEMINDBIO,1,2025,204.21
REGION1,DEMINDBIO,1,2026,209.5
REGION1,DEMINDBIO,1,2027,217.17
REGION1,DEMINDBIO,1,2028,224.50999999999996
REGION1,DEMINDBIO,1,2029,234.54000000000005
REGION1,DEMINDBIO,1,2030,245.74
REGION1,DEMINDBIO,1,2031,248.49
REGION1,DEMINDBIO,1,2032,249.91999999999987
REGION1,DEMINDBIO,1,2033,252.42
REGION1,DEMINDBIO,1,2034,255.14
REGION1,DEMINDBIO,1,2035,257.4699999999999
REGION1,DEMINDBIO,1,2036,259.1699999999999
REGION1,DEMINDBIO,1,2037,260.29
REGION1,DEMINDBIO,1,2038,260.98
REGION1,DEMINDBIO,1,2039,261.57000000000005
REGION1,DEMINDBIO,1,2040,262.2200000000001
REGION1,DEMINDBIO,1,2041,262.75999999999993
REGION1,DEMINDBIO,1,2042,263.28000000000003
REGION1,DEMINDBIO,1,2043,263.83
REGION1,DEMINDBIO,1,2044,264.56
REGION1,DEMINDBIO,1,2045,265.44
REGION1,DEMINDBIO,1,2046,266.46
REGION1,DEMINDBIO,1,2047,267.42
REGION1,DEMINDBIO,1,2048,268.40000000000003
REGION1,DEMINDBIO,1,2049,269.5400000000001
REGION1,DEMINDBIO,1,2050,270.71
REGION1,DEMINDDSL,1,2021,96.38999999999997
REGION1,DEMINDDSL,1,2022,95.77
REGION1,DEMINDDSL,1,2023,98.45
REGION1,DEMINDDSL,1,2024,100.59999999999998
REGION1,DEMINDDSL,1,2025,102.67
REGION1,DEMINDDSL,1,2026,104.42000000000002
REGION1,DEMINDDSL,1,2027,104.04
REGION1,DEMINDDSL,1,2028,103.60999999999996
REGION1,DEMINDDSL,1,2029,105.76000000000002
REGION1,DEMINDDSL,1,2030,107.93
REGION1,DEMINDDSL,1,2031,108.74
REGION1,DEMINDDSL,1,2032,108.72
REGION1,DEMINDDSL,1,2033,109.54999999999998
REGION1,DEMINDDSL,1,2034,110.38
REGION1,DEMINDDSL,1,2035,110.98
REGION1,DEMINDDSL,1,2036,111.43999999999998
REGION1,DEMINDDSL,1,2037,111.82
REGION1,DEMINDDSL,1,2038,112.16999999999996
REGION1,DEMINDDSL,1,2039,112.69000000000004
REGION1,DEMINDDSL,1,2040,113.45
REGION1,DEMINDDSL,1,2041,114.38
REGION1,DEMINDDSL,1,2042,115.39
REGION1,DEMINDDSL,1,2043,116.54
REGION1,DEMINDDSL,1,2044,117.85
REGION1,DEMINDDSL,1,2045,119.37000000000002
REGION1,DEMINDDSL,1,2046,120.98000000000002
REGION1,DEMINDDSL,1,2047,122.59
REGION1,DEMINDDSL,1,2048,124.23
REGION1,DEMINDDSL,1,2049,125.92000000000002
REGION1,DEMINDDSL,1,2050,127.6
REGION1,DEMINDELCB02,1,2021,88.71999999999998
REGION1,DEMINDELCB02,1,2022,93.63
REGION1,DEMINDELCB02,1,2023,99.69
REGION1,DEMINDELCB02,1,2024,102.88
REGION1,DEMINDELCB02,1,2025,106.06
REGION1,DEMINDELCB02,1,2026,109.41
REGION1,DEMINDELCB02,1,2027,111.21
REGION1,DEMINDELCB02,1,2028,115.27
REGION1,DEMINDELCB02,1,2029,122.13
REGION1,DEMINDELCB02,1,2030,127.36999999999998
REGION1,DEMINDELCB02,1,2031,130.41
REGION1,DEMINDELCB02,1,2032,137.70999999999998
REGION1,DEMINDELCB02,1,2033,144.89
REGION1,DEMINDELCB02,1,2034,146.78000000000003
REGION1,DEMINDELCB02,1,2035,148.42999999999998
REGION1,DEMINDELCB02,1,2036,149.95
REGION1,DEMINDELCB02,1,2037,151.32999999999998
REGION1,DEMINDELCB02,1,2038,152.66000000000005
REGION1,DEMINDELCB02,1,2039,154.09
REGION1,DEMINDELCB02,1,2040,155.5
REGION1,DEMINDELCB02,1,2041,156.74
REGION1,DEMINDELCB02,1,2042,157.95999999999998
REGION1,DEMINDELCB02,1,2043,159.13
REGION1,DEMINDELCB02,1,2044,160.28
REGION1,DEMINDELCB02,1,2045,161.45999999999998
REGION1,DEMINDELCB02,1,2046,162.64
REGION1,DEMINDELCB02,1,2047,163.66000000000005
REGION1,DEMINDELCB02,1,2048,164.62
REGION1,DEMINDELCB02,1,2049,165.63
REGION1,DEMINDELCB02,1,2050,166.62
REGION1,DEMINDNGS,1,2021,218.37
REGION1,DEMINDNGS,1,2022,229.17
REGION1,DEMINDNGS,1,2023,236.88
REGION1,DEMINDNGS,1,2024,230.1800000000001
REGION1,DEMINDNGS,1,2025,239.42900000000003
REGION1,DEMINDNGS,1,2026,255.97
REGION1,DEMINDNGS,1,2027,242.13800000000003
REGION1,DEMINDNGS,1,2028,228.5850000000001
REGION1,DEMINDNGS,1,2029,238.60200000000003
REGION1,DEMINDNGS,1,2030,249.78200000000004
REGION1,DEMINDNGS,1,2031,242.267
REGION1,DEMINDNGS,1,2032,233.371
REGION1,DEMINDNGS,1,2033,230.5900000000001
REGION1,DEMINDNGS,1,2034,227.8110000000001
REGION1,DEMINDNGS,1,2035,222.46000000000004
REGION1,DEMINDNGS,1,2036,216.0180000000001
REGION1,DEMINDNGS,1,2037,208.61300000000003
REGION1,DEMINDNGS,1,2038,201.61
REGION1,DEMINDNGS,1,2039,195.26400000000004
REGION1,DEMINDNGS,1,2040,189.36
REGION1,DEMINDNGS,1,2041,183.712
REGION1,DEMINDNGS,1,2042,178.013
REGION1,DEMINDNGS,1,2043,172.33300000000003
REGION1,DEMINDNGS,1,2044,166.856
REGION1,DEMINDNGS,1,2045,161.497
REGION1,DEMINDNGS,1,2046,156.165
REGION1,DEMINDNGS,1,2047,150.79800000000003
REGION1,DEMINDNGS,1,2048,145.366
REGION1,DEMINDNGS,1,2049,139.85899999999998
REGION1,DEMINDNGS,1,2050,134.24000000000004
REGION1,DEMPUBGWTBC1,1,2021,0.8600000000000002
REGION1,DEMPUBGWTBC1,1,2022,0.8600000000000002
REGION1,DEMPUBGWTBC1,1,2023,0.8700000000000001
REGION1,DEMPUBGWTBC1,1,2024,0.88
REGION1,DEMPUBGWTBC1,1,2025,0.8900000000000001
REGION1,DEMPUBGWTBC1,1,2026,0.9000000000000001
REGION1,DEMPUBGWTBC1,1,2027,0.91
REGION1,DEMPUBGWTBC1,1,2028,0.92
REGION1,DEMPUBGWTBC1,1,2029,0.9300000000000002
REGION1,DEMPUBGWTBC1,1,2030,0.94
REGION1,DEMPUBGWTBC1,1,2031,0.95
REGION1,DEMPUBGWTBC1,1,2032,0.9600000000000002
REGION1,DEMPUBGWTBC1,1,2033,0.9800000000000002
REGION1,DEMPUBGWTBC1,1,2034,0.9900000000000002
REGION1,DEMPUBGWTBC1,1,2035,1.0
REGION1,DEMPUBGWTBC1,1,2042,1.0800000000000003
REGION1,DEMPUBGWTBC1,1,2043,1.0900000000000003
REGION1,DEMPUBGWTBC1,1,2044,1.1000000000000003
REGION1,DEMPUBGWTBC1,1,2045,1.1100000000000003
REGION1,DEMPUBGWTBC1,1,2046,1.1200000000000003
REGION1,DEMPUBGWTBC1,1,2047,1.14
REGION1,DEMPUBGWTBC1,1,2048,1.15
REGION1,DEMPUBGWTBC1,1,2049,1.16
REGION1,DEMPUBGWTBC1,1,2050,1.17
REGION1,DEMPUBSURBC1,1,2036,1.0100000000000002
REGION1,DEMPUBSURBC1,1,2037,1.0200000000000002
REGION1,DEMPUBSURBC1,1,2038,1.03
REGION1,DEMPUBSURBC1,1,2039,1.0400000000000005
REGION1,DEMPUBSURBC1,1,2040,1.0500000000000005
REGION1,DEMPUBSURBC1,1,2041,1.06
REGION1,DEMPWRBIO,1,2023,4.936200429987203
REGION1,DEMPWRBIO,1,2024,6.6421259656272005
REGION1,DEMPWRBIO,1,2025,6.6352571693856
REGION1,DEMPWRBIO,1,2026,6.6352571693856
REGION1,DEMPWRBIO,1,2027,11.104264860931384
REGION1,DEMPWRBIO,1,2028,13.162309897607647
REGION1,DEMPWRBIO,1,2029,11.611037929363532
REGION1,DEMPWRBIO,1,2030,11.196293106361068
REGION1,DEMPWRBIO,1,2031,17.72981113892793
REGION1,DEMPWRBIO,1,2032,20.189351596712864
REGION1,DEMPWRBIO,1,2033,23.590061512592644
REGION1,DEMPWRBIO,1,2034,24.11380200090023
REGION1,DEMPWRBIO,1,2035,24.11380200090023
REGION1,DEMPWRBIO,1,2036,22.00740868830241
REGION1,DEMPWRBIO,1,2037,22.007408688302416
REGION1,DEMPWRBIO,1,2038,22.00740868830241
REGION1,DEMPWRBIO,1,2039,21.61429752379148
REGION1,DEMPWRBIO,1,2040,19.059624922855757
REGION1,DEMPWRBIO,1,2041,16.365061161497405
REGION1,DEMPWRBIO,1,2042,12.760835517435249
REGION1,DEMPWRBIO,1,2043,6.783827991032188
REGION1,DEMPWRBIO,1,2044,5.2328475409342605
REGION1,DEMPWRBIO,1,2045,5.563386735384299
REGION1,DEMPWRBIO,1,2046,1.0489832199792
REGION1,DEMPWRBIO,1,2047,1.0489832199792
REGION1,DEMPWRBIO,1,2048,1.0489832199792
REGION1,DEMPWRBIO,1,2049,1.4469405654243122
REGION1,DEMPWRBIO,1,2050,1.5365386415952005
REGION1,DEMPWRHYD,1,2021,33.64710541895091
REGION1,DEMPWRHYD,1,2022,57.586644304242576
REGION1,DEMPWRHYD,1,2023,57.41846607406427
REGION1,DEMPWRHYD,1,2024,58.472741332364265
REGION1,DEMPWRHYD,1,2025,60.82360984306458
REGION1,DEMPWRHYD,1,2026,65.58355469281035
REGION1,DEMPWRHYD,1,2027,63.283334886324944
REGION1,DEMPWRHYD,1,2028,65.58355469281035
REGION1,DEMPWRHYD,1,2029,76.75369032728332
REGION1,DEMPWRHYD,1,2030,76.75369032728332
REGION1,DEMPWRHYD,1,2031,75.57605061379176
REGION1,DEMPWRHYD,1,2032,76.75369032728332
REGION1,DEMPWRHYD,1,2033,106.97572725552916
REGION1,DEMPWRHYD,1,2034,106.97572725552916
REGION1,DEMPWRHYD,1,2035,106.97572725552916
REGION1,DEMPWRHYD,1,2036,106.97572725552916
REGION1,DEMPWRHYD,1,2037,106.97572725552916
REGION1,DEMPWRHYD,1,2038,106.97572725552916
REGION1,DEMPWRHYD,1,2039,106.97572725552916
REGION1,DEMPWRHYD,1,2040,106.97572725552916
REGION1,DEMPWRHYD,1,2041,106.97572725552916
REGION1,DEMPWRHYD,1,2042,106.97572725552916
REGION1,DEMPWRHYD,1,2043,106.97572725552916
REGION1,DEMPWRHYD,1,2044,106.97572725552916
REGION1,DEMPWRHYD,1,2045,104.7519251180793
REGION1,DEMPWRHYD,1,2046,100.40114723221268
REGION1,DEMPWRHYD,1,2047,100.40114723221268
REGION1,DEMPWRHYD,1,2048,98.1358052342407
REGION1,DEMPWRHYD,1,2049,100.40114723221268
REGION1,DEMPWRHYD,1,2050,100.40114723221268
REGION1,DEMPWRNGS,1,2024,0.5495036993279999
REGION1,DEMPWRNGS,1,2025,0.5495036993279999
REGION1,DEMPWRNGS,1,2026,0.5495036993279999
REGION1,DEMPWRNGS,1,2027,0.5495036993279999
REGION1,DEMPWRNGS,1,2028,0.5495036993279999
REGION1,DEMPWRSOL,1,2023,0.013904213486647426
REGION1,DEMPWRSOL,1,2024,4.225953005264927
REGION1,DEMPWRSOL,1,2025,6.368128078406508
REGION1,DEMPWRSOL,1,2026,6.368128078406508
REGION1,DEMPWRSOL,1,2027,6.368128078406508
REGION1,DEMPWRSOL,1,2028,6.368128078406508
REGION1,DEMPWRSOL,1,2029,11.420766000159482
REGION1,DEMPWRSOL,1,2030,10.897561204322436
REGION1,DEMPWRSOL,1,2031,13.087649482375808
REGION1,DEMPWRSOL,1,2032,16.908447065472817
REGION1,DEMPWRSOL,1,2033,16.908447065472817
REGION1,DEMPWRSOL,1,2034,41.14653823436325
REGION1,DEMPWRSOL,1,2035,41.14653823436325
REGION1,DEMPWRSOL,1,2036,71.66055479951693
REGION1,DEMPWRSOL,1,2037,71.66055479951693
REGION1,DEMPWRSOL,1,2038,71.66055479951693
REGION1,DEMPWRSOL,1,2039,71.66055479951693
REGION1,DEMPWRSOL,1,2040,71.66055479951693
REGION1,DEMPWRSOL,1,2041,71.66055479951693
REGION1,DEMPWRSOL,1,2042,72.02177789038733
REGION1,DEMPWRSOL,1,2043,71.66055479951693
REGION1,DEMPWRSOL,1,2044,69.26540782985516
REGION1,DEMPWRSOL,1,2045,63.576338638141856
REGION1,DEMPWRSOL,1,2046,54.720100730205765
REGION1,DEMPWRSOL,1,2047,54.720100730205765
REGION1,DEMPWRSOL,1,2048,61.14019233202355
REGION1,DEMPWRSOL,1,2049,54.46415686428722
REGION1,DEMPWRSOL,1,2050,53.119163409418114
REGION1,DEMPWRWND,1,2025,14.603763241564334
REGION1,DEMPWRWND,1,2026,12.774775881131156
REGION1,DEMPWRWND,1,2027,14.39404947586572
REGION1,DEMPWRWND,1,2028,17.54644034556255
REGION1,DEMPWRWND,1,2029,18.214411751503714
REGION1,DEMPWRWND,1,2030,18.214411751503714
REGION1,DEMPWRWND,1,2031,19.033741430967744
REGION1,DEMPWRWND,1,2032,20.059937580356728
REGION1,DEMPWRWND,1,2033,28.118006059007715
REGION1,DEMPWRWND,1,2034,59.55185689179862
REGION1,DEMPWRWND,1,2035,65.95212895472207
REGION1,DEMPWRWND,1,2036,52.3242985710424
REGION1,DEMPWRWND,1,2037,52.32429857104239
REGION1,DEMPWRWND,1,2038,53.17274464360538
REGION1,DEMPWRWND,1,2039,60.73253905175
REGION1,DEMPWRWND,1,2040,49.03945958510524
REGION1,DEMPWRWND,1,2041,47.39323527746529
REGION1,DEMPWRWND,1,2042,42.359144290100254
REGION1,DEMPWRWND,1,2043,35.11762080340397
REGION1,DEMPWRWND,1,2044,33.079805148856174
REGION1,DEMPWRWND,1,2045,32.5332061215884
REGION1,DEMPWRWND,1,2046,55.84004617402377
REGION1,DEMPWRWND,1,2047,55.84004617402377
REGION1,DEMPWRWND,1,2048,55.41423321339748
REGION1,DEMPWRWND,1,2049,58.104094931039306
REGION1,DEMPWRWND,1,2050,58.453605354464734
REGION1,DEMRESBIO,1,2021,11.81
REGION1,DEMRESBIO,1,2022,12.12
REGION1,DEMRESBIO,1,2023,12.149999999999997
REGION1,DEMRESBIO,1,2024,12.39
REGION1,DEMRESBIO,1,2025,13.02
REGION1,DEMRESBIO,1,2026,13.64
REGION1,DEMRESBIO,1,2027,14.59
REGION1,DEMRESBIO,1,2028,15.520000000000008
REGION1,DEMRESBIO,1,2029,16.75
REGION1,DEMRESBIO,1,2030,17.950000000000003
REGION1,DEMRESBIO,1,2031,17.77
REGION1,DEMRESBIO,1,2032,17.62
REGION1,DEMRESBIO,1,2033,17.49
REGION1,DEMRESBIO,1,2034,17.379999999999995
REGION1,DEMRESBIO,1,2035,17.28
REGION1,DEMRESBIO,1,2036,17.19
REGION1,DEMRESBIO,1,2037,17.1
REGION1,DEMRESBIO,1,2038,17.019999999999996
REGION1,DEMRESBIO,1,2039,16.94
REGION1,DEMRESBIO,1,2040,16.86
REGION1,DEMRESBIO,1,2041,16.800000000000004
REGION1,DEMRESBIO,1,2042,16.75
REGION1,DEMRESBIO,1,2043,16.72
REGION1,DEMRESBIO,1,2044,16.709999999999997
REGION1,DEMRESBIO,1,2045,16.709999999999997
REGION1,DEMRESBIO,1,2046,16.720000000000002
REGION1,DEMRESBIO,1,2047,16.75
REGION1,DEMRESBIO,1,2048,16.800000000000004
REGION1,DEMRESBIO,1,2049,16.85
REGION1,DEMRESBIO,1,2050,16.92
REGION1,DEMRESELCB02,1,2021,65.72999999999999
REGION1,DEMRESELCB02,1,2022,70.39
REGION1,DEMRESELCB02,1,2023,73.3
REGION1,DEMRESELCB02,1,2024,75.08
REGION1,DEMRESELCB02,1,2025,76.84
REGION1,DEMRESELCB02,1,2026,78.52
REGION1,DEMRESELCB02,1,2027,80.17
REGION1,DEMRESELCB02,1,2028,81.76
REGION1,DEMRESELCB02,1,2029,83.26
REGION1,DEMRESELCB02,1,2030,84.74000000000001
REGION1,DEMRESELCB02,1,2031,86.36000000000001
REGION1,DEMRESELCB02,1,2032,88.0
REGION1,DEMRESELCB02,1,2033,89.59
REGION1,DEMRESELCB02,1,2034,91.2
REGION1,DEMRESELCB02,1,2035,92.77
REGION1,DEMRESELCB02,1,2036,94.28
REGION1,DEMRESELCB02,1,2037,95.71
REGION1,DEMRESELCB02,1,2038,97.06
REGION1,DEMRESELCB02,1,2039,98.31
REGION1,DEMRESELCB02,1,2040,99.53
REGION1,DEMRESELCB02,1,2041,100.75
REGION1,DEMRESELCB02,1,2042,101.94
REGION1,DEMRESELCB02,1,2043,103.12
REGION1,DEMRESELCB02,1,2044,104.28
REGION1,DEMRESELCB02,1,2045,105.46
REGION1,DEMRESELCB02,1,2046,106.64
REGION1,DEMRESELCB02,1,2047,107.84
REGION1,DEMRESELCB02,1,2048,109.08
REGION1,DEMRESELCB02,1,2049,110.35
REGION1,DEMRESELCB02,1,2050,111.65
REGION1,DEMRESRPP,1,2021,1.0200000000000002
REGION1,DEMRESRPP,1,2022,1.0
REGION1,DEMRESRPP,1,2023,0.96
REGION1,DEMRESRPP,1,2024,0.9000000000000001
REGION1,DEMRESRPP,1,2025,0.86
REGION1,DEMRESRPP,1,2026,0.81
REGION1,DEMRESRPP,1,2027,0.78
REGION1,DEMRESRPP,1,2028,0.7400000000000002
REGION1,DEMRESRPP,1,2029,0.7100000000000001
REGION1,DEMRESRPP,1,2030,0.6800000000000002
REGION1,DEMRESRPP,1,2031,0.65
REGION1,DEMRESRPP,1,2032,0.63
REGION1,DEMRESRPP,1,2033,0.6200000000000001
REGION1,DEMRESRPP,1,2034,0.6000000000000001
REGION1,DEMRESRPP,1,2035,0.5800000000000001
REGION1,DEMRESRPP,1,2036,0.5700000000000001
REGION1,DEMRESRPP,1,2037,0.5600000000000003
REGION1,DEMRESRPP,1,2038,0.5500000000000003
REGION1,DEMRESRPP,1,2039,0.5300000000000002
REGION1,DEMRESRPP,1,2040,0.5199999999999998
REGION1,DEMRESRPP,1,2041,0.5099999999999998
REGION1,DEMRESRPP,1,2042,0.51
REGION1,DEMRESRPP,1,2043,0.5
REGION1,DEMRESRPP,1,2044,0.4900000000000001
REGION1,DEMRESRPP,1,2045,0.4900000000000001
REGION1,DEMRESRPP,1,2046,0.4799999999999999
REGION1,DEMRESRPP,1,2047,0.4799999999999999
REGION1,DEMRESRPP,1,2048,0.47
REGION1,DEMRESRPP,1,2049,0.4700000000000001
REGION1,DEMRESRPP,1,2050,0.46999999999999975
REGION1,DEMRESNGS,1,2021,73.25999999999999
REGION1,DEMRESNGS,1,2022,73.34
REGION1,DEMRESNGS,1,2023,72.84
REGION1,DEMRESNGS,1,2024,70.61
REGION1,DEMRESNGS,1,2025,68.05000000000001
REGION1,DEMRESNGS,1,2026,65.51999999999998
REGION1,DEMRESNGS,1,2027,62.720000000000006
REGION1,DEMRESNGS,1,2028,60.00000000000001
REGION1,DEMRESNGS,1,2029,57.010000000000005
REGION1,DEMRESNGS,1,2030,54.140000000000015
REGION1,DEMRESNGS,1,2031,53.760000000000005
REGION1,DEMRESNGS,1,2032,53.49000000000001
REGION1,DEMRESNGS,1,2033,53.280000000000015
REGION1,DEMRESNGS,1,2034,53.14
REGION1,DEMRESNGS,1,2035,53.040000000000006
REGION1,DEMRESNGS,1,2036,52.970000000000006
