r,l,t,m,y,RateOfActivity
REGION1,SEA2N,DEMAGRDSL,1,2024,17.7717
REGION1,SEA3D,DEMAGRDSL,1,2024,17.7717
REGION1,SEA3N,DEMAGRDSL,1,2024,17.7717
REGION1,SEA4D,DEMAGRDSL,1,2024,17.7717
REGION1,SEA4N,DEMAGRDSL,1,2024,17.7717
REGION1,SEA1D,DEMAGRDSL,1,2025,18.3242
REGION1,SEA1N,DEMAGRDSL,1,2025,18.3242
REGION1,SEA2D,DEMAGRDSL,1,2025,18.3242
REGION1,SEA2N,DEMAGRDSL,1,2025,18.3242
REGION1,SEA3D,DEMAGRDSL,1,2025,18.3242
REGION1,SEA3N,DEMAGRDSL,1,2025,18.3242
REGION1,SEA4D,DEMAGRDSL,1,2025,18.3242
REGION1,SEA4N,DEMAGRDSL,1,2025,18.3242
REGION1,SEA1D,DEMAGRDSL,1,2026,18.9556
REGION1,SEA1N,DEMAGRDSL,1,2026,18.9556
REGION1,SEA2D,DEMAGRDSL,1,2026,18.9556
REGION1,SEA2N,DEMAGRDSL,1,2026,18.9556
REGION1,SEA3D,DEMAGRDSL,1,2026,18.9556
REGION1,SEA3N,DEMAGRDSL,1,2026,18.9556
REGION1,SEA4D,DEMAGRDSL,1,2026,18.9556
REGION1,SEA4N,DEMAGRDSL,1,2026,18.9556
REGION1,SEA1D,DEMAGRDSL,1,2027,19.6263
REGION1,SEA1N,DEMAGRDSL,1,2027,19.6263
REGION1,SEA2D,DEMAGRDSL,1,2027,19.6263
REGION1,SEA2N,DEMAGRDSL,1,2027,19.6263
REGION1,SEA3D,DEMAGRDSL,1,2027,19.6263
REGION1,SEA3N,DEMAGRDSL,1,2027,19.6263
REGION1,SEA4D,DEMAGRDSL,1,2027,19.6263
REGION1,SEA4N,DEMAGRDSL,1,2027,19.6263
REGION1,SEA1D,DEMAGRDSL,1,2028,20.3384
REGION1,SEA1N,DEMAGRDSL,1,2028,20.3384
REGION1,SEA2D,DEMAGRDSL,1,2028,20.3384
REGION1,SEA2N,DEMAGRDSL,1,2028,20.3384
REGION1,SEA3D,DEMAGRDSL,1,2028,20.3384
REGION1,SEA3N,DEMAGRDSL,1,2028,20.3384
REGION1,SEA4D,DEMAGRDSL,1,2028,20.3384
REGION1,SEA4N,DEMAGRDSL,1,2028,20.3384
REGION1,SEA1D,DEMAGRDSL,1,2029,20.9333
REGION1,SEA1N,DEMAGRDSL,1,2029,20.9333
REGION1,SEA2D,DEMAGRDSL,1,2029,20.9333
REGION1,SEA2N,DEMAGRDSL,1,2029,20.9333
REGION1,SEA3D,DEMAGRDSL,1,2029,20.9333
REGION1,SEA3N,DEMAGRDSL,1,2029,20.9333
REGION1,SEA4D,DEMAGRDSL,1,2029,20.9333
REGION1,SEA4N,DEMAGRDSL,1,2029,20.9333
REGION1,SEA1D,DEMAGRDSL,1,2030,21.6162
REGION1,SEA1N,DEMAGRDSL,1,2030,21.6162
REGION1,SEA2D,DEMAGRDSL,1,2030,21.6162
REGION1,SEA2N,DEMAGRDSL,1,2030,21.6162
REGION1,SEA3D,DEMAGRDSL,1,2030,21.6162
REGION1,SEA3N,DEMAGRDSL,1,2030,21.6162
REGION1,SEA4D,DEMAGRDSL,1,2030,21.6162
REGION1,SEA4N,DEMAGRDSL,1,2030,21.6162
REGION1,SEA1D,DEMAGRDSL,1,2031,22.2828
REGION1,SEA1N,DEMAGRDSL,1,2031,22.2828
REGION1,SEA2D,DEMAGRDSL,1,2031,22.2828
REGION1,SEA2N,DEMAGRDSL,1,2031,22.2828
REGION1,SEA3D,DEMAGRDSL,1,2031,22.2828
REGION1,SEA3N,DEMAGRDSL,1,2031,22.2828
REGION1,SEA4D,DEMAGRDSL,1,2031,22.2828
REGION1,SEA4N,DEMAGRDSL,1,2031,22.2828
REGION1,SEA1D,DEMAGRDSL,1,2032,22.9364
REGION1,SEA1N,DEMAGRDSL,1,2032,22.9364
REGION1,SEA2D,DEMAGRDSL,1,2032,22.9364
REGION1,SEA2N,DEMAGRDSL,1,2032,22.9364
REGION1,SEA3D,DEMAGRDSL,1,2032,22.9364
REGION1,SEA3N,DEMAGRDSL,1,2032,22.9364
REGION1,SEA4D,DEMAGRDSL,1,2032,22.9364
REGION1,SEA4N,DEMAGRDSL,1,2032,22.9364
REGION1,SEA1D,DEMAGRDSL,1,2033,23.5848
REGION1,SEA1N,DEMAGRDSL,1,2033,23.5848
REGION1,SEA2D,DEMAGRDSL,1,2033,23.5848
REGION1,SEA2N,DEMAGRDSL,1,2033,23.5848
REGION1,SEA3D,DEMAGRDSL,1,2033,23.5848
REGION1,SEA3N,DEMAGRDSL,1,2033,23.5848
REGION1,SEA4D,DEMAGRDSL,1,2033,23.5848
REGION1,SEA4N,DEMAGRDSL,1,2033,23.5848
REGION1,SEA1D,DEMAGRDSL,1,2034,24.2576
REGION1,SEA1N,DEMAGRDSL,1,2034,24.2576
REGION1,SEA2D,DEMAGRDSL,1,2034,24.2576
REGION1,SEA2N,DEMAGRDSL,1,2034,24.2576
REGION1,SEA3D,DEMAGRDSL,1,2034,24.2576
REGION1,SEA3N,DEMAGRDSL,1,2034,24.2576
REGION1,SEA4D,DEMAGRDSL,1,2034,24.2576
REGION1,SEA4N,DEMAGRDSL,1,2034,24.2576
REGION1,SEA1D,DEMAGRDSL,1,2035,24.9111
REGION1,SEA1N,DEMAGRDSL,1,2035,24.9111
REGION1,SEA2D,DEMAGRDSL,1,2035,24.9111
REGION1,SEA2N,DEMAGRDSL,1,2035,24.9111
REGION1,SEA3D,DEMAGRDSL,1,2035,24.9111
REGION1,SEA3N,DEMAGRDSL,1,2035,24.9111
REGION1,SEA4D,DEMAGRDSL,1,2035,24.9111
REGION1,SEA4N,DEMAGRDSL,1,2035,24.9111
REGION1,SEA1D,DEMAGRDSL,1,2036,25.5687
REGION1,SEA1N,DEMAGRDSL,1,2036,25.5687
REGION1,SEA2D,DEMAGRDSL,1,2036,25.5687
REGION1,SEA2N,DEMAGRDSL,1,2036,25.5687
REGION1,SEA3D,DEMAGRDSL,1,2036,25.5687
REGION1,SEA3N,DEMAGRDSL,1,2036,25.5687
REGION1,SEA4D,DEMAGRDSL,1,2036,25.5687
REGION1,SEA4N,DEMAGRDSL,1,2036,25.5687
REGION1,SEA1D,DEMAGRDSL,1,2037,26.2283
REGION1,SEA1N,DEMAGRDSL,1,2037,26.2283
REGION1,SEA2D,DEMAGRDSL,1,2037,26.2283
REGION1,SEA2N,DEMAGRDSL,1,2037,26.2283
REGION1,SEA3D,DEMAGRDSL,1,2037,26.2283
REGION1,SEA3N,DEMAGRDSL,1,2037,26.2283
REGION1,SEA4D,DEMAGRDSL,1,2037,26.2283
REGION1,SEA4N,DEMAGRDSL,1,2037,26.2283
REGION1,SEA1D,DEMAGRDSL,1,2038,26.8899
REGION1,SEA1N,DEMAGRDSL,1,2038,26.8899
REGION1,SEA2D,DEMAGRDSL,1,2038,26.8899
REGION1,SEA2N,DEMAGRDSL,1,2038,26.8899
REGION1,SEA3D,DEMAGRDSL,1,2038,26.8899
REGION1,SEA3N,DEMAGRDSL,1,2038,26.8899
REGION1,SEA4D,DEMAGRDSL,1,2038,26.8899
REGION1,SEA4N,DEMAGRDSL,1,2038,26.8899
REGION1,SEA1D,DEMAGRDSL,1,2039,27.5455
REGION1,SEA1N,DEMAGRDSL,1,2039,27.5455
REGION1,SEA2D,DEMAGRDSL,1,2039,27.5455
REGION1,SEA2N,DEMAGRDSL,1,2039,27.5455
REGION1,SEA3D,DEMAGRDSL,1,2039,27.5455
REGION1,SEA3N,DEMAGRDSL,1,2039,27.5455
REGION1,SEA4D,DEMAGRDSL,1,2039,27.5455
REGION1,SEA4N,DEMAGRDSL,1,2039,27.5455
REGION1,SEA1D,DEMAGRDSL,1,2040,28.2061
REGION1,SEA1N,DEMAGRDSL,1,2040,28.2061
REGION1,SEA2D,DEMAGRDSL,1,2040,28.2061
REGION1,SEA2N,DEMAGRDSL,1,2040,28.2061
REGION1,SEA3D,DEMAGRDSL,1,2040,28.2061
REGION1,SEA3N,DEMAGRDSL,1,2040,28.2061
REGION1,SEA4D,DEMAGRDSL,1,2040,28.2061
REGION1,SEA4N,DEMAGRDSL,1,2040,28.2061
REGION1,SEA1D,DEMAGRDSL,1,2041,28.8646
REGION1,SEA1N,DEMAGRDSL,1,2041,28.8646
REGION1,SEA2D,DEMAGRDSL,1,2041,28.8646
REGION1,SEA2N,DEMAGRDSL,1,2041,28.8646
REGION1,SEA3D,DEMAGRDSL,1,2041,28.8646
REGION1,SEA3N,DEMAGRDSL,1,2041,28.8646
REGION1,SEA4D,DEMAGRDSL,1,2041,28.8646
REGION1,SEA4N,DEMAGRDSL,1,2041,28.8646
REGION1,SEA1D,DEMAGRDSL,1,2042,29.5232
REGION1,SEA1N,DEMAGRDSL,1,2042,29.5232
REGION1,SEA2D,DEMAGRDSL,1,2042,29.5232
REGION1,SEA2N,DEMAGRDSL,1,2042,29.5232
REGION1,SEA3D,DEMAGRDSL,1,2042,29.5232
REGION1,SEA3N,DEMAGRDSL,1,2042,29.5232
REGION1,SEA4D,DEMAGRDSL,1,2042,29.5232
REGION1,SEA4N,DEMAGRDSL,1,2042,29.5232
REGION1,SEA1D,DEMAGRDSL,1,2043,30.1818
REGION1,SEA1N,DEMAGRDSL,1,2043,30.1818
REGION1,SEA2D,DEMAGRDSL,1,2043,30.1818
REGION1,SEA2N,DEMAGRDSL,1,2043,30.1818
REGION1,SEA3D,DEMAGRDSL,1,2043,30.1818
REGION1,SEA3N,DEMAGRDSL,1,2043,30.1818
REGION1,SEA4D,DEMAGRDSL,1,2043,30.1818
REGION1,SEA4N,DEMAGRDSL,1,2043,30.1818
REGION1,SEA1D,DEMAGRDSL,1,2044,30.8414
REGION1,SEA1N,DEMAGRDSL,1,2044,30.8414
REGION1,SEA2D,DEMAGRDSL,1,2044,30.8414
REGION1,SEA2N,DEMAGRDSL,1,2044,30.8414
REGION1,SEA3D,DEMAGRDSL,1,2044,30.8414
REGION1,SEA3N,DEMAGRDSL,1,2044,30.8414
REGION1,SEA4D,DEMAGRDSL,1,2044,30.8414
REGION1,SEA4N,DEMAGRDSL,1,2044,30.8414
REGION1,SEA1D,DEMAGRDSL,1,2045,31.5
REGION1,SEA1N,DEMAGRDSL,1,2045,31.5
REGION1,SEA2D,DEMAGRDSL,1,2045,31.5
REGION1,SEA2N,DEMAGRDSL,1,2045,31.5
REGION1,SEA3D,DEMAGRDSL,1,2045,31.5
REGION1,SEA3N,DEMAGRDSL,1,2045,31.5
REGION1,SEA4D,DEMAGRDSL,1,2045,31.5
REGION1,SEA4N,DEMAGRDSL,1,2045,31.5
REGION1,SEA1D,DEMAGRDSL,1,2046,32.1586
REGION1,SEA1N,DEMAGRDSL,1,2046,32.1586
REGION1,SEA2D,DEMAGRDSL,1,2046,32.1586
REGION1,SEA2N,DEMAGRDSL,1,2046,32.1586
REGION1,SEA3D,DEMAGRDSL,1,2046,32.1586
REGION1,SEA3N,DEMAGRDSL,1,2046,32.1586
REGION1,SEA4D,DEMAGRDSL,1,2046,32.1586
REGION1,SEA4N,DEMAGRDSL,1,2046,32.1586
REGION1,SEA1D,DEMAGRDSL,1,2047,32.8182
REGION1,SEA1N,DEMAGRDSL,1,2047,32.8182
REGION1,SEA2D,DEMAGRDSL,1,2047,32.8182
REGION1,SEA2N,DEMAGRDSL,1,2047,32.8182
REGION1,SEA3D,DEMAGRDSL,1,2047,32.8182
REGION1,SEA3N,DEMAGRDSL,1,2047,32.8182
REGION1,SEA4D,DEMAGRDSL,1,2047,32.8182
REGION1,SEA4N,DEMAGRDSL,1,2047,32.8182
REGION1,SEA1D,DEMAGRDSL,1,2048,33.4768
REGION1,SEA1N,DEMAGRDSL,1,2048,33.4768
REGION1,SEA2D,DEMAGRDSL,1,2048,33.4768
REGION1,SEA2N,DEMAGRDSL,1,2048,33.4768
REGION1,SEA3D,DEMAGRDSL,1,2048,33.4768
REGION1,SEA3N,DEMAGRDSL,1,2048,33.4768
REGION1,SEA4D,DEMAGRDSL,1,2048,33.4768
REGION1,SEA4N,DEMAGRDSL,1,2048,33.4768
REGION1,SEA1D,DEMAGRDSL,1,2049,34.1354
REGION1,SEA1N,DEMAGRDSL,1,2049,34.1354
REGION1,SEA2D,DEMAGRDSL,1,2049,34.1354
REGION1,SEA2N,DEMAGRDSL,1,2049,34.1354
REGION1,SEA3D,DEMAGRDSL,1,2049,34.1354
REGION1,SEA3N,DEMAGRDSL,1,2049,34.1354
REGION1,SEA4D,DEMAGRDSL,1,2049,34.1354
REGION1,SEA4N,DEMAGRDSL,1,2049,34.1354
REGION1,SEA1D,DEMAGRDSL,1,2050,34.7949
REGION1,SEA1N,DEMAGRDSL,1,2050,34.7949
REGION1,SEA2D,DEMAGRDSL,1,2050,34.7949
REGION1,SEA2N,DEMAGRDSL,1,2050,34.7949
REGION1,SEA3D,DEMAGRDSL,1,2050,34.7949
REGION1,SEA3N,DEMAGRDSL,1,2050,34.7949
REGION1,SEA4D,DEMAGRDSL,1,2050,34.7949
REGION1,SEA4N,DEMAGRDSL,1,2050,34.7949
REGION1,SEA3N,DEMAGRGWTBC1,1,2026,0.0
REGION1,SEA4N,DEMAGRGWTBC1,1,2026,-0.0
REGION1,SEA1D,DEMAGRSURBC1,1,2020,0.36
REGION1,SEA1N,DEMAGRSURBC1,1,2020,0.36
REGION1,SEA2D,DEMAGRSURBC1,1,2020,0.36
REGION1,SEA2N,DEMAGRSURBC1,1,2020,0.36
REGION1,SEA3D,DEMAGRSURBC1,1,2020,0.36
REGION1,SEA3N,DEMAGRSURBC1,1,2020,0.36
REGION1,SEA4D,DEMAGRSURBC1,1,2020,0.36
REGION1,SEA4N,DEMAGRSURBC1,1,2020,0.36
REGION1,SEA1D,DEMAGRSURBC1,1,2021,0.4289
REGION1,SEA1N,DEMAGRSURBC1,1,2021,0.4289
REGION1,SEA2D,DEMAGRSURBC1,1,2021,0.4289
REGION1,SEA2N,DEMAGRSURBC1,1,2021,0.4289
REGION1,SEA3D,DEMAGRSURBC1,1,2021,0.4289
REGION1,SEA3N,DEMAGRSURBC1,1,2021,0.4289
REGION1,SEA4D,DEMAGRSURBC1,1,2021,0.4289
REGION1,SEA4N,DEMAGRSURBC1,1,2021,0.4289
REGION1,SEA1D,DEMAGRSURBC1,1,2022,0.4272
REGION1,SEA1N,DEMAGRSURBC1,1,2022,0.4272
REGION1,SEA2D,DEMAGRSURBC1,1,2022,0.4272
REGION1,SEA2N,DEMAGRSURBC1,1,2022,0.4272
REGION1,SEA3D,DEMAGRSURBC1,1,2022,0.4272
REGION1,SEA3N,DEMAGRSURBC1,1,2022,0.4272
REGION1,SEA4D,DEMAGRSURBC1,1,2022,0.4272
REGION1,SEA4N,DEMAGRSURBC1,1,2022,0.4272
REGION1,SEA1D,DEMAGRSURBC1,1,2023,0.4262
REGION1,SEA1N,DEMAGRSURBC1,1,2023,0.4262
REGION1,SEA2D,DEMAGRSURBC1,1,2023,0.4262
REGION1,SEA2N,DEMAGRSURBC1,1,2023,0.4262
REGION1,SEA3D,DEMAGRSURBC1,1,2023,0.4262
REGION1,SEA3N,DEMAGRSURBC1,1,2023,0.4262
REGION1,SEA4D,DEMAGRSURBC1,1,2023,0.4262
REGION1,SEA4N,DEMAGRSURBC1,1,2023,0.4262
REGION1,SEA1D,DEMAGRSURBC1,1,2024,0.428
REGION1,SEA1N,DEMAGRSURBC1,1,2024,0.428
REGION1,SEA2D,DEMAGRSURBC1,1,2024,0.428
REGION1,SEA2N,DEMAGRSURBC1,1,2024,0.428
REGION1,SEA3D,DEMAGRSURBC1,1,2024,0.428
REGION1,SEA3N,DEMAGRSURBC1,1,2024,0.428
REGION1,SEA4D,DEMAGRSURBC1,1,2024,0.428
REGION1,SEA4N,DEMAGRSURBC1,1,2024,0.428
REGION1,SEA1D,DEMAGRSURBC1,1,2025,0.4536
REGION1,SEA1N,DEMAGRSURBC1,1,2025,0.4536
REGION1,SEA2D,DEMAGRSURBC1,1,2025,0.4536
REGION1,SEA2N,DEMAGRSURBC1,1,2025,0.4536
REGION1,SEA3D,DEMAGRSURBC1,1,2025,0.4536
REGION1,SEA3N,DEMAGRSURBC1,1,2025,0.4536
REGION1,SEA4D,DEMAGRSURBC1,1,2025,0.4536
REGION1,SEA4N,DEMAGRSURBC1,1,2025,0.4536
REGION1,SEA1D,DEMAGRSURBC1,1,2026,0.4874
REGION1,SEA1N,DEMAGRSURBC1,1,2026,0.4874
REGION1,SEA2D,DEMAGRSURBC1,1,2026,0.4874
REGION1,SEA2N,DEMAGRSURBC1,1,2026,0.4874
REGION1,SEA3D,DEMAGRSURBC1,1,2026,0.4874
REGION1,SEA3N,DEMAGRSURBC1,1,2026,0.4874
REGION1,SEA4D,DEMAGRSURBC1,1,2026,0.4874
REGION1,SEA4N,DEMAGRSURBC1,1,2026,0.4874
REGION1,SEA1D,DEMAGRSURBC1,1,2027,0.5723
REGION1,SEA1N,DEMAGRSURBC1,1,2027,0.5723
REGION1,SEA2D,DEMAGRSURBC1,1,2027,0.5723
REGION1,SEA2N,DEMAGRSURBC1,1,2027,0.5723
REGION1,SEA3D,DEMAGRSURBC1,1,2027,0.5723
REGION1,SEA3N,DEMAGRSURBC1,1,2027,0.5723
REGION1,SEA4D,DEMAGRSURBC1,1,2027,0.5723
REGION1,SEA4N,DEMAGRSURBC1,1,2027,0.5723
REGION1,SEA1D,DEMAGRSURBC1,1,2028,0.6101
REGION1,SEA1N,DEMAGRSURBC1,1,2028,0.6101
REGION1,SEA2D,DEMAGRSURBC1,1,2028,0.6101
REGION1,SEA2N,DEMAGRSURBC1,1,2028,0.6101
REGION1,SEA3D,DEMAGRSURBC1,1,2028,0.6101
REGION1,SEA3N,DEMAGRSURBC1,1,2028,0.6101
REGION1,SEA4D,DEMAGRSURBC1,1,2028,0.6101
REGION1,SEA4N,DEMAGRSURBC1,1,2028,0.6101
REGION1,SEA1D,DEMAGRSURBC1,1,2029,0.6421
REGION1,SEA1N,DEMAGRSURBC1,1,2029,0.6421
REGION1,SEA2D,DEMAGRSURBC1,1,2029,0.6421
REGION1,SEA2N,DEMAGRSURBC1,1,2029,0.6421
REGION1,SEA3D,DEMAGRSURBC1,1,2029,0.6421
REGION1,SEA3N,DEMAGRSURBC1,1,2029,0.6421
REGION1,SEA4D,DEMAGRSURBC1,1,2029,0.6421
REGION1,SEA4N,DEMAGRSURBC1,1,2029,0.6421
REGION1,SEA1D,DEMAGRSURBC1,1,2030,0.6787
REGION1,SEA1N,DEMAGRSURBC1,1,2030,0.6787
REGION1,SEA2D,DEMAGRSURBC1,1,2030,0.6787
REGION1,SEA2N,DEMAGRSURBC1,1,2030,0.6787
REGION1,SEA3D,DEMAGRSURBC1,1,2030,0.6787
REGION1,SEA3N,DEMAGRSURBC1,1,2030,0.6787
REGION1,SEA4D,DEMAGRSURBC1,1,2030,0.6787
REGION1,SEA4N,DEMAGRSURBC1,1,2030,0.6787
REGION1,SEA1D,DEMAGRSURBC1,1,2031,0.7145
REGION1,SEA1N,DEMAGRSURBC1,1,2031,0.7145
REGION1,SEA2D,DEMAGRSURBC1,1,2031,0.7145
REGION1,SEA2N,DEMAGRSURBC1,1,2031,0.7145
REGION1,SEA3D,DEMAGRSURBC1,1,2031,0.7145
REGION1,SEA3N,DEMAGRSURBC1,1,2031,0.7145
REGION1,SEA4D,DEMAGRSURBC1,1,2031,0.7145
REGION1,SEA4N,DEMAGRSURBC1,1,2031,0.7145
REGION1,SEA1D,DEMAGRSURBC1,1,2032,0.7415
REGION1,SEA1N,DEMAGRSURBC1,1,2032,0.7415
REGION1,SEA2D,DEMAGRSURBC1,1,2032,0.7415
REGION1,SEA2N,DEMAGRSURBC1,1,2032,0.7415
REGION1,SEA3D,DEMAGRSURBC1,1,2032,0.7415
REGION1,SEA3N,DEMAGRSURBC1,1,2032,0.7415
REGION1,SEA4D,DEMAGRSURBC1,1,2032,0.7415
REGION1,SEA4N,DEMAGRSURBC1,1,2032,0.7415
REGION1,SEA1D,DEMAGRSURBC1,1,2033,0.7758
REGION1,SEA1N,DEMAGRSURBC1,1,2033,0.7758
REGION1,SEA2D,DEMAGRSURBC1,1,2033,0.7758
REGION1,SEA2N,DEMAGRSURBC1,1,2033,0.7758
REGION1,SEA3D,DEMAGRSURBC1,1,2033,0.7758
REGION1,SEA3N,DEMAGRSURBC1,1,2033,0.7758
REGION1,SEA4D,DEMAGRSURBC1,1,2033,0.7758
REGION1,SEA4N,DEMAGRSURBC1,1,2033,0.7758
REGION1,SEA1D,DEMAGRSURBC1,1,2034,0.8091
REGION1,SEA1N,DEMAGRSURBC1,1,2034,0.8091
REGION1,SEA2D,DEMAGRSURBC1,1,2034,0.8091
REGION1,SEA2N,DEMAGRSURBC1,1,2034,0.8091
REGION1,SEA3D,DEMAGRSURBC1,1,2034,0.8091
REGION1,SEA3N,DEMAGRSURBC1,1,2034,0.8091
REGION1,SEA4D,DEMAGRSURBC1,1,2034,0.8091
REGION1,SEA4N,DEMAGRSURBC1,1,2034,0.8091
REGION1,SEA1D,DEMAGRSURBC1,1,2035,1.7229
REGION1,SEA1N,DEMAGRSURBC1,1,2035,1.7229
REGION1,SEA2D,DEMAGRSURBC1,1,2035,1.7229
REGION1,SEA2N,DEMAGRSURBC1,1,2035,1.7229
REGION1,SEA3D,DEMAGRSURBC1,1,2035,1.7229
REGION1,SEA3N,DEMAGRSURBC1,1,2035,1.7229
REGION1,SEA4D,DEMAGRSURBC1,1,2035,1.7229
REGION1,SEA4N,DEMAGRSURBC1,1,2035,1.7229
REGION1,SEA1D,DEMAGRSURBC1,1,2036,1.8128
REGION1,SEA1N,DEMAGRSURBC1,1,2036,1.8128
REGION1,SEA2D,DEMAGRSURBC1,1,2036,1.8128
REGION1,SEA2N,DEMAGRSURBC1,1,2036,1.8128
REGION1,SEA3D,DEMAGRSURBC1,1,2036,1.8128
REGION1,SEA3N,DEMAGRSURBC1,1,2036,1.8128
REGION1,SEA4D,DEMAGRSURBC1,1,2036,1.8128
REGION1,SEA4N,DEMAGRSURBC1,1,2036,1.8128
REGION1,SEA1D,DEMAGRSURBC1,1,2037,1.8505
REGION1,SEA1N,DEMAGRSURBC1,1,2037,1.8505
REGION1,SEA2D,DEMAGRSURBC1,1,2037,1.8505
REGION1,SEA2N,DEMAGRSURBC1,1,2037,1.8505
REGION1,SEA3D,DEMAGRSURBC1,1,2037,1.8505
REGION1,SEA3N,DEMAGRSURBC1,1,2037,1.8505
REGION1,SEA4D,DEMAGRSURBC1,1,2037,1.8505
REGION1,SEA4N,DEMAGRSURBC1,1,2037,1.8505
REGION1,SEA1D,DEMAGRSURBC1,1,2038,1.8873
REGION1,SEA1N,DEMAGRSURBC1,1,2038,1.8873
REGION1,SEA2D,DEMAGRSURBC1,1,2038,1.8873
REGION1,SEA2N,DEMAGRSURBC1,1,2038,1.8873
REGION1,SEA3D,DEMAGRSURBC1,1,2038,1.8873
REGION1,SEA3N,DEMAGRSURBC1,1,2038,1.8873
REGION1,SEA4D,DEMAGRSURBC1,1,2038,1.8873
REGION1,SEA4N,DEMAGRSURBC1,1,2038,1.8873
REGION1,SEA1D,DEMAGRSURBC1,1,2039,1.9234
REGION1,SEA1N,DEMAGRSURBC1,1,2039,1.9234
REGION1,SEA2D,DEMAGRSURBC1,1,2039,1.9234
REGION1,SEA2N,DEMAGRSURBC1,1,2039,1.9234
REGION1,SEA3D,DEMAGRSURBC1,1,2039,1.9234
REGION1,SEA3N,DEMAGRSURBC1,1,2039,1.9234
REGION1,SEA4D,DEMAGRSURBC1,1,2039,1.9234
REGION1,SEA4N,DEMAGRSURBC1,1,2039,1.9234
REGION1,SEA1D,DEMAGRSURBC1,1,2040,1.9308
REGION1,SEA1N,DEMAGRSURBC1,1,2040,1.9308
REGION1,SEA2D,DEMAGRSURBC1,1,2040,1.9308
REGION1,SEA2N,DEMAGRSURBC1,1,2040,1.9308
REGION1,SEA3D,DEMAGRSURBC1,1,2040,1.9308
REGION1,SEA3N,DEMAGRSURBC1,1,2040,1.9308
REGION1,SEA4D,DEMAGRSURBC1,1,2040,1.9308
REGION1,SEA4N,DEMAGRSURBC1,1,2040,1.9308
REGION1,SEA1D,DEMAGRSURBC1,1,2041,1.94
REGION1,SEA1N,DEMAGRSURBC1,1,2041,1.94
REGION1,SEA2D,DEMAGRSURBC1,1,2041,1.94
REGION1,SEA2N,DEMAGRSURBC1,1,2041,1.94
REGION1,SEA3D,DEMAGRSURBC1,1,2041,1.94
REGION1,SEA3N,DEMAGRSURBC1,1,2041,1.94
REGION1,SEA4D,DEMAGRSURBC1,1,2041,1.94
REGION1,SEA4N,DEMAGRSURBC1,1,2041,1.94
REGION1,SEA1D,DEMAGRSURBC1,1,2042,1.9481
REGION1,SEA1N,DEMAGRSURBC1,1,2042,1.9481
REGION1,SEA2D,DEMAGRSURBC1,1,2042,1.9481
REGION1,SEA2N,DEMAGRSURBC1,1,2042,1.9481
REGION1,SEA3D,DEMAGRSURBC1,1,2042,1.9481
REGION1,SEA3N,DEMAGRSURBC1,1,2042,1.9481
REGION1,SEA4D,DEMAGRSURBC1,1,2042,1.9481
REGION1,SEA4N,DEMAGRSURBC1,1,2042,1.9481
REGION1,SEA1D,DEMAGRSURBC1,1,2043,1.9574
REGION1,SEA1N,DEMAGRSURBC1,1,2043,1.9574
REGION1,SEA2D,DEMAGRSURBC1,1,2043,1.9574
REGION1,SEA2N,DEMAGRSURBC1,1,2043,1.9574
REGION1,SEA3D,DEMAGRSURBC1,1,2043,1.9574
